unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1462491339,18.744406,10742,10742,36.82,146.25,56.48,144.98,41.72,128.58,45.01,139.94
1462491340,22.771199,41319,52061,75.92,272.92,107.56,250.51,71.05,209.86,84.84,244.43
1462491341,19.527050,53017,105078,102.42,405.30,147.20,372.86,86.69,341.01,112.10,373.06
1462491342,15.918992,65647,170725,117.49,580.89,173.15,626.74,101.84,519.39,130.83,575.67
1462491343,14.647229,68304,239029,127.98,648.30,200.27,917.58,113.47,593.43,147.24,719.77
1462491344,14.219190,69595,308624,136.66,651.45,224.44,936.16,124.82,592.45,161.97,726.69
1462491345,14.024036,70994,379618,144.71,651.95,246.45,946.70,134.19,587.63,175.12,728.76
1462491346,13.917261,71614,451232,152.44,655.02,266.04,956.54,142.10,583.02,186.86,731.53
1462491347,13.724904,72566,523798,160.47,658.61,281.64,951.15,150.72,582.05,197.61,730.60
1462491348,14.622863,67886,591684,167.52,638.55,294.07,949.61,158.09,577.43,206.56,721.86
1462491349,13.919065,71321,663005,173.00,636.50,305.70,941.19,164.72,574.36,214.47,717.35
1462491350,14.851306,66618,729623,177.37,637.52,315.72,941.18,170.02,570.25,221.04,716.32
1462491351,14.589614,68319,797942,182.55,638.02,325.10,940.15,176.33,566.68,227.99,714.95
1462491352,14.513324,68633,866575,186.88,638.53,334.11,938.63,181.48,563.09,234.16,713.42
1462491353,14.747083,67037,933612,191.03,637.50,341.43,937.60,185.70,560.02,239.39,711.71
1462491354,14.263824,69881,1003493,194.72,636.46,349.16,940.16,189.86,555.91,244.58,710.84
1462491355,14.323786,69433,1072926,198.15,635.95,355.95,941.18,193.75,551.81,249.28,709.65
1462491356,14.188334,70064,1142990,201.48,636.45,362.54,939.64,197.41,548.73,253.81,708.27
1462491357,14.353236,69348,1212338,204.39,634.91,368.55,939.12,200.68,544.65,257.87,706.23
1462491358,14.054312,70981,1283319,207.36,635.41,374.61,941.16,204.02,542.08,262.00,706.22
1462491359,14.168004,70069,1353388,210.12,634.90,380.28,940.64,206.75,540.03,265.72,705.19
1462491360,14.109425,69742,1423130,212.66,635.92,385.58,940.12,209.04,537.06,269.09,704.37
1462491361,13.931096,71527,1494657,215.33,635.40,390.73,939.14,211.56,538.08,272.54,704.21
1462491362,14.382262,69238,1563895,217.94,636.42,395.43,942.75,213.75,538.18,275.71,705.78
1462491363,14.561106,68511,1632406,220.60,635.52,399.57,945.31,215.58,537.15,278.58,705.99
1462491364,14.653010,67796,1700202,222.90,636.54,403.05,945.30,217.07,535.10,281.01,705.65
1462491365,14.370969,68451,1768653,225.13,635.51,406.47,945.30,218.90,536.12,283.50,705.64
1462491366,14.209094,68880,1837533,226.96,638.58,409.73,943.24,220.60,536.12,285.76,705.98
1462491367,14.328415,69123,1906656,228.71,638.67,412.99,946.30,222.10,534.58,287.93,706.52
1462491368,14.647317,67566,1974222,230.29,637.64,416.03,945.28,223.40,533.04,289.91,705.32
1462491369,14.610206,25578,,,,,,,,,
