2016-04-11 20:27:25.182718 I | etcdmain: etcd Version: 2.3.0+git
2016-04-11 20:27:25.182773 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-11 20:27:25.182780 I | etcdmain: Go Version: go1.6
2016-04-11 20:27:25.182793 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-11 20:27:25.182802 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-11 20:27:25.182884 I | etcdmain: listening for peers on http://10.240.0.19:2380
2016-04-11 20:27:25.182911 I | etcdmain: listening for client requests on 10.240.0.19:2379
2016-04-11 20:27:25.184583 I | etcdserver: name = etcd-3
2016-04-11 20:27:25.184598 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-11 20:27:25.184606 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-11 20:27:25.184612 I | etcdserver: heartbeat = 100ms
2016-04-11 20:27:25.184618 I | etcdserver: election = 1000ms
2016-04-11 20:27:25.184623 I | etcdserver: snapshot count = 10000
2016-04-11 20:27:25.184633 I | etcdserver: advertise client URLs = http://10.240.0.19:2379
2016-04-11 20:27:25.184640 I | etcdserver: initial advertise peer URLs = http://10.240.0.19:2380
2016-04-11 20:27:25.184653 I | etcdserver: initial cluster = etcd-1=http://10.240.0.17:2380,etcd-2=http://10.240.0.18:2380,etcd-3=http://10.240.0.19:2380
2016-04-11 20:27:25.189039 I | etcdserver: starting member b33da349595da114 in cluster d01df2c6b3269be0
2016-04-11 20:27:25.189091 I | raft: b33da349595da114 became follower at term 0
2016-04-11 20:27:25.189110 I | raft: newRaft b33da349595da114 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-11 20:27:25.189119 I | raft: b33da349595da114 became follower at term 1
2016-04-11 20:27:25.206886 I | rafthttp: the connection with 66358a82ef379101 became active
2016-04-11 20:27:25.206955 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-11 20:27:25.208337 N | etcdserver: added member 66358a82ef379101 [http://10.240.0.18:2380] to cluster d01df2c6b3269be0
