2016-04-11 20:27:24.190190 I | etcdmain: etcd Version: 2.3.0+git
2016-04-11 20:27:24.190253 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-11 20:27:24.190268 I | etcdmain: Go Version: go1.6
2016-04-11 20:27:24.190274 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-11 20:27:24.190285 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-11 20:27:24.190353 I | etcdmain: listening for peers on http://10.240.0.18:2380
2016-04-11 20:27:24.190380 I | etcdmain: listening for client requests on 10.240.0.18:2379
2016-04-11 20:27:24.192529 I | etcdserver: name = etcd-2
2016-04-11 20:27:24.192543 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-11 20:27:24.192551 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-11 20:27:24.192557 I | etcdserver: heartbeat = 100ms
2016-04-11 20:27:24.192563 I | etcdserver: election = 1000ms
2016-04-11 20:27:24.192568 I | etcdserver: snapshot count = 10000
2016-04-11 20:27:24.192577 I | etcdserver: advertise client URLs = http://10.240.0.18:2379
2016-04-11 20:27:24.192584 I | etcdserver: initial advertise peer URLs = http://10.240.0.18:2380
2016-04-11 20:27:24.192604 I | etcdserver: initial cluster = etcd-1=http://10.240.0.17:2380,etcd-2=http://10.240.0.18:2380,etcd-3=http://10.240.0.19:2380
2016-04-11 20:27:24.196697 I | etcdserver: starting member 66358a82ef379101 in cluster d01df2c6b3269be0
2016-04-11 20:27:24.196753 I | raft: 66358a82ef379101 became follower at term 0
2016-04-11 20:27:24.196766 I | raft: newRaft 66358a82ef379101 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-11 20:27:24.196773 I | raft: 66358a82ef379101 became follower at term 1
2016-04-11 20:27:24.214243 I | rafthttp: the connection with 8b1cff98eebdba1d became active
2016-04-11 20:27:24.214618 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-11 20:27:24.215661 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-11 20:27:24.215680 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-11 20:27:24.215693 N | etcdmain: serving insecure client requests on 10.240.0.18:2379, this is strongly discouraged!
2016-04-11 20:27:24.215732 N | etcdserver: added local member 66358a82ef379101 [http://10.240.0.18:2380] to cluster d01df2c6b3269be0
2016-04-11 20:27:24.216052 N | etcdserver: added member 8b1cff98eebdba1d [http://10.240.0.17:2380] to cluster d01df2c6b3269be0
2016-04-11 20:27:24.216146 N | etcdserver: added member b33da349595da114 [http://10.240.0.19:2380] to cluster d01df2c6b3269be0
2016-04-11 20:27:25.102480 I | raft: 66358a82ef379101 [term: 1] received a MsgVote message with higher term from 8b1cff98eebdba1d [term: 3]
2016-04-11 20:27:25.102542 I | raft: 66358a82ef379101 became follower at term 3
2016-04-11 20:27:25.102615 I | raft: 66358a82ef379101 [logterm: 1, index: 3, vote: 0] voted for 8b1cff98eebdba1d [logterm: 1, index: 3] at term 3
2016-04-11 20:27:25.104427 I | raft: raft.node: 66358a82ef379101 elected leader 8b1cff98eebdba1d at term 3
2016-04-11 20:27:25.107924 I | etcdserver: published {Name:etcd-2 ClientURLs:[http://10.240.0.18:2379]} to cluster d01df2c6b3269be0
2016-04-11 20:27:25.109172 N | membership: set the initial cluster version to 2.2
2016-04-11 20:27:25.211361 I | rafthttp: the connection with b33da349595da114 became active
2016-04-11 20:27:25.215534 I | v2http: enabled capabilities for version 2.2.0
2016-04-11 20:27:29.112287 N | membership: updated the cluster version from 2.2 to 2.3
2016-04-11 20:27:29.216902 I | v2http: enabled capabilities for version 2.3.0
2016-04-11 20:28:44.005358 I | etcdserver: start to snapshot (applied: 10257, lastsnap: 0)
2016-04-11 20:28:44.012232 I | etcdserver: saved snapshot at index 10257
2016-04-11 20:28:44.012379 I | etcdserver: compacted raft log at 5257
2016-04-11 20:28:44.301271 I | etcdserver: start to snapshot (applied: 20485, lastsnap: 10257)
2016-04-11 20:28:44.320389 I | etcdserver: saved snapshot at index 20485
2016-04-11 20:28:44.320770 I | etcdserver: compacted raft log at 15485
2016-04-11 20:28:44.589245 I | etcdserver: start to snapshot (applied: 30515, lastsnap: 20485)
2016-04-11 20:28:44.598865 I | etcdserver: saved snapshot at index 30515
2016-04-11 20:28:44.599178 I | etcdserver: compacted raft log at 25515
2016-04-11 20:28:44.955360 I | etcdserver: start to snapshot (applied: 40767, lastsnap: 30515)
2016-04-11 20:28:44.971383 I | etcdserver: saved snapshot at index 40767
2016-04-11 20:28:44.971648 I | etcdserver: compacted raft log at 35767
2016-04-11 20:28:45.296627 I | etcdserver: start to snapshot (applied: 51003, lastsnap: 40767)
2016-04-11 20:28:45.312412 I | etcdserver: saved snapshot at index 51003
