2016-04-11 20:28:04.330836 I | etcdmain: etcd Version: 2.3.0+git
2016-04-11 20:28:04.330904 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-11 20:28:04.330911 I | etcdmain: Go Version: go1.6
2016-04-11 20:28:04.330917 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-11 20:28:04.330927 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-11 20:28:04.330993 I | etcdmain: listening for peers on http://10.240.0.15:2380
2016-04-11 20:28:04.331023 I | etcdmain: listening for client requests on 10.240.0.15:2379
2016-04-11 20:28:04.335723 I | etcdserver: name = etcd-3
2016-04-11 20:28:04.335760 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-11 20:28:04.335769 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-11 20:28:04.335776 I | etcdserver: heartbeat = 100ms
2016-04-11 20:28:04.335782 I | etcdserver: election = 1000ms
2016-04-11 20:28:04.335787 I | etcdserver: snapshot count = 10000
2016-04-11 20:28:04.335800 I | etcdserver: advertise client URLs = http://10.240.0.15:2379
2016-04-11 20:28:04.335807 I | etcdserver: initial advertise peer URLs = http://10.240.0.15:2380
2016-04-11 20:28:04.335823 I | etcdserver: initial cluster = etcd-1=http://10.240.0.13:2380,etcd-2=http://10.240.0.14:2380,etcd-3=http://10.240.0.15:2380
2016-04-11 20:28:04.338477 I | etcdserver: starting member 1eb6406549e3d4e in cluster 3c1022ef339089ca
2016-04-11 20:28:04.338543 I | raft: 1eb6406549e3d4e became follower at term 0
2016-04-11 20:28:04.338556 I | raft: newRaft 1eb6406549e3d4e [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-11 20:28:04.338563 I | raft: 1eb6406549e3d4e became follower at term 1
2016-04-11 20:28:04.356271 I | rafthttp: the connection with cfc6e2e1de0e7922 became active
2016-04-11 20:28:04.356368 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-11 20:28:04.357017 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-11 20:28:04.357035 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-11 20:28:04.357758 I | rafthttp: the connection with f9e96ef8c0d0e08c became active
2016-04-11 20:28:04.358705 N | etcdmain: serving insecure client requests on 10.240.0.15:2379, this is strongly discouraged!
2016-04-11 20:28:04.358970 I | raft: 1eb6406549e3d4e [term: 1] received a MsgHeartbeat message with higher term from cfc6e2e1de0e7922 [term: 3]
2016-04-11 20:28:04.360084 I | raft: 1eb6406549e3d4e became follower at term 3
2016-04-11 20:28:04.360138 I | raft: raft.node: 1eb6406549e3d4e elected leader cfc6e2e1de0e7922 at term 3
2016-04-11 20:28:04.360730 N | etcdserver: added local member 1eb6406549e3d4e [http://10.240.0.15:2380] to cluster 3c1022ef339089ca
2016-04-11 20:28:04.360820 N | etcdserver: added member cfc6e2e1de0e7922 [http://10.240.0.13:2380] to cluster 3c1022ef339089ca
2016-04-11 20:28:04.361016 N | etcdserver: added member f9e96ef8c0d0e08c [http://10.240.0.14:2380] to cluster 3c1022ef339089ca
2016-04-11 20:28:04.361996 N | membership: set the initial cluster version to 2.2
2016-04-11 20:28:04.364887 I | etcdserver: published {Name:etcd-3 ClientURLs:[http://10.240.0.15:2379]} to cluster 3c1022ef339089ca
2016-04-11 20:28:04.857076 I | v2http: enabled capabilities for version 2.2.0
2016-04-11 20:28:07.853287 N | membership: updated the cluster version from 2.2 to 2.3
2016-04-11 20:28:07.858411 I | v2http: enabled capabilities for version 2.3.0
2016-04-11 20:29:20.297076 I | etcdserver: start to snapshot (applied: 10164, lastsnap: 0)
2016-04-11 20:29:20.308082 I | etcdserver: saved snapshot at index 10164
2016-04-11 20:29:20.308384 I | etcdserver: compacted raft log at 5164
2016-04-11 20:29:20.655067 I | etcdserver: start to snapshot (applied: 20202, lastsnap: 10164)
2016-04-11 20:29:20.667696 I | etcdserver: saved snapshot at index 20202
2016-04-11 20:29:20.667867 I | etcdserver: compacted raft log at 15202
2016-04-11 20:29:20.991921 I | etcdserver: start to snapshot (applied: 30316, lastsnap: 20202)
2016-04-11 20:29:21.000513 I | etcdserver: saved snapshot at index 30316
2016-04-11 20:29:21.000827 I | etcdserver: compacted raft log at 25316
2016-04-11 20:29:21.316630 I | etcdserver: start to snapshot (applied: 40420, lastsnap: 30316)
2016-04-11 20:29:21.364767 I | etcdserver: saved snapshot at index 40420
2016-04-11 20:29:21.365081 I | etcdserver: compacted raft log at 35420
2016-04-11 20:29:21.692294 I | etcdserver: start to snapshot (applied: 50766, lastsnap: 40420)
2016-04-11 20:29:21.706797 I | etcdserver: saved snapshot at index 50766
2016-04-11 20:29:21.707130 I | etcdserver: compacted raft log at 45766
2016-04-11 20:29:22.044257 I | etcdserver: start to snapshot (applied: 60811, lastsnap: 50766)
2016-04-11 20:29:22.053109 I | etcdserver: saved snapshot at index 60811
2016-04-11 20:29:22.053986 I | etcdserver: compacted raft log at 55811
2016-04-11 20:29:22.831028 I | etcdserver: start to snapshot (applied: 70927, lastsnap: 60811)
2016-04-11 20:29:22.842640 I | etcdserver: saved snapshot at index 70927
2016-04-11 20:29:22.842859 I | etcdserver: compacted raft log at 65927
2016-04-11 20:29:23.242407 I | etcdserver: start to snapshot (applied: 81185, lastsnap: 70927)
2016-04-11 20:29:23.250045 I | etcdserver: saved snapshot at index 81185
2016-04-11 20:29:23.250933 I | etcdserver: compacted raft log at 76185
2016-04-11 20:29:23.620803 I | etcdserver: start to snapshot (applied: 91347, lastsnap: 81185)
2016-04-11 20:29:23.630916 I | etcdserver: saved snapshot at index 91347
2016-04-11 20:29:23.631293 I | etcdserver: compacted raft log at 86347
2016-04-11 20:29:23.992831 I | etcdserver: start to snapshot (applied: 101478, lastsnap: 91347)
2016-04-11 20:29:24.005861 I | etcdserver: saved snapshot at index 101478
2016-04-11 20:29:24.006099 I | etcdserver: compacted raft log at 96478
2016-04-11 20:29:24.392648 I | etcdserver: start to snapshot (applied: 111498, lastsnap: 101478)
2016-04-11 20:29:24.426617 I | etcdserver: saved snapshot at index 111498
2016-04-11 20:29:24.429852 I | etcdserver: compacted raft log at 106498
2016-04-11 20:29:24.805033 I | etcdserver: start to snapshot (applied: 121882, lastsnap: 111498)
2016-04-11 20:29:24.816152 I | etcdserver: saved snapshot at index 121882
2016-04-11 20:29:24.816382 I | etcdserver: compacted raft log at 116882
2016-04-11 20:29:25.195891 I | etcdserver: start to snapshot (applied: 131897, lastsnap: 121882)
2016-04-11 20:29:25.207270 I | etcdserver: saved snapshot at index 131897
2016-04-11 20:29:25.207515 I | etcdserver: compacted raft log at 126897
2016-04-11 20:29:25.972417 I | etcdserver: start to snapshot (applied: 141905, lastsnap: 131897)
2016-04-11 20:29:25.983360 I | etcdserver: saved snapshot at index 141905
2016-04-11 20:29:25.983540 I | etcdserver: compacted raft log at 136905
2016-04-11 20:29:26.379520 I | etcdserver: start to snapshot (applied: 152355, lastsnap: 141905)
2016-04-11 20:29:26.390031 I | etcdserver: saved snapshot at index 152355
2016-04-11 20:29:26.390224 I | etcdserver: compacted raft log at 147355
2016-04-11 20:29:26.802954 I | etcdserver: start to snapshot (applied: 162632, lastsnap: 152355)
2016-04-11 20:29:26.819270 I | etcdserver: saved snapshot at index 162632
2016-04-11 20:29:26.819445 I | etcdserver: compacted raft log at 157632
2016-04-11 20:29:27.194539 I | etcdserver: start to snapshot (applied: 172681, lastsnap: 162632)
2016-04-11 20:29:27.207332 I | etcdserver: saved snapshot at index 172681
2016-04-11 20:29:27.207476 I | etcdserver: compacted raft log at 167681
2016-04-11 20:29:27.233102 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000001-000000000002a77c.wal is created
2016-04-11 20:29:27.630868 I | etcdserver: start to snapshot (applied: 182799, lastsnap: 172681)
