unix_ts,avg_latency_ms,throughput
1460764549,13.275097,7819
1460764550,21.311922,24066
1460764551,50.293177,17732
1460764552,40.145131,31036
1460764553,25.499052,39190
1460764554,22.948315,43748
1460764555,24.168076,40418
1460764556,25.629938,39778
1460764557,20.731086,48217
1460764558,22.316890,44640
1460764559,24.021441,29000
1460764560,36.623751,32898
1460764561,43.769839,25107
1460764562,24.806659,40204
1460764563,20.325375,48960
1460764564,25.046275,39104
1460764565,188.281585,5409
1460764566,24.165937,41093
1460764567,21.776962,44871
1460764568,22.666733,28728
1460764569,68.825971,19875
1460764570,21.440684,46486
1460764571,19.391770,48421
1460764572,24.500590,43010
1460764573,21.725389,46112
1460764574,26.899096,36958
1460764575,21.084884,47500
1460764576,22.252081,28951
1460764577,0.000000,0
1460764578,73.318064,32158
1460764579,19.415067,22199
1460764580,0.000000,0
1460764581,72.893174,35190
1460764582,20.260790,49276
1460764583,25.612669,38051
1460764584,21.228712,47921
1460764585,22.316548,44838
1460764586,24.659420,40553
1460764587,24.370083,40646
1460764588,21.755973,46256
1460764589,26.762262,37169
1460764590,25.771435,38731
1460764591,24.469144,40758
1460764592,23.433849,37578
1460764593,29.834755,37515
1460764594,23.538177,40508
1460764595,14.438967,9608
1460764596,0.000000,0
1460764597,109.854153,26180
1460764598,21.063460,48887
1460764599,23.854091,41922
1460764600,24.969920,39800
1460764601,24.647787,37892
1460764602,29.800724,35585
1460764603,20.648083,36127
1460764604,0.000000,0
1460764605,0.000000,0
1460764606,126.255976,25751
1460764607,27.350509,36619
1460764608,25.700443,38832
1460764609,21.001215,3516
