2016-04-16 00:28:15,589 [myid:] - INFO  [main:QuorumPeerConfig@103] - Reading configuration from: /home/gyuho/zookeeper/zookeeper.config
2016-04-16 00:28:15,604 [myid:] - INFO  [main:QuorumPeer$QuorumServer@149] - Resolved hostname: 10.240.0.18 to address: /10.240.0.18
2016-04-16 00:28:15,605 [myid:] - INFO  [main:QuorumPeer$QuorumServer@149] - Resolved hostname: 10.240.0.17 to address: /10.240.0.17
2016-04-16 00:28:15,607 [myid:] - INFO  [main:QuorumPeer$QuorumServer@149] - Resolved hostname: 10.240.0.16 to address: /10.240.0.16
2016-04-16 00:28:15,607 [myid:] - INFO  [main:QuorumPeerConfig@331] - Defaulting to majority quorums
2016-04-16 00:28:15,610 [myid:3] - INFO  [main:DatadirCleanupManager@78] - autopurge.snapRetainCount set to 3
2016-04-16 00:28:15,610 [myid:3] - INFO  [main:DatadirCleanupManager@79] - autopurge.purgeInterval set to 0
2016-04-16 00:28:15,610 [myid:3] - INFO  [main:DatadirCleanupManager@101] - Purge task is not scheduled.
2016-04-16 00:28:15,675 [myid:3] - INFO  [main:QuorumPeerMain@127] - Starting quorum peer
2016-04-16 00:28:15,688 [myid:3] - INFO  [main:NIOServerCnxnFactory@89] - binding to port 0.0.0.0/0.0.0.0:2181
2016-04-16 00:28:15,696 [myid:3] - INFO  [main:QuorumPeer@1019] - tickTime set to 2000
2016-04-16 00:28:15,696 [myid:3] - INFO  [main:QuorumPeer@1039] - minSessionTimeout set to -1
2016-04-16 00:28:15,696 [myid:3] - INFO  [main:QuorumPeer@1050] - maxSessionTimeout set to -1
2016-04-16 00:28:15,696 [myid:3] - INFO  [main:QuorumPeer@1065] - initLimit set to 5
2016-04-16 00:28:15,708 [myid:3] - INFO  [main:QuorumPeer@533] - currentEpoch not found! Creating with a reasonable default of 0. This should only happen when you are upgrading your installation
2016-04-16 00:28:15,712 [myid:3] - INFO  [main:QuorumPeer@548] - acceptedEpoch not found! Creating with a reasonable default of 0. This should only happen when you are upgrading your installation
2016-04-16 00:28:15,720 [myid:3] - INFO  [ListenerThread:QuorumCnxManager$Listener@534] - My election bind port: /10.240.0.18:3888
