2016-04-12 10:03:43.457579 I | etcdmain: etcd Version: 2.3.0+git
2016-04-12 10:03:43.457656 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-12 10:03:43.457664 I | etcdmain: Go Version: go1.6
2016-04-12 10:03:43.457676 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-12 10:03:43.457686 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-12 10:03:43.457754 I | etcdmain: listening for peers on http://10.240.0.23:2380
2016-04-12 10:03:43.457782 I | etcdmain: listening for client requests on 10.240.0.23:2379
2016-04-12 10:03:43.463235 I | etcdserver: name = etcd-3
2016-04-12 10:03:43.463254 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-12 10:03:43.463262 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-12 10:03:43.463273 I | etcdserver: heartbeat = 100ms
2016-04-12 10:03:43.463279 I | etcdserver: election = 1000ms
2016-04-12 10:03:43.463285 I | etcdserver: snapshot count = 10000
2016-04-12 10:03:43.463295 I | etcdserver: advertise client URLs = http://10.240.0.23:2379
2016-04-12 10:03:43.463305 I | etcdserver: initial advertise peer URLs = http://10.240.0.23:2380
2016-04-12 10:03:43.463326 I | etcdserver: initial cluster = etcd-1=http://10.240.0.21:2380,etcd-2=http://10.240.0.22:2380,etcd-3=http://10.240.0.23:2380
2016-04-12 10:03:43.465697 I | etcdserver: starting member 3e07e8086be420d2 in cluster e05fb31d21672c21
2016-04-12 10:03:43.465755 I | raft: 3e07e8086be420d2 became follower at term 0
2016-04-12 10:03:43.465771 I | raft: newRaft 3e07e8086be420d2 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-12 10:03:43.465779 I | raft: 3e07e8086be420d2 became follower at term 1
2016-04-12 10:03:43.481564 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-12 10:03:43.482350 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-12 10:03:43.482377 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-12 10:03:43.483900 I | rafthttp: the connection with 2087a91b2ccc6d93 became active
2016-04-12 10:03:43.483990 N | etcdserver: added member 2087a91b2ccc6d93 [http://10.240.0.21:2380] to cluster e05fb31d21672c21
2016-04-12 10:03:43.484020 N | etcdmain: serving insecure client requests on 10.240.0.23:2379, this is strongly discouraged!
2016-04-12 10:03:43.484122 I | rafthttp: the connection with 21d3c625100d5241 became active
2016-04-12 10:03:43.484146 N | etcdserver: added member 21d3c625100d5241 [http://10.240.0.22:2380] to cluster e05fb31d21672c21
2016-04-12 10:03:43.484292 N | etcdserver: added local member 3e07e8086be420d2 [http://10.240.0.23:2380] to cluster e05fb31d21672c21
2016-04-12 10:03:43.664384 I | raft: 3e07e8086be420d2 [term: 1] received a MsgVote message with higher term from 2087a91b2ccc6d93 [term: 3]
2016-04-12 10:03:43.664475 I | raft: 3e07e8086be420d2 became follower at term 3
2016-04-12 10:03:43.664534 I | raft: 3e07e8086be420d2 [logterm: 1, index: 3, vote: 0] voted for 2087a91b2ccc6d93 [logterm: 1, index: 3] at term 3
2016-04-12 10:03:43.666356 I | raft: raft.node: 3e07e8086be420d2 elected leader 2087a91b2ccc6d93 at term 3
2016-04-12 10:03:43.671373 I | etcdserver: published {Name:etcd-3 ClientURLs:[http://10.240.0.23:2379]} to cluster e05fb31d21672c21
2016-04-12 10:03:43.671581 N | membership: set the initial cluster version to 2.3
2016-04-12 10:03:43.982037 I | v2http: enabled capabilities for version 2.3.0
2016-04-12 10:03:50.523998 I | etcdserver: start to snapshot (applied: 10015, lastsnap: 0)
2016-04-12 10:03:50.532375 I | etcdserver: saved snapshot at index 10015
2016-04-12 10:03:50.537723 I | etcdserver: compacted raft log at 5015
2016-04-12 10:03:50.863105 I | etcdserver: start to snapshot (applied: 20137, lastsnap: 10015)
2016-04-12 10:03:50.868631 I | etcdserver: saved snapshot at index 20137
2016-04-12 10:03:50.868995 I | etcdserver: compacted raft log at 15137
2016-04-12 10:03:51.195108 I | etcdserver: start to snapshot (applied: 30525, lastsnap: 20137)
2016-04-12 10:03:51.199822 I | etcdserver: saved snapshot at index 30525
2016-04-12 10:03:51.200120 I | etcdserver: compacted raft log at 25525
2016-04-12 10:03:51.534858 I | etcdserver: start to snapshot (applied: 40634, lastsnap: 30525)
2016-04-12 10:03:51.540266 I | etcdserver: saved snapshot at index 40634
2016-04-12 10:03:51.540807 I | etcdserver: compacted raft log at 35634
2016-04-12 10:03:51.869495 I | etcdserver: start to snapshot (applied: 50670, lastsnap: 40634)
2016-04-12 10:03:51.889858 I | etcdserver: saved snapshot at index 50670
2016-04-12 10:03:51.890013 I | etcdserver: compacted raft log at 45670
2016-04-12 10:03:52.206768 I | etcdserver: start to snapshot (applied: 60744, lastsnap: 50670)
2016-04-12 10:03:52.218513 I | etcdserver: saved snapshot at index 60744
2016-04-12 10:03:52.218682 I | etcdserver: compacted raft log at 55744
2016-04-12 10:03:52.548601 I | etcdserver: start to snapshot (applied: 70983, lastsnap: 60744)
