2016-04-12 10:03:21.725580 I | etcdmain: etcd Version: 2.3.0+git
2016-04-12 10:03:21.725662 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-12 10:03:21.725670 I | etcdmain: Go Version: go1.6
2016-04-12 10:03:21.725679 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-12 10:03:21.725691 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-12 10:03:21.725762 I | etcdmain: listening for peers on http://10.240.0.15:2380
2016-04-12 10:03:21.725795 I | etcdmain: listening for client requests on 10.240.0.15:2379
2016-04-12 10:03:21.732280 I | etcdserver: name = etcd-3
2016-04-12 10:03:21.732455 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-12 10:03:21.732468 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-12 10:03:21.732474 I | etcdserver: heartbeat = 100ms
2016-04-12 10:03:21.732480 I | etcdserver: election = 1000ms
2016-04-12 10:03:21.732486 I | etcdserver: snapshot count = 10000
2016-04-12 10:03:21.732496 I | etcdserver: advertise client URLs = http://10.240.0.15:2379
2016-04-12 10:03:21.732504 I | etcdserver: initial advertise peer URLs = http://10.240.0.15:2380
2016-04-12 10:03:21.732518 I | etcdserver: initial cluster = etcd-1=http://10.240.0.13:2380,etcd-2=http://10.240.0.14:2380,etcd-3=http://10.240.0.15:2380
2016-04-12 10:03:21.734834 I | etcdserver: starting member 1eb6406549e3d4e in cluster 3c1022ef339089ca
2016-04-12 10:03:21.734892 I | raft: 1eb6406549e3d4e became follower at term 0
2016-04-12 10:03:21.734906 I | raft: newRaft 1eb6406549e3d4e [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-12 10:03:21.734914 I | raft: 1eb6406549e3d4e became follower at term 1
2016-04-12 10:03:21.748552 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-12 10:03:21.749871 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-12 10:03:21.749889 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-12 10:03:21.751915 I | rafthttp: the connection with cfc6e2e1de0e7922 became active
2016-04-12 10:03:21.753242 N | etcdmain: serving insecure client requests on 10.240.0.15:2379, this is strongly discouraged!
2016-04-12 10:03:21.753288 I | rafthttp: the connection with f9e96ef8c0d0e08c became active
