2016-04-12 10:59:48.200904 I | etcdmain: etcd Version: 2.3.0+git
2016-04-12 10:59:48.200990 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-12 10:59:48.201002 I | etcdmain: Go Version: go1.6
2016-04-12 10:59:48.201009 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-12 10:59:48.201020 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-12 10:59:48.201093 I | etcdmain: listening for peers on http://10.240.0.15:2380
2016-04-12 10:59:48.201128 I | etcdmain: listening for client requests on 10.240.0.15:2379
2016-04-12 10:59:48.206022 I | etcdserver: name = etcd-3
2016-04-12 10:59:48.206053 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-12 10:59:48.206062 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-12 10:59:48.206069 I | etcdserver: heartbeat = 100ms
2016-04-12 10:59:48.206075 I | etcdserver: election = 1000ms
2016-04-12 10:59:48.206081 I | etcdserver: snapshot count = 10000
2016-04-12 10:59:48.206093 I | etcdserver: advertise client URLs = http://10.240.0.15:2379
2016-04-12 10:59:48.206101 I | etcdserver: initial advertise peer URLs = http://10.240.0.15:2380
2016-04-12 10:59:48.206115 I | etcdserver: initial cluster = etcd-1=http://10.240.0.13:2380,etcd-2=http://10.240.0.14:2380,etcd-3=http://10.240.0.15:2380
2016-04-12 10:59:48.208545 I | etcdserver: starting member 1eb6406549e3d4e in cluster 3c1022ef339089ca
2016-04-12 10:59:48.208608 I | raft: 1eb6406549e3d4e became follower at term 0
2016-04-12 10:59:48.208632 I | raft: newRaft 1eb6406549e3d4e [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-12 10:59:48.208640 I | raft: 1eb6406549e3d4e became follower at term 1
2016-04-12 10:59:48.223332 I | rafthttp: the connection with cfc6e2e1de0e7922 became active
2016-04-12 10:59:48.223899 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-12 10:59:48.224838 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-12 10:59:48.224873 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-12 10:59:48.225769 N | etcdmain: serving insecure client requests on 10.240.0.15:2379, this is strongly discouraged!
2016-04-12 10:59:48.225899 N | etcdserver: added local member 1eb6406549e3d4e [http://10.240.0.15:2380] to cluster 3c1022ef339089ca
2016-04-12 10:59:48.226039 I | raft: 1eb6406549e3d4e [term: 1] received a MsgApp message with higher term from cfc6e2e1de0e7922 [term: 3]
2016-04-12 10:59:48.226079 I | raft: 1eb6406549e3d4e became follower at term 3
2016-04-12 10:59:48.226147 I | raft: raft.node: 1eb6406549e3d4e elected leader cfc6e2e1de0e7922 at term 3
2016-04-12 10:59:48.226261 N | etcdserver: added member cfc6e2e1de0e7922 [http://10.240.0.13:2380] to cluster 3c1022ef339089ca
2016-04-12 10:59:48.226419 I | rafthttp: the connection with f9e96ef8c0d0e08c became active
2016-04-12 10:59:48.226442 N | etcdserver: added member f9e96ef8c0d0e08c [http://10.240.0.14:2380] to cluster 3c1022ef339089ca
2016-04-12 10:59:48.226979 N | membership: set the initial cluster version to 2.2
2016-04-12 10:59:48.230285 I | etcdserver: published {Name:etcd-3 ClientURLs:[http://10.240.0.15:2379]} to cluster 3c1022ef339089ca
2016-04-12 10:59:48.724539 I | v2http: enabled capabilities for version 2.2.0
2016-04-12 10:59:51.959930 N | membership: updated the cluster version from 2.2 to 2.3
2016-04-12 10:59:52.225835 I | v2http: enabled capabilities for version 2.3.0
2016-04-12 10:59:54.678975 I | etcdserver: start to snapshot (applied: 10002, lastsnap: 0)
2016-04-12 10:59:54.704442 I | etcdserver: saved snapshot at index 10002
2016-04-12 10:59:54.704807 I | etcdserver: compacted raft log at 5002
2016-04-12 10:59:55.100224 I | etcdserver: start to snapshot (applied: 20047, lastsnap: 10002)
2016-04-12 10:59:55.126228 I | etcdserver: saved snapshot at index 20047
2016-04-12 10:59:55.126581 I | etcdserver: compacted raft log at 15047
2016-04-12 10:59:55.512754 I | etcdserver: start to snapshot (applied: 30070, lastsnap: 20047)
2016-04-12 10:59:55.531386 I | etcdserver: saved snapshot at index 30070
2016-04-12 10:59:55.531729 I | etcdserver: compacted raft log at 25070
2016-04-12 10:59:55.975283 I | etcdserver: start to snapshot (applied: 40143, lastsnap: 30070)
2016-04-12 10:59:55.990026 I | etcdserver: saved snapshot at index 40143
2016-04-12 10:59:55.990188 I | etcdserver: compacted raft log at 35143
2016-04-12 10:59:56.386803 I | etcdserver: start to snapshot (applied: 50144, lastsnap: 40143)
2016-04-12 10:59:56.412713 I | etcdserver: saved snapshot at index 50144
2016-04-12 10:59:56.422973 I | etcdserver: compacted raft log at 45144
2016-04-12 10:59:56.728858 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000001-000000000000e1a1.wal is created
2016-04-12 10:59:56.859682 I | etcdserver: start to snapshot (applied: 60165, lastsnap: 50144)
2016-04-12 10:59:56.882237 I | etcdserver: saved snapshot at index 60165
2016-04-12 10:59:56.882630 I | etcdserver: compacted raft log at 55165
2016-04-12 10:59:57.287656 I | etcdserver: start to snapshot (applied: 70200, lastsnap: 60165)
2016-04-12 10:59:57.322214 I | etcdserver: saved snapshot at index 70200
2016-04-12 10:59:57.322446 I | etcdserver: compacted raft log at 65200
2016-04-12 10:59:57.734519 I | etcdserver: start to snapshot (applied: 80237, lastsnap: 70200)
2016-04-12 10:59:57.778495 I | etcdserver: saved snapshot at index 80237
2016-04-12 10:59:57.778681 I | etcdserver: compacted raft log at 75237
2016-04-12 10:59:58.159426 I | etcdserver: start to snapshot (applied: 90321, lastsnap: 80237)
2016-04-12 10:59:58.198923 I | etcdserver: saved snapshot at index 90321
2016-04-12 10:59:58.199178 I | etcdserver: compacted raft log at 85321
2016-04-12 10:59:58.598933 I | etcdserver: start to snapshot (applied: 100407, lastsnap: 90321)
2016-04-12 10:59:58.641671 I | etcdserver: saved snapshot at index 100407
2016-04-12 10:59:58.641920 I | etcdserver: compacted raft log at 95407
2016-04-12 10:59:59.079807 I | etcdserver: start to snapshot (applied: 110416, lastsnap: 100407)
2016-04-12 10:59:59.111614 I | etcdserver: saved snapshot at index 110416
2016-04-12 10:59:59.111814 I | etcdserver: compacted raft log at 105416
2016-04-12 10:59:59.303898 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000002-000000000001c287.wal is created
2016-04-12 10:59:59.559327 I | etcdserver: start to snapshot (applied: 120499, lastsnap: 110416)
2016-04-12 10:59:59.597412 I | etcdserver: saved snapshot at index 120499
2016-04-12 10:59:59.597622 I | etcdserver: compacted raft log at 115499
2016-04-12 10:59:59.994049 I | etcdserver: start to snapshot (applied: 130697, lastsnap: 120499)
2016-04-12 11:00:00.012112 I | etcdserver: saved snapshot at index 130697
2016-04-12 11:00:00.012306 I | etcdserver: compacted raft log at 125697
2016-04-12 11:00:00.470977 I | etcdserver: start to snapshot (applied: 140792, lastsnap: 130697)
2016-04-12 11:00:00.504371 I | etcdserver: saved snapshot at index 140792
2016-04-12 11:00:00.504617 I | etcdserver: compacted raft log at 135792
2016-04-12 11:00:00.909402 I | etcdserver: start to snapshot (applied: 151228, lastsnap: 140792)
2016-04-12 11:00:00.929444 I | etcdserver: saved snapshot at index 151228
2016-04-12 11:00:00.930215 I | etcdserver: compacted raft log at 146228
2016-04-12 11:00:01.352053 I | etcdserver: start to snapshot (applied: 161434, lastsnap: 151228)
2016-04-12 11:00:01.373409 I | etcdserver: saved snapshot at index 161434
2016-04-12 11:00:01.373581 I | etcdserver: compacted raft log at 156434
2016-04-12 11:00:01.787371 I | etcdserver: start to snapshot (applied: 171443, lastsnap: 161434)
2016-04-12 11:00:01.832959 I | etcdserver: saved snapshot at index 171443
2016-04-12 11:00:01.834417 I | etcdserver: compacted raft log at 166443
2016-04-12 11:00:01.872738 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000003-000000000002a396.wal is created
2016-04-12 11:00:02.253456 I | etcdserver: start to snapshot (applied: 181447, lastsnap: 171443)
2016-04-12 11:00:02.268338 I | etcdserver: saved snapshot at index 181447
2016-04-12 11:00:02.268472 I | etcdserver: compacted raft log at 176447
2016-04-12 11:00:02.724437 I | etcdserver: start to snapshot (applied: 191769, lastsnap: 181447)
2016-04-12 11:00:02.769346 I | etcdserver: saved snapshot at index 191769
2016-04-12 11:00:02.769504 I | etcdserver: compacted raft log at 186769
2016-04-12 11:00:03.195581 I | etcdserver: start to snapshot (applied: 202014, lastsnap: 191769)
2016-04-12 11:00:03.213744 I | etcdserver: saved snapshot at index 202014
2016-04-12 11:00:03.213930 I | etcdserver: compacted raft log at 197014
2016-04-12 11:00:03.655987 I | etcdserver: start to snapshot (applied: 212212, lastsnap: 202014)
2016-04-12 11:00:03.671244 I | etcdserver: saved snapshot at index 212212
2016-04-12 11:00:03.671424 I | etcdserver: compacted raft log at 207212
2016-04-12 11:00:04.141487 I | etcdserver: start to snapshot (applied: 222872, lastsnap: 212212)
2016-04-12 11:00:04.154772 I | etcdserver: saved snapshot at index 222872
2016-04-12 11:00:04.154930 I | etcdserver: compacted raft log at 217872
2016-04-12 11:00:04.475871 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000004-0000000000038474.wal is created
2016-04-12 11:00:04.621336 I | etcdserver: start to snapshot (applied: 232944, lastsnap: 222872)
2016-04-12 11:00:04.629844 I | etcdserver: saved snapshot at index 232944
2016-04-12 11:00:04.630047 I | etcdserver: compacted raft log at 227944
2016-04-12 11:00:05.038255 I | etcdserver: start to snapshot (applied: 243094, lastsnap: 232944)
2016-04-12 11:00:05.058644 I | etcdserver: saved snapshot at index 243094
2016-04-12 11:00:05.078021 I | etcdserver: compacted raft log at 238094
2016-04-12 11:00:05.493411 I | etcdserver: start to snapshot (applied: 253122, lastsnap: 243094)
2016-04-12 11:00:05.518515 I | etcdserver: saved snapshot at index 253122
2016-04-12 11:00:05.518706 I | etcdserver: compacted raft log at 248122
2016-04-12 11:00:05.942921 I | etcdserver: start to snapshot (applied: 263167, lastsnap: 253122)
2016-04-12 11:00:05.956299 I | etcdserver: saved snapshot at index 263167
2016-04-12 11:00:05.956491 I | etcdserver: compacted raft log at 258167
2016-04-12 11:00:06.375734 I | etcdserver: start to snapshot (applied: 273500, lastsnap: 263167)
2016-04-12 11:00:06.389428 I | etcdserver: saved snapshot at index 273500
2016-04-12 11:00:06.389561 I | etcdserver: compacted raft log at 268500
2016-04-12 11:00:06.850309 I | etcdserver: start to snapshot (applied: 283609, lastsnap: 273500)
2016-04-12 11:00:06.876011 I | etcdserver: saved snapshot at index 283609
2016-04-12 11:00:06.876300 I | etcdserver: compacted raft log at 278609
2016-04-12 11:00:07.039267 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000005-00000000000465e0.wal is created
2016-04-12 11:00:07.325130 I | etcdserver: start to snapshot (applied: 293747, lastsnap: 283609)
2016-04-12 11:00:07.368042 I | etcdserver: saved snapshot at index 293747
2016-04-12 11:00:07.368243 I | etcdserver: compacted raft log at 288747
2016-04-12 11:00:07.821400 I | etcdserver: start to snapshot (applied: 303828, lastsnap: 293747)
2016-04-12 11:00:07.827098 I | etcdserver: saved snapshot at index 303828
2016-04-12 11:00:07.827246 I | etcdserver: compacted raft log at 298828
2016-04-12 11:00:08.256874 I | etcdserver: start to snapshot (applied: 313917, lastsnap: 303828)
2016-04-12 11:00:08.278950 I | etcdserver: saved snapshot at index 313917
2016-04-12 11:00:08.279275 I | etcdserver: compacted raft log at 308917
2016-04-12 11:00:08.692318 I | etcdserver: start to snapshot (applied: 324001, lastsnap: 313917)
2016-04-12 11:00:08.719361 I | etcdserver: saved snapshot at index 324001
2016-04-12 11:00:08.719506 I | etcdserver: compacted raft log at 319001
2016-04-12 11:00:09.219891 I | etcdserver: start to snapshot (applied: 334614, lastsnap: 324001)
2016-04-12 11:00:09.249230 I | etcdserver: saved snapshot at index 334614
2016-04-12 11:00:09.249462 I | etcdserver: compacted raft log at 329614
2016-04-12 11:00:09.662544 I | etcdserver: start to snapshot (applied: 344672, lastsnap: 334614)
2016-04-12 11:00:09.677803 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000006-00000000000546da.wal is created
2016-04-12 11:00:09.684084 I | etcdserver: saved snapshot at index 344672
2016-04-12 11:00:09.684247 I | etcdserver: compacted raft log at 339672
2016-04-12 11:00:10.126689 I | etcdserver: start to snapshot (applied: 354699, lastsnap: 344672)
2016-04-12 11:00:10.138123 I | etcdserver: saved snapshot at index 354699
2016-04-12 11:00:10.138295 I | etcdserver: compacted raft log at 349699
2016-04-12 11:00:10.567812 I | etcdserver: start to snapshot (applied: 364735, lastsnap: 354699)
2016-04-12 11:00:10.600058 I | etcdserver: saved snapshot at index 364735
2016-04-12 11:00:10.600360 I | etcdserver: compacted raft log at 359735
2016-04-12 11:00:11.043598 I | etcdserver: start to snapshot (applied: 374845, lastsnap: 364735)
2016-04-12 11:00:11.064790 I | etcdserver: saved snapshot at index 374845
2016-04-12 11:00:11.064987 I | etcdserver: compacted raft log at 369845
2016-04-12 11:00:11.487423 I | etcdserver: start to snapshot (applied: 384913, lastsnap: 374845)
