2016-04-12 10:03:41.456400 I | etcdmain: etcd Version: 2.3.0+git
2016-04-12 10:03:41.456464 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-12 10:03:41.456471 I | etcdmain: Go Version: go1.6
2016-04-12 10:03:41.456477 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-12 10:03:41.456487 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-12 10:03:41.456565 I | etcdmain: listening for peers on http://10.240.0.21:2380
2016-04-12 10:03:41.456596 I | etcdmain: listening for client requests on 10.240.0.21:2379
2016-04-12 10:03:41.461846 I | etcdserver: name = etcd-1
2016-04-12 10:03:41.461869 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-12 10:03:41.461877 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-12 10:03:41.461883 I | etcdserver: heartbeat = 100ms
2016-04-12 10:03:41.461889 I | etcdserver: election = 1000ms
2016-04-12 10:03:41.461894 I | etcdserver: snapshot count = 10000
2016-04-12 10:03:41.461905 I | etcdserver: advertise client URLs = http://10.240.0.21:2379
2016-04-12 10:03:41.461913 I | etcdserver: initial advertise peer URLs = http://10.240.0.21:2380
2016-04-12 10:03:41.461928 I | etcdserver: initial cluster = etcd-1=http://10.240.0.21:2380,etcd-2=http://10.240.0.22:2380,etcd-3=http://10.240.0.23:2380
2016-04-12 10:03:41.464531 I | etcdserver: starting member 2087a91b2ccc6d93 in cluster e05fb31d21672c21
2016-04-12 10:03:41.464585 I | raft: 2087a91b2ccc6d93 became follower at term 0
2016-04-12 10:03:41.464599 I | raft: newRaft 2087a91b2ccc6d93 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-12 10:03:41.464607 I | raft: 2087a91b2ccc6d93 became follower at term 1
2016-04-12 10:03:41.476963 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-12 10:03:41.477989 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-12 10:03:41.478020 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-12 10:03:41.479741 N | etcdmain: serving insecure client requests on 10.240.0.21:2379, this is strongly discouraged!
2016-04-12 10:03:41.479811 N | etcdserver: added local member 2087a91b2ccc6d93 [http://10.240.0.21:2380] to cluster e05fb31d21672c21
2016-04-12 10:03:41.479908 N | etcdserver: added member 21d3c625100d5241 [http://10.240.0.22:2380] to cluster e05fb31d21672c21
2016-04-12 10:03:41.480064 N | etcdserver: added member 3e07e8086be420d2 [http://10.240.0.23:2380] to cluster e05fb31d21672c21
2016-04-12 10:03:42.364994 I | raft: 2087a91b2ccc6d93 is starting a new election at term 1
2016-04-12 10:03:42.365115 I | raft: 2087a91b2ccc6d93 became candidate at term 2
2016-04-12 10:03:42.365131 I | raft: 2087a91b2ccc6d93 received vote from 2087a91b2ccc6d93 at term 2
2016-04-12 10:03:42.365144 I | raft: 2087a91b2ccc6d93 [logterm: 1, index: 3] sent vote request to 21d3c625100d5241 at term 2
2016-04-12 10:03:42.365155 I | raft: 2087a91b2ccc6d93 [logterm: 1, index: 3] sent vote request to 3e07e8086be420d2 at term 2
2016-04-12 10:03:42.473864 I | rafthttp: the connection with 21d3c625100d5241 became active
2016-04-12 10:03:42.963493 I | raft: 2087a91b2ccc6d93 [logterm: 1, index: 3, vote: 2087a91b2ccc6d93] rejected vote from 21d3c625100d5241 [logterm: 1, index: 3] at term 2
2016-04-12 10:03:43.486404 I | rafthttp: the connection with 3e07e8086be420d2 became active
2016-04-12 10:03:43.665090 I | raft: 2087a91b2ccc6d93 is starting a new election at term 2
2016-04-12 10:03:43.665177 I | raft: 2087a91b2ccc6d93 became candidate at term 3
2016-04-12 10:03:43.665187 I | raft: 2087a91b2ccc6d93 received vote from 2087a91b2ccc6d93 at term 3
2016-04-12 10:03:43.665200 I | raft: 2087a91b2ccc6d93 [logterm: 1, index: 3] sent vote request to 21d3c625100d5241 at term 3
