2016-04-12 09:47:57.587674 I | etcdmain: etcd Version: 2.3.0+git
2016-04-12 09:47:57.587738 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-12 09:47:57.587750 I | etcdmain: Go Version: go1.6
2016-04-12 09:47:57.587761 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-12 09:47:57.587776 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-12 09:47:57.587853 I | etcdmain: listening for peers on http://10.240.0.22:2380
2016-04-12 09:47:57.587891 I | etcdmain: listening for client requests on 10.240.0.22:2379
2016-04-12 09:47:57.592694 I | etcdserver: name = etcd-3
2016-04-12 09:47:57.592720 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-12 09:47:57.592729 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-12 09:47:57.592735 I | etcdserver: heartbeat = 100ms
2016-04-12 09:47:57.592740 I | etcdserver: election = 1000ms
2016-04-12 09:47:57.592746 I | etcdserver: snapshot count = 10000
2016-04-12 09:47:57.592764 I | etcdserver: advertise client URLs = http://10.240.0.22:2379
2016-04-12 09:47:57.592771 I | etcdserver: initial advertise peer URLs = http://10.240.0.22:2380
2016-04-12 09:47:57.592785 I | etcdserver: initial cluster = etcd-1=http://10.240.0.28:2380,etcd-2=http://10.240.0.21:2380,etcd-3=http://10.240.0.22:2380
2016-04-12 09:47:57.595109 I | etcdserver: starting member 21d3c625100d5241 in cluster 1cf9586c13d0863a
2016-04-12 09:47:57.595171 I | raft: 21d3c625100d5241 became follower at term 0
2016-04-12 09:47:57.595189 I | raft: newRaft 21d3c625100d5241 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-12 09:47:57.595197 I | raft: 21d3c625100d5241 became follower at term 1
2016-04-12 09:47:57.609800 I | rafthttp: the connection with 2087a91b2ccc6d93 became active
2016-04-12 09:47:57.610199 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-12 09:47:57.610748 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-12 09:47:57.611258 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-12 09:47:57.611478 N | etcdserver: added member 2087a91b2ccc6d93 [http://10.240.0.21:2380] to cluster 1cf9586c13d0863a
2016-04-12 09:47:57.611597 N | etcdmain: serving insecure client requests on 10.240.0.22:2379, this is strongly discouraged!
2016-04-12 09:47:57.611627 N | etcdserver: added local member 21d3c625100d5241 [http://10.240.0.22:2380] to cluster 1cf9586c13d0863a
2016-04-12 09:47:57.611695 I | raft: 21d3c625100d5241 [term: 1] received a MsgApp message with higher term from 8cda4bbd5d1feaab [term: 3]
2016-04-12 09:47:57.611709 I | rafthttp: the connection with 8cda4bbd5d1feaab became active
2016-04-12 09:47:57.611755 I | raft: 21d3c625100d5241 became follower at term 3
2016-04-12 09:47:57.611790 I | raft: raft.node: 21d3c625100d5241 elected leader 8cda4bbd5d1feaab at term 3
2016-04-12 09:47:57.611850 N | etcdserver: added member 8cda4bbd5d1feaab [http://10.240.0.28:2380] to cluster 1cf9586c13d0863a
2016-04-12 09:47:57.612157 N | membership: set the initial cluster version to 2.2
2016-04-12 09:47:57.615337 I | etcdserver: published {Name:etcd-3 ClientURLs:[http://10.240.0.22:2379]} to cluster 1cf9586c13d0863a
2016-04-12 09:47:58.110612 I | v2http: enabled capabilities for version 2.2.0
2016-04-12 09:48:01.310457 N | membership: updated the cluster version from 2.2 to 2.3
2016-04-12 09:48:01.611905 I | v2http: enabled capabilities for version 2.3.0
2016-04-12 09:48:04.209659 I | etcdserver: start to snapshot (applied: 10039, lastsnap: 0)
2016-04-12 09:48:04.223456 I | etcdserver: saved snapshot at index 10039
2016-04-12 09:48:04.223694 I | etcdserver: compacted raft log at 5039
2016-04-12 09:48:04.804061 I | etcdserver: start to snapshot (applied: 20043, lastsnap: 10039)
2016-04-12 09:48:04.819137 I | etcdserver: saved snapshot at index 20043
2016-04-12 09:48:04.819425 I | etcdserver: compacted raft log at 15043
2016-04-12 09:48:05.398923 I | etcdserver: start to snapshot (applied: 30102, lastsnap: 20043)
2016-04-12 09:48:05.415776 I | etcdserver: saved snapshot at index 30102
2016-04-12 09:48:05.415913 I | etcdserver: compacted raft log at 25102
2016-04-12 09:48:06.019639 I | etcdserver: start to snapshot (applied: 40146, lastsnap: 30102)
2016-04-12 09:48:06.046558 I | etcdserver: saved snapshot at index 40146
2016-04-12 09:48:06.046868 I | etcdserver: compacted raft log at 35146
2016-04-12 09:48:06.651342 I | etcdserver: start to snapshot (applied: 50173, lastsnap: 40146)
2016-04-12 09:48:06.664362 I | etcdserver: saved snapshot at index 50173
2016-04-12 09:48:06.664506 I | etcdserver: compacted raft log at 45173
2016-04-12 09:48:07.103990 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000001-000000000000e100.wal is created
