2016-04-11 20:54:11.363436 I | etcdmain: etcd Version: 2.3.0+git
2016-04-11 20:54:11.363487 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-11 20:54:11.363495 I | etcdmain: Go Version: go1.6
2016-04-11 20:54:11.363506 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-11 20:54:11.363515 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-11 20:54:11.363579 I | etcdmain: listening for peers on http://10.240.0.17:2380
2016-04-11 20:54:11.363615 I | etcdmain: listening for client requests on 10.240.0.17:2379
2016-04-11 20:54:11.365980 I | etcdserver: name = etcd-1
2016-04-11 20:54:11.365992 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-11 20:54:11.365999 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-11 20:54:11.366005 I | etcdserver: heartbeat = 100ms
2016-04-11 20:54:11.366010 I | etcdserver: election = 1000ms
2016-04-11 20:54:11.366016 I | etcdserver: snapshot count = 10000
2016-04-11 20:54:11.366025 I | etcdserver: advertise client URLs = http://10.240.0.17:2379
2016-04-11 20:54:11.366032 I | etcdserver: initial advertise peer URLs = http://10.240.0.17:2380
2016-04-11 20:54:11.366054 I | etcdserver: initial cluster = etcd-1=http://10.240.0.17:2380,etcd-2=http://10.240.0.18:2380,etcd-3=http://10.240.0.19:2380
2016-04-11 20:54:11.370787 I | etcdserver: starting member 8b1cff98eebdba1d in cluster d01df2c6b3269be0
2016-04-11 20:54:11.370846 I | raft: 8b1cff98eebdba1d became follower at term 0
2016-04-11 20:54:11.370860 I | raft: newRaft 8b1cff98eebdba1d [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-11 20:54:11.370867 I | raft: 8b1cff98eebdba1d became follower at term 1
2016-04-11 20:54:11.391970 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-11 20:54:11.393784 N | etcdserver: added member 66358a82ef379101 [http://10.240.0.18:2380] to cluster d01df2c6b3269be0
2016-04-11 20:54:11.393980 N | etcdserver: added local member 8b1cff98eebdba1d [http://10.240.0.17:2380] to cluster d01df2c6b3269be0
2016-04-11 20:54:11.394014 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-11 20:54:11.394032 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-11 20:54:11.394105 N | etcdserver: added member b33da349595da114 [http://10.240.0.19:2380] to cluster d01df2c6b3269be0
2016-04-11 20:54:11.394149 N | etcdmain: serving insecure client requests on 10.240.0.17:2379, this is strongly discouraged!
