unix_ts,avg_latency_ms,throughput
1460408135,18.026189,442
1460408136,34.123086,28929
1460408137,36.194822,23561
1460408138,67.267729,17084
1460408139,39.330223,24916
1460408140,40.996312,24475
1460408141,83.178187,11992
1460408142,41.860114,24086
1460408143,40.510658,24393
1460408144,43.173777,20689
1460408145,88.298271,12382
1460408146,42.100616,23263
1460408147,47.784992,21467
1460408148,47.193160,16772
1460408149,67.899031,17597
1460408150,45.305524,22280
1460408151,45.566271,21798
1460408152,43.751817,12199
1460408153,60.454783,24182
1460408154,45.272149,21583
1460408155,44.240366,23215
1460408156,86.779704,10960
1460408157,44.641272,22353
1460408158,44.504295,22146
1460408159,45.996676,22848
1460408160,72.916778,13552
1460408161,48.038769,19902
1460408162,50.900176,20598
1460408163,48.783408,19452
1460408164,105.322551,9288
1460408165,51.783402,19119
1460408166,46.078131,22697
1460408167,47.669295,20827
1460408168,93.305445,10674
1460408169,48.834398,20377
1460408170,48.537680,19908
1460408171,50.378444,21333
1460408172,101.878001,9652
1460408173,46.751336,21266
1460408174,49.421295,19658
1460408175,44.619499,21204
1460408176,90.598885,11077
1460408177,47.000577,21583
1460408178,45.254282,22432
1460408179,46.593930,22237
1460408180,112.884930,8861
1460408181,48.217227,19953
1460408182,50.684917,18809
1460408183,50.570901,20326
1460408184,105.363402,10010
1460408185,54.191302,17719
1460408186,58.370732,17633
1460408187,41.886382,20913
1460408188,59.100069,16578
1460408189,99.415433,11376
1460408190,53.580995,17504
1460408191,51.050076,19854
1460408192,56.039100,18607
1460408193,110.963225,8427
1460408194,58.503323,18102
1460408195,46.769978,21340
1460408196,52.629076,16781
1460408197,55.944404,15798
1460408198,81.818940,13747
1460408199,46.912765,22838
1460408200,46.257014,21026
1460408201,59.678632,16215
1460408202,74.343336,14163
1460408203,60.006768,16331
1460408204,49.554198,21107
1460408205,49.103946,20125
1460408206,135.085848,7383
1460408207,50.585492,19748
1460408208,45.777273,21647
1460408209,51.484893,19558
1460408210,65.045763,7546
1460408211,80.429217,17745
1460408212,56.707074,18211
1460408213,56.470435,18285
1460408214,57.277188,17646
1460408215,228.471389,2279
1460408216,70.964421,18342
1460408217,54.895580,19494
1460408218,53.994890,19586
1460408219,50.781711,15963
1460408220,100.184909,11412
1460408221,48.595327,20605
1460408222,52.045802,19231
1460408223,50.107013,20061
1460408224,154.862368,5776
1460408225,55.896691,18796
1460408226,49.379398,18925
1460408227,50.319421,19205
1460408228,79.733156,15000
1460408229,50.100778,18741
1460408230,54.166503,17783
1460408231,53.635628,19720
1460408232,55.428688,16259
1460408233,87.925339,11733
1460408234,55.508932,18997
1460408235,52.158629,19706
1460408236,51.037339,19502
1460408237,165.378724,6007
1460408238,48.335564,20076
1460408239,48.004350,20106
1460408240,50.870509,20509
1460408241,58.248606,11126
1460408242,85.153399,16127
1460408243,39.344816,20303
1460408244,46.398354,22154
1460408245,54.781894,15283
1460408246,97.644332,13512
1460408247,52.132754,19065
1460408248,41.478611,20765
1460408249,47.020106,20442
1460408250,178.607566,6575
1460408251,38.403289,19425
1460408252,49.141592,23820
1460408253,50.679919,20419
1460408254,71.940962,3535
1460408255,73.201659,23097
1460408256,52.241063,18616
1460408257,63.889572,17675
1460408258,59.757253,14442
1460408259,67.652558,16572
1460408260,58.720039,16551
1460408261,59.663933,16810
1460408262,38.546480,23990
1460408263,83.676727,12618
1460408264,64.807400,15946
1460408265,37.701901,22757
1460408266,54.170468,19351
1460408267,128.993900,7264
1460408268,54.489749,19711
1460408269,74.324185,14568
1460408270,51.022299,18581
1460408271,54.706388,17030
1460408272,91.300732,9544
1460408273,50.083919,23934
1460408274,68.361075,14819
1460408275,49.398626,15768
1460408276,87.908074,14154
1460408277,62.590999,15961
1460408278,38.476572,24612
1460408279,75.069768,12282
1460408280,55.973168,16226
1460408281,167.449951,7148
1460408282,51.884739,19400
1460408283,67.998943,14477
1460408284,59.551904,15388
1460408285,63.318247,17170
1460408286,76.704005,11891
1460408287,76.417686,14329
1460408288,60.885534,15600
1460408289,69.099903,15284
1460408290,64.142278,14874
1460408291,222.602783,2518
1460408292,55.581527,25546
1460408293,144.864942,7232
1460408294,36.035541,24767
1460408295,70.314120,15730
1460408296,65.657536,14769
1460408297,73.643468,12386
1460408298,46.252420,18077
1460408299,88.607212,12569
1460408300,46.837774,16649
1460408301,162.111633,8481
1460408302,62.584372,15918
1460408303,70.327421,14285
1460408304,66.286117,14954
1460408305,73.407187,13714
1460408306,68.546698,14201
1460408307,73.273099,13786
1460408308,85.548451,11718
1460408309,71.986062,13790
1460408310,80.342924,12462
1460408311,36.662475,7283
