2016-04-11 20:54:17.654556 I | etcdmain: etcd Version: 2.3.0+git
2016-04-11 20:54:17.654618 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-11 20:54:17.654626 I | etcdmain: Go Version: go1.6
2016-04-11 20:54:17.654632 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-11 20:54:17.654642 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-11 20:54:17.654713 I | etcdmain: listening for peers on http://10.240.0.14:2380
2016-04-11 20:54:17.654741 I | etcdmain: listening for client requests on 10.240.0.14:2379
2016-04-11 20:54:17.659860 I | etcdserver: name = etcd-2
2016-04-11 20:54:17.659894 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-11 20:54:17.659903 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-11 20:54:17.659910 I | etcdserver: heartbeat = 100ms
2016-04-11 20:54:17.659916 I | etcdserver: election = 1000ms
2016-04-11 20:54:17.659922 I | etcdserver: snapshot count = 10000
2016-04-11 20:54:17.659933 I | etcdserver: advertise client URLs = http://10.240.0.14:2379
2016-04-11 20:54:17.659941 I | etcdserver: initial advertise peer URLs = http://10.240.0.14:2380
2016-04-11 20:54:17.659956 I | etcdserver: initial cluster = etcd-1=http://10.240.0.13:2380,etcd-2=http://10.240.0.14:2380,etcd-3=http://10.240.0.16:2380
2016-04-11 20:54:17.662764 I | etcdserver: starting member f9e96ef8c0d0e08c in cluster 8a97ded31c57b03e
2016-04-11 20:54:17.662839 I | raft: f9e96ef8c0d0e08c became follower at term 0
2016-04-11 20:54:17.662854 I | raft: newRaft f9e96ef8c0d0e08c [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-11 20:54:17.662862 I | raft: f9e96ef8c0d0e08c became follower at term 1
2016-04-11 20:54:17.679051 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-11 20:54:17.679574 E | etcdmain: failed to notify systemd for readiness: No socket
