2016-04-25 10:20:40.867413 I | etcdmain: etcd Version: 2.3.0+git
2016-04-25 10:20:40.867465 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-25 10:20:40.867473 I | etcdmain: Go Version: devel +093ac15 Mon Apr 25 06:00:15 2016 +0000
2016-04-25 10:20:40.867478 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-25 10:20:40.867483 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-25 10:20:40.867535 I | etcdmain: listening for peers on http://10.240.0.22:2380
2016-04-25 10:20:40.867559 I | etcdmain: listening for client requests on 10.240.0.22:2379
2016-04-25 10:20:40.874046 I | etcdserver: name = etcd-2
2016-04-25 10:20:40.874061 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-25 10:20:40.874068 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-25 10:20:40.874073 I | etcdserver: heartbeat = 100ms
2016-04-25 10:20:40.874078 I | etcdserver: election = 1000ms
2016-04-25 10:20:40.874082 I | etcdserver: snapshot count = 10000
2016-04-25 10:20:40.874091 I | etcdserver: advertise client URLs = http://10.240.0.22:2379
2016-04-25 10:20:40.874100 I | etcdserver: initial advertise peer URLs = http://10.240.0.22:2380
2016-04-25 10:20:40.874128 I | etcdserver: initial cluster = etcd-1=http://10.240.0.21:2380,etcd-2=http://10.240.0.22:2380,etcd-3=http://10.240.0.23:2380
2016-04-25 10:20:40.877820 I | etcdserver: starting member 21d3c625100d5241 in cluster e05fb31d21672c21
2016-04-25 10:20:40.877883 I | raft: 21d3c625100d5241 became follower at term 0
2016-04-25 10:20:40.877896 I | raft: newRaft 21d3c625100d5241 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-25 10:20:40.877902 I | raft: 21d3c625100d5241 became follower at term 1
2016-04-25 10:20:40.878048 I | etcdserver: no compression enabled
2016-04-25 10:20:40.892665 I | rafthttp: the connection with 2087a91b2ccc6d93 became active
2016-04-25 10:20:40.892948 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-25 10:20:40.894446 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-25 10:20:40.894468 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-25 10:20:40.894637 N | etcdserver: added member 2087a91b2ccc6d93 [http://10.240.0.21:2380] to cluster e05fb31d21672c21
2016-04-25 10:20:40.894685 N | etcdmain: serving insecure client requests on 10.240.0.22:2379, this is strongly discouraged!
2016-04-25 10:20:40.895198 N | etcdserver: added local member 21d3c625100d5241 [http://10.240.0.22:2380] to cluster e05fb31d21672c21
2016-04-25 10:20:40.895283 N | etcdserver: added member 3e07e8086be420d2 [http://10.240.0.23:2380] to cluster e05fb31d21672c21
2016-04-25 10:20:41.378223 I | raft: 21d3c625100d5241 is starting a new election at term 1
2016-04-25 10:20:41.378280 I | raft: 21d3c625100d5241 became candidate at term 2
2016-04-25 10:20:41.378289 I | raft: 21d3c625100d5241 received vote from 21d3c625100d5241 at term 2
2016-04-25 10:20:41.378299 I | raft: 21d3c625100d5241 [logterm: 1, index: 3] sent vote request to 2087a91b2ccc6d93 at term 2
2016-04-25 10:20:41.378307 I | raft: 21d3c625100d5241 [logterm: 1, index: 3] sent vote request to 3e07e8086be420d2 at term 2
2016-04-25 10:20:41.380299 I | raft: 21d3c625100d5241 received vote rejection from 2087a91b2ccc6d93 at term 2
2016-04-25 10:20:41.380312 I | raft: 21d3c625100d5241 [quorum:2] has received 1 votes and 1 vote rejections
2016-04-25 10:20:41.888224 I | rafthttp: the connection with 3e07e8086be420d2 became active
2016-04-25 10:20:42.082158 I | raft: 21d3c625100d5241 [term: 2] received a MsgVote message with higher term from 2087a91b2ccc6d93 [term: 3]
2016-04-25 10:20:42.082241 I | raft: 21d3c625100d5241 became follower at term 3
2016-04-25 10:20:42.082256 I | raft: 21d3c625100d5241 [logterm: 1, index: 3, vote: 0] voted for 2087a91b2ccc6d93 [logterm: 1, index: 3] at term 3
2016-04-25 10:20:42.083972 I | raft: raft.node: 21d3c625100d5241 elected leader 2087a91b2ccc6d93 at term 3
2016-04-25 10:20:42.087764 I | etcdserver: published {Name:etcd-2 ClientURLs:[http://10.240.0.22:2379]} to cluster e05fb31d21672c21
2016-04-25 10:20:42.089018 N | membership: set the initial cluster version to 2.3
2016-04-25 10:20:42.394136 I | v2http: enabled capabilities for version 2.3.0
2016-04-25 10:20:48.183567 I | etcdserver: start to snapshot (applied: 10012, lastsnap: 0)
2016-04-25 10:20:48.200224 I | etcdserver: saved snapshot at index 10012
