unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1460489906,53.822900,797,797,7.72,55.10,8.69,63.29,9.14,57.31,8.52,58.57
1460489907,16.202414,20605,21402,46.51,152.18,77.09,191.76,58.97,153.42,60.86,165.79
1460489908,19.070738,23253,44655,72.08,239.15,136.66,321.98,89.53,241.09,99.42,267.41
1460489909,60.685528,23808,68463,87.95,272.08,154.44,413.64,96.01,264.50,112.80,316.74
1460489910,29.464675,34238,102701,99.67,404.04,187.58,621.80,114.06,411.30,133.77,479.05
1460489911,24.901167,39772,142473,110.34,529.44,214.70,776.52,123.93,512.75,149.66,606.24
1460489912,25.839052,37829,180302,129.16,738.10,241.33,846.22,144.68,744.19,171.72,776.17
1460489913,28.343396,36210,216512,141.50,823.54,261.82,1082.80,159.28,831.37,187.53,912.57
1460489914,40.812717,24461,240973,150.56,829.12,285.18,1220.87,170.80,832.86,202.18,960.95
1460489915,30.236485,21264,262237,168.01,1170.89,295.20,1221.24,177.48,1035.55,213.56,1142.56
1460489916,38.320659,35353,297590,181.25,1196.12,296.54,1235.84,195.08,1205.57,224.29,1212.51
1460489917,27.253943,36682,334272,191.62,1196.13,311.79,1646.96,208.15,1206.97,237.19,1350.02
1460489918,27.245840,36749,371021,203.88,1297.57,322.19,1646.96,218.11,1313.74,248.06,1419.42
1460489919,46.195331,21672,392693,206.97,1300.46,337.55,1784.39,220.62,1310.59,255.05,1465.15
1460489920,25.182371,39440,432133,208.05,1317.64,349.53,1785.29,222.77,1347.45,260.12,1483.46
1460489921,96.163278,10401,442534,222.59,1657.10,345.29,1785.29,241.08,1666.73,269.65,1703.04
1460489922,26.700363,37369,479903,225.38,1657.82,350.15,1798.25,242.15,1667.48,272.56,1707.85
1460489923,26.151423,38299,518202,228.11,1657.82,358.45,1798.25,243.44,1667.48,276.67,1707.85
1460489924,26.566682,37635,555837,232.47,1805.30,367.16,1839.89,247.11,1815.26,282.25,1820.15
1460489925,24.175251,41323,597160,235.31,1805.30,373.68,1839.89,248.69,1815.26,285.89,1820.15
1460489926,24.446814,17601,614761,235.58,1805.30,381.88,1938.64,248.01,1815.26,288.49,1853.07
1460489927,66.523926,23526,638287,232.17,1805.30,389.68,1986.65,241.55,1815.26,287.80,1869.07
1460489928,25.920718,38647,676934,233.61,1839.67,395.26,1986.65,244.36,1870.19,291.08,1898.84
1460489929,24.860996,40227,717161,235.90,1837.78,401.33,1978.27,245.83,1870.19,294.35,1895.41
1460489930,23.650115,26901,744062,240.11,1975.58,404.88,1978.27,251.26,1994.03,298.75,1982.63
1460489931,97.907569,13837,757899,251.78,1986.62,396.67,1978.27,262.95,2010.32,303.80,1991.74
1460489932,29.373186,34164,792063,252.65,1986.65,398.85,1978.73,261.56,2010.32,304.35,1991.90
1460489933,24.552907,39182,831245,253.26,1981.74,400.94,1978.73,260.91,2010.32,305.04,1990.26
1460489934,29.262514,35446,866691,255.39,1996.23,404.53,2047.81,262.54,2031.54,307.49,2025.19
1460489935,25.811949,38666,905357,256.89,1996.23,409.44,2092.40,263.15,2031.54,309.83,2040.06
1460489936,24.151304,41297,946654,260.28,2161.61,413.30,2092.40,266.21,2185.02,313.26,2146.34
1460489937,24.726562,40274,986928,261.72,2161.61,417.70,2105.88,266.68,2185.02,315.37,2150.84
1460489938,22.667878,33461,1020389,262.81,2161.80,421.94,2190.25,265.35,2185.02,316.70,2179.02
1460489939,0.000000,0,1020389,258.96,2161.80,431.52,2296.25,258.65,2185.02,316.38,2214.36
1460489940,115.252185,19433,1039822,257.11,2161.80,433.96,2297.53,253.91,2185.02,314.99,2214.78
1460489941,23.862895,39976,1079798,258.00,2161.80,436.78,2297.53,254.10,2185.02,316.29,2214.78
1460489942,30.609391,33202,1113000,256.94,2161.80,437.64,2297.67,253.76,2185.02,316.11,2214.83
1460489943,15.397575,13329,1126329,268.06,2329.50,434.25,2297.67,261.71,2259.64,321.34,2295.60
1460489944,1856.672039,323,1126652,273.46,2331.18,427.03,2297.67,270.97,2367.47,323.82,2332.11
1460489945,85.122834,25345,1151997,270.36,2331.18,426.01,2290.69,269.09,2369.21,321.82,2330.36
1460489946,301.709025,1911,1153908,265.08,2331.18,420.11,2290.69,265.25,2369.21,316.81,2330.36
1460489947,504.512534,2001,1155909,260.56,2331.19,411.89,2290.69,262.08,2369.21,311.51,2330.36
1460489948,767.732534,1083,1156992,256.04,2331.20,403.84,2290.69,258.14,2369.21,306.01,2330.37
1460489949,1577.075945,982,1157974,251.06,2331.20,395.82,2290.69,252.84,2369.21,299.91,2330.37
1460489950,0.000000,0,1157974,245.95,2331.20,388.34,2290.69,248.01,2369.21,294.10,2330.37
1460489951,0.000000,0,1157974,240.84,2331.20,380.88,2290.69,243.19,2369.21,288.30,2330.37
