2016-05-01 07:53:18.531045 I | etcdmain: etcd Version: 2.3.0+git
2016-05-01 07:53:18.531100 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-05-01 07:53:18.531107 I | etcdmain: Go Version: devel +ca8b627 Sun May 1 06:29:57 2016 +0000
2016-05-01 07:53:18.531112 I | etcdmain: Go OS/Arch: linux/amd64
2016-05-01 07:53:18.531118 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-05-01 07:53:18.531173 I | etcdmain: listening for peers on http://10.240.0.18:2380
2016-05-01 07:53:18.531196 I | etcdmain: listening for client requests on 10.240.0.18:2379
2016-05-01 07:53:18.536188 I | etcdserver: name = etcd-2
2016-05-01 07:53:18.536207 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-05-01 07:53:18.536215 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-05-01 07:53:18.536220 I | etcdserver: heartbeat = 100ms
2016-05-01 07:53:18.536226 I | etcdserver: election = 1000ms
2016-05-01 07:53:18.536230 I | etcdserver: snapshot count = 10000
2016-05-01 07:53:18.536246 I | etcdserver: advertise client URLs = http://10.240.0.18:2379
2016-05-01 07:53:18.536253 I | etcdserver: initial advertise peer URLs = http://10.240.0.18:2380
2016-05-01 07:53:18.536265 I | etcdserver: initial cluster = etcd-1=http://10.240.0.17:2380,etcd-2=http://10.240.0.18:2380,etcd-3=http://10.240.0.19:2380
2016-05-01 07:53:18.539123 I | etcdserver: starting member 66358a82ef379101 in cluster d01df2c6b3269be0
2016-05-01 07:53:18.539178 I | raft: 66358a82ef379101 became follower at term 0
2016-05-01 07:53:18.539192 I | raft: newRaft 66358a82ef379101 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-05-01 07:53:18.539201 I | raft: 66358a82ef379101 became follower at term 1
2016-05-01 07:53:18.539423 I | etcdserver: no compression enabled
2016-05-01 07:53:18.554352 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-05-01 07:53:18.555461 I | rafthttp: the connection with 8b1cff98eebdba1d became active
2016-05-01 07:53:18.556771 N | etcdserver: added local member 66358a82ef379101 [http://10.240.0.18:2380] to cluster d01df2c6b3269be0
