2016-05-01 07:53:19.547811 I | etcdmain: etcd Version: 2.3.0+git
2016-05-01 07:53:19.547862 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-05-01 07:53:19.547868 I | etcdmain: Go Version: devel +ca8b627 Sun May 1 06:29:57 2016 +0000
2016-05-01 07:53:19.547874 I | etcdmain: Go OS/Arch: linux/amd64
2016-05-01 07:53:19.547879 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-05-01 07:53:19.547936 I | etcdmain: listening for peers on http://10.240.0.19:2380
2016-05-01 07:53:19.547959 I | etcdmain: listening for client requests on 10.240.0.19:2379
2016-05-01 07:53:19.553293 I | etcdserver: name = etcd-3
2016-05-01 07:53:19.553315 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-05-01 07:53:19.553326 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-05-01 07:53:19.553335 I | etcdserver: heartbeat = 100ms
2016-05-01 07:53:19.553343 I | etcdserver: election = 1000ms
2016-05-01 07:53:19.553352 I | etcdserver: snapshot count = 10000
2016-05-01 07:53:19.553375 I | etcdserver: advertise client URLs = http://10.240.0.19:2379
2016-05-01 07:53:19.553387 I | etcdserver: initial advertise peer URLs = http://10.240.0.19:2380
2016-05-01 07:53:19.553407 I | etcdserver: initial cluster = etcd-1=http://10.240.0.17:2380,etcd-2=http://10.240.0.18:2380,etcd-3=http://10.240.0.19:2380
2016-05-01 07:53:19.556640 I | etcdserver: starting member b33da349595da114 in cluster d01df2c6b3269be0
2016-05-01 07:53:19.556689 I | raft: b33da349595da114 became follower at term 0
2016-05-01 07:53:19.556703 I | raft: newRaft b33da349595da114 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-05-01 07:53:19.556712 I | raft: b33da349595da114 became follower at term 1
2016-05-01 07:53:19.556862 I | etcdserver: no compression enabled
2016-05-01 07:53:19.568561 I | rafthttp: the connection with 66358a82ef379101 became active
2016-05-01 07:53:19.568959 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-05-01 07:53:19.570642 E | etcdmain: failed to notify systemd for readiness: No socket
2016-05-01 07:53:19.570658 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-05-01 07:53:19.571640 I | rafthttp: the connection with 8b1cff98eebdba1d became active
2016-05-01 07:53:19.571715 N | etcdserver: added member 66358a82ef379101 [http://10.240.0.18:2380] to cluster d01df2c6b3269be0
2016-05-01 07:53:19.571813 N | etcdserver: added member 8b1cff98eebdba1d [http://10.240.0.17:2380] to cluster d01df2c6b3269be0
2016-05-01 07:53:19.571890 I | raft: b33da349595da114 [term: 1] received a MsgHeartbeat message with higher term from 8b1cff98eebdba1d [term: 3]
2016-05-01 07:53:19.571910 I | raft: b33da349595da114 became follower at term 3
2016-05-01 07:53:19.571920 I | raft: raft.node: b33da349595da114 elected leader 8b1cff98eebdba1d at term 3
2016-05-01 07:53:19.571995 N | etcdserver: added local member b33da349595da114 [http://10.240.0.19:2380] to cluster d01df2c6b3269be0
2016-05-01 07:53:19.572217 N | membership: set the initial cluster version to 2.2
2016-05-01 07:53:19.575325 I | etcdserver: published {Name:etcd-3 ClientURLs:[http://10.240.0.19:2379]} to cluster d01df2c6b3269be0
2016-05-01 07:53:19.575339 I | etcdmain: ready to serve client requests
2016-05-01 07:53:19.575449 N | etcdmain: serving insecure client requests on 10.240.0.19:2379, this is strongly discouraged!
