2016-05-01 08:34:57.513707 I | etcdmain: etcd Version: 2.3.0+git
2016-05-01 08:34:57.513768 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-05-01 08:34:57.513775 I | etcdmain: Go Version: devel +ca8b627 Sun May 1 06:29:57 2016 +0000
2016-05-01 08:34:57.513780 I | etcdmain: Go OS/Arch: linux/amd64
2016-05-01 08:34:57.513785 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-05-01 08:34:57.513843 I | etcdmain: listening for peers on http://10.240.0.31:2380
2016-05-01 08:34:57.513867 I | etcdmain: listening for client requests on 10.240.0.31:2379
2016-05-01 08:34:57.518337 I | etcdserver: name = etcd-3
2016-05-01 08:34:57.518354 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-05-01 08:34:57.518361 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-05-01 08:34:57.518366 I | etcdserver: heartbeat = 100ms
2016-05-01 08:34:57.518371 I | etcdserver: election = 1000ms
2016-05-01 08:34:57.518376 I | etcdserver: snapshot count = 10000
2016-05-01 08:34:57.518386 I | etcdserver: advertise client URLs = http://10.240.0.31:2379
2016-05-01 08:34:57.518392 I | etcdserver: initial advertise peer URLs = http://10.240.0.31:2380
2016-05-01 08:34:57.518407 I | etcdserver: initial cluster = etcd-1=http://10.240.0.29:2380,etcd-2=http://10.240.0.30:2380,etcd-3=http://10.240.0.31:2380
2016-05-01 08:34:57.521272 I | etcdserver: starting member 31ac03f352a1427e in cluster cd66007c5b2956b8
2016-05-01 08:34:57.521315 I | raft: 31ac03f352a1427e became follower at term 0
2016-05-01 08:34:57.521327 I | raft: newRaft 31ac03f352a1427e [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-05-01 08:34:57.521333 I | raft: 31ac03f352a1427e became follower at term 1
2016-05-01 08:34:57.521497 I | etcdserver: enabling compression snappy
2016-05-01 08:34:57.532469 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-05-01 08:34:57.533296 E | etcdmain: failed to notify systemd for readiness: No socket
2016-05-01 08:34:57.533312 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-05-01 08:34:57.533351 N | etcdserver: added local member 31ac03f352a1427e [http://10.240.0.31:2380] to cluster cd66007c5b2956b8
2016-05-01 08:34:57.533432 N | etcdserver: added member 50bb6dbcc32550d5 [http://10.240.0.29:2380] to cluster cd66007c5b2956b8
2016-05-01 08:34:57.533557 N | etcdserver: added member ae3b7ee5c615ef3e [http://10.240.0.30:2380] to cluster cd66007c5b2956b8
2016-05-01 08:34:57.533741 I | rafthttp: the connection with 50bb6dbcc32550d5 became active
2016-05-01 08:34:57.533912 I | raft: 31ac03f352a1427e [term: 1] received a MsgHeartbeat message with higher term from 50bb6dbcc32550d5 [term: 3]
2016-05-01 08:34:57.533948 I | raft: 31ac03f352a1427e became follower at term 3
2016-05-01 08:34:57.533958 I | raft: raft.node: 31ac03f352a1427e elected leader 50bb6dbcc32550d5 at term 3
2016-05-01 08:34:57.534246 I | rafthttp: the connection with ae3b7ee5c615ef3e became active
2016-05-01 08:34:57.534385 N | membership: set the initial cluster version to 2.2
2016-05-01 08:34:57.539828 I | etcdserver: published {Name:etcd-3 ClientURLs:[http://10.240.0.31:2379]} to cluster cd66007c5b2956b8
2016-05-01 08:34:57.539843 I | etcdmain: ready to serve client requests
