unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1462090977,37.348654,18,18,2.62,19.58,2.14,13.76,1.83,16.60,2.20,16.65
1462090978,31.847274,31,49,8.75,130.78,4.86,110.06,4.70,110.58,6.10,117.14
1462090979,34.498984,29,78,13.36,216.74,6.76,167.09,6.61,163.70,8.91,182.51
1462090980,33.896538,30,108,17.04,274.91,8.58,243.02,8.31,239.66,11.31,252.53
1462090981,33.562527,29,137,20.62,354.70,10.43,346.33,10.07,328.30,13.71,343.11
1462090982,37.874385,27,164,23.31,436.50,11.47,405.51,11.15,388.40,15.31,410.14
1462090983,35.216088,28,192,25.00,495.27,12.43,476.10,12.21,472.75,16.55,481.37
1462090984,35.341079,29,221,27.06,579.34,13.04,542.14,13.04,531.30,17.71,550.93
1462090985,32.963595,30,251,28.54,640.20,13.70,624.34,14.03,615.12,18.76,626.55
1462090986,34.326341,29,280,29.91,730.21,14.15,692.78,14.88,710.38,19.65,711.12
1462090987,36.908360,27,307,31.14,810.56,14.73,743.43,15.39,731.90,20.42,761.96
1462090988,34.941357,29,336,32.06,882.51,15.18,850.24,16.07,843.42,21.10,858.72
1462090989,34.271937,29,365,33.00,957.95,15.49,879.51,16.56,916.13,21.68,917.86
1462090990,34.729038,29,394,34.00,1042.56,15.91,986.96,17.00,992.12,22.30,1007.21
1462090991,37.320038,26,420,34.71,1109.06,16.10,1024.32,17.29,1059.82,22.70,1064.40
1462090992,37.210301,27,447,35.50,1132.28,16.46,1167.01,17.56,1156.80,23.17,1152.03
1462090993,37.393265,27,474,36.27,1219.29,16.52,1193.93,17.63,1179.16,23.47,1197.46
1462090994,37.720769,26,500,36.96,1314.42,16.74,1281.48,17.81,1310.32,23.84,1302.07
1462090995,36.307657,28,528,37.62,1379.66,16.91,1346.38,17.94,1340.74,24.16,1355.59
1462090996,58.601854,16,544,38.29,1435.52,16.99,1371.28,17.98,1360.90,24.42,1389.23
1462090997,131.233683,8,552,37.45,1446.62,16.62,1399.61,17.71,1442.95,23.93,1429.73
1462090998,110.251973,7,559,36.75,1502.04,16.35,1447.67,17.31,1489.74,23.47,1479.82
1462090999,141.566939,7,566,36.08,1543.37,16.13,1504.50,17.05,1546.12,23.09,1531.33
1462091000,156.537163,8,574,35.37,1553.04,15.96,1548.18,16.71,1553.68,22.68,1551.63
1462091001,168.322670,6,580,34.64,1557.20,15.55,1549.70,16.31,1557.40,22.17,1554.77
1462091002,130.231765,6,586,34.01,1559.68,15.28,1555.05,16.01,1567.24,21.77,1560.66
1462091003,139.630510,7,593,33.42,1570.95,14.99,1562.01,15.73,1571.60,21.38,1568.19
1462091004,162.007330,7,600,32.87,1584.81,14.79,1566.91,15.40,1578.67,21.02,1576.80
