2016-05-01 07:53:17.549797 I | etcdmain: etcd Version: 2.3.0+git
2016-05-01 07:53:17.549883 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-05-01 07:53:17.549890 I | etcdmain: Go Version: devel +ca8b627 Sun May 1 06:29:57 2016 +0000
2016-05-01 07:53:17.549895 I | etcdmain: Go OS/Arch: linux/amd64
2016-05-01 07:53:17.549901 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-05-01 07:53:17.549990 I | etcdmain: listening for peers on http://10.240.0.17:2380
2016-05-01 07:53:17.550032 I | etcdmain: listening for client requests on 10.240.0.17:2379
2016-05-01 07:53:17.556612 I | etcdserver: name = etcd-1
2016-05-01 07:53:17.556649 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-05-01 07:53:17.556657 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-05-01 07:53:17.556663 I | etcdserver: heartbeat = 100ms
2016-05-01 07:53:17.556668 I | etcdserver: election = 1000ms
2016-05-01 07:53:17.556673 I | etcdserver: snapshot count = 10000
2016-05-01 07:53:17.556700 I | etcdserver: advertise client URLs = http://10.240.0.17:2379
2016-05-01 07:53:17.556708 I | etcdserver: initial advertise peer URLs = http://10.240.0.17:2380
2016-05-01 07:53:17.556725 I | etcdserver: initial cluster = etcd-1=http://10.240.0.17:2380,etcd-2=http://10.240.0.18:2380,etcd-3=http://10.240.0.19:2380
2016-05-01 07:53:17.559894 I | etcdserver: starting member 8b1cff98eebdba1d in cluster d01df2c6b3269be0
2016-05-01 07:53:17.559957 I | raft: 8b1cff98eebdba1d became follower at term 0
2016-05-01 07:53:17.559970 I | raft: newRaft 8b1cff98eebdba1d [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-05-01 07:53:17.559976 I | raft: 8b1cff98eebdba1d became follower at term 1
2016-05-01 07:53:17.560148 I | etcdserver: no compression enabled
2016-05-01 07:53:17.572959 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-05-01 07:53:17.573335 E | etcdmain: failed to notify systemd for readiness: No socket
2016-05-01 07:53:17.573359 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-05-01 07:53:17.573406 N | etcdserver: added member 66358a82ef379101 [http://10.240.0.18:2380] to cluster d01df2c6b3269be0
2016-05-01 07:53:17.573495 N | etcdserver: added local member 8b1cff98eebdba1d [http://10.240.0.17:2380] to cluster d01df2c6b3269be0
2016-05-01 07:53:17.573569 N | etcdserver: added member b33da349595da114 [http://10.240.0.19:2380] to cluster d01df2c6b3269be0
2016-05-01 07:53:17.860361 I | raft: 8b1cff98eebdba1d is starting a new election at term 1
2016-05-01 07:53:17.860428 I | raft: 8b1cff98eebdba1d became candidate at term 2
2016-05-01 07:53:17.860437 I | raft: 8b1cff98eebdba1d received vote from 8b1cff98eebdba1d at term 2
2016-05-01 07:53:17.860448 I | raft: 8b1cff98eebdba1d [logterm: 1, index: 3] sent vote request to 66358a82ef379101 at term 2
2016-05-01 07:53:17.860457 I | raft: 8b1cff98eebdba1d [logterm: 1, index: 3] sent vote request to b33da349595da114 at term 2
2016-05-01 07:53:18.568477 I | rafthttp: the connection with 66358a82ef379101 became active
2016-05-01 07:53:19.460414 I | raft: 8b1cff98eebdba1d is starting a new election at term 2
2016-05-01 07:53:19.460480 I | raft: 8b1cff98eebdba1d became candidate at term 3
2016-05-01 07:53:19.460488 I | raft: 8b1cff98eebdba1d received vote from 8b1cff98eebdba1d at term 3
2016-05-01 07:53:19.460499 I | raft: 8b1cff98eebdba1d [logterm: 1, index: 3] sent vote request to b33da349595da114 at term 3
2016-05-01 07:53:19.460508 I | raft: 8b1cff98eebdba1d [logterm: 1, index: 3] sent vote request to 66358a82ef379101 at term 3
2016-05-01 07:53:19.463255 I | raft: 8b1cff98eebdba1d received vote from 66358a82ef379101 at term 3
2016-05-01 07:53:19.463272 I | raft: 8b1cff98eebdba1d [quorum:2] has received 2 votes and 0 vote rejections
2016-05-01 07:53:19.463290 I | raft: 8b1cff98eebdba1d became leader at term 3
2016-05-01 07:53:19.463309 I | raft: raft.node: 8b1cff98eebdba1d elected leader 8b1cff98eebdba1d at term 3
2016-05-01 07:53:19.466220 I | etcdserver: published {Name:etcd-1 ClientURLs:[http://10.240.0.17:2379]} to cluster d01df2c6b3269be0
2016-05-01 07:53:19.466258 I | etcdmain: ready to serve client requests
2016-05-01 07:53:19.466365 W | etcdserver: failed to reach the peerURL(http://10.240.0.19:2380) of member b33da349595da114 (Get http://10.240.0.19:2380/version: dial tcp 10.240.0.19:2380: getsockopt: connection refused)
2016-05-01 07:53:19.466415 W | etcdserver: cannot get the version of member b33da349595da114 (Get http://10.240.0.19:2380/version: dial tcp 10.240.0.19:2380: getsockopt: connection refused)
2016-05-01 07:53:19.466438 N | etcdmain: serving insecure client requests on 10.240.0.17:2379, this is strongly discouraged!
2016-05-01 07:53:19.466461 I | etcdserver: setting up the initial cluster version to 2.2
2016-05-01 07:53:19.467681 N | membership: set the initial cluster version to 2.2
2016-05-01 07:53:19.569379 I | rafthttp: the connection with b33da349595da114 became active
2016-05-01 07:53:19.573946 I | v2http: enabled capabilities for version 2.2.0
2016-05-01 07:53:23.468473 I | etcdserver: updating the cluster version from 2.2 to 2.3
2016-05-01 07:53:23.470099 N | membership: updated the cluster version from 2.2 to 2.3
2016-05-01 07:53:23.575300 I | v2http: enabled capabilities for version 2.3.0
2016-05-01 07:53:27.110908 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000001-000000000000005f.wal is created
2016-05-01 07:53:28.695239 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000002-00000000000000a6.wal is created
2016-05-01 07:53:30.306837 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000003-00000000000000ed.wal is created
2016-05-01 07:53:31.963484 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000004-0000000000000134.wal is created
