unix_ts,avg_latency_ms,throughput
1462089249,34.034411,13
1462089250,31.858623,31
1462089251,31.909195,31
1462089252,37.730717,27
1462089253,34.155093,29
1462089254,32.921126,31
1462089255,33.167267,29
1462089256,35.574074,29
1462089257,35.582238,28
1462089258,34.080742,29
1462089259,32.505619,31
1462089260,34.532348,29
1462089261,33.841356,29
1462089262,34.276593,30
1462089263,34.111536,29
1462089264,34.480008,29
1462089265,32.502081,31
1462089266,33.365725,29
1462089267,33.061598,31
1462089268,73.577986,10
1462089269,158.096290,8
1462089270,116.668305,7
1462089271,163.440051,6
1462089272,164.196863,7
1462089273,145.626594,7
1462089274,155.656906,6
1462089275,156.115710,6
1462089276,165.175561,7
1462089277,158.434021,5
1462089278,151.614398,8
1462089279,117.642963,7
1462089280,125.178389,9
1462089281,131.344247,8
1462089282,111.464838,7
1462089283,125.004373,9
1462089284,122.886114,9
1462089285,123.088097,6
1462089286,125.842693,9
1462089287,121.172954,9
1462089288,123.094637,6
1462089289,125.521503,9
1462089290,121.292681,9
1462089291,150.319569,7
1462089292,102.098152,8
1462089293,121.258095,9
1462089294,136.573425,8
1462089295,111.272351,7
1462089296,121.260607,9
1462089297,136.165413,8
1462089298,118.166580,9
1462089299,122.331592,6
1462089300,121.124386,9
1462089301,125.104951,9
1462089302,144.388991,7
1462089303,102.782768,8
1462089304,125.187884,9
1462089305,132.097420,8
1462089306,111.356769,7
1462089307,147.482577,7
1462089308,132.096537,8
1462089309,183.453268,6
1462089310,130.554246,7
1462089311,137.164645,8
1462089312,146.246163,7
1462089313,150.291870,6
1462089314,127.464907,8
1462089315,183.872031,6
1462089316,130.770485,7
1462089317,144.799247,7
1462089318,129.676122,7
1462089319,138.009860,8
1462089320,145.948036,7
1462089321,165.556909,6
1462089322,217.201946,4
1462089323,214.145064,5
1462089324,173.366256,6
1462089325,164.154381,6
1462089326,144.806781,7
1462089327,131.378503,7
1462089328,137.600271,8
1462089329,145.575966,7
1462089330,129.963294,7
1462089331,185.236097,6
1462089332,140.576819,7
1462089333,127.777607,6
1462089334,121.642100,9
1462089335,125.679438,9
1462089336,145.901755,7
1462089337,114.186553,7
1462089338,130.565233,8
1462089339,140.441447,7
1462089340,125.864966,9
1462089341,145.929046,7
1462089342,103.333965,8
1462089343,125.692673,9
1462089344,147.600091,7
1462089345,105.621293,8
1462089346,125.827307,9
1462089347,145.374906,7
1462089348,103.124037,8
1462089349,125.999452,9
1462089350,132.648062,8
1462089351,111.560280,7
1462089352,125.973464,9
1462089353,121.949816,9
1462089354,124.382815,6
1462089355,126.321185,9
1462089356,122.520461,9
1462089357,124.239267,6
1462089358,126.858101,9
1462089359,122.741858,9
1462089360,142.825350,7
1462089361,113.449380,7
1462089362,127.374423,9
1462089363,132.720834,8
1462089364,113.339253,7
1462089365,127.668001,9
1462089366,133.559039,8
1462089367,114.094857,7
1462089368,168.676243,6
1462089369,173.216675,6
1462089370,173.179168,6
1462089371,191.887129,5
1462089372,166.208348,6
1462089373,216.727390,5
1462089374,176.515820,6
1462089375,205.918682,4
1462089376,225.651204,5
1462089377,132.619415,7
1462089378,139.437968,8
1462089379,146.578244,7
1462089380,132.677822,7
1462089381,146.879481,7
1462089382,131.675973,7
1462089383,139.196114,8
1462089384,210.881078,4
1462089385,225.639306,5
1462089386,167.100655,6
1462089387,148.100696,6
1462089388,157.644757,6
1462089389,169.615756,7
1462089390,192.973776,5
1462089391,220.698025,4
1462089392,217.159010,5
1462089393,175.365362,6
1462089394,146.596370,7
1462089395,132.228264,7
1462089396,142.661812,7
1462089397,181.156954,5
1462089398,143.286051,8
1462089399,146.696440,7
1462089400,132.114144,7
1462089401,148.024034,7
1462089402,140.313072,6
1462089403,162.539165,7
1462089404,147.671078,7
1462089405,169.715322,6
1462089406,133.065709,7
1462089407,146.792236,7
1462089408,132.294941,7
1462089409,140.232510,8
1462089410,140.461258,6
1462089411,167.845486,6
1462089412,193.806075,5
1462089413,157.004574,7
1462089414,147.389991,7
1462089415,132.191121,7
1462089416,139.724957,8
1462089417,140.127728,6
1462089418,154.689788,7
1462089419,176.593430,5
1462089420,145.917983,8
1462089421,142.194901,7
1462089422,105.591524,8
1462089423,123.672779,9
1462089424,153.384172,7
1462089425,104.986494,8
1462089426,123.852663,9
1462089427,126.565154,6
1462089428,128.486286,9
1462089429,124.555489,9
1462089430,126.101325,6
1462089431,128.565536,9
1462089432,134.117232,8
1462089433,114.561093,7
1462089434,131.336689,8
1462089435,127.727820,9
1462089436,125.925599,6
1462089437,134.702265,8
1462089438,135.794258,8
1462089439,134.346819,8
1462089440,114.458618,7
1462089441,129.007880,9
1462089442,147.789310,7
1462089443,105.187778,8
1462089444,147.935318,7
1462089445,187.916218,6
1462089446,134.443762,6
1462089447,202.520807,5
1462089448,156.103364,7
1462089449,159.701562,6
1462089450,142.556269,7
1462089451,155.527099,7
1462089452,121.952455,8
1462089453,134.412190,8
1462089454,113.599306,7
1462089455,127.617057,9
1462089456,148.553791,7
1462089457,103.587208,8
1462089458,127.800474,9
1462089459,148.367007,7
1462089460,104.300243,8
1462089461,127.742272,9
1462089462,126.051272,6
1462089463,126.015204,9
1462089464,138.769384,8
1462089465,114.268750,7
1462089466,124.070186,9
1462089467,139.390379,8
1462089468,113.835864,7
