2016-05-01 08:23:38.539369 I | etcdmain: etcd Version: 2.3.0+git
2016-05-01 08:23:38.539426 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-05-01 08:23:38.539433 I | etcdmain: Go Version: devel +ca8b627 Sun May 1 06:29:57 2016 +0000
2016-05-01 08:23:38.539439 I | etcdmain: Go OS/Arch: linux/amd64
2016-05-01 08:23:38.539444 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-05-01 08:23:38.539495 I | etcdmain: listening for peers on http://10.240.0.19:2380
2016-05-01 08:23:38.539519 I | etcdmain: listening for client requests on 10.240.0.19:2379
2016-05-01 08:23:38.545341 I | etcdserver: name = etcd-3
2016-05-01 08:23:38.545357 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-05-01 08:23:38.545364 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-05-01 08:23:38.545369 I | etcdserver: heartbeat = 100ms
2016-05-01 08:23:38.545374 I | etcdserver: election = 1000ms
2016-05-01 08:23:38.545379 I | etcdserver: snapshot count = 10000
2016-05-01 08:23:38.545388 I | etcdserver: advertise client URLs = http://10.240.0.19:2379
2016-05-01 08:23:38.545394 I | etcdserver: initial advertise peer URLs = http://10.240.0.19:2380
2016-05-01 08:23:38.545406 I | etcdserver: initial cluster = etcd-1=http://10.240.0.17:2380,etcd-2=http://10.240.0.18:2380,etcd-3=http://10.240.0.19:2380
2016-05-01 08:23:38.548083 I | etcdserver: starting member b33da349595da114 in cluster d01df2c6b3269be0
2016-05-01 08:23:38.548136 I | raft: b33da349595da114 became follower at term 0
2016-05-01 08:23:38.548149 I | raft: newRaft b33da349595da114 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-05-01 08:23:38.548155 I | raft: b33da349595da114 became follower at term 1
2016-05-01 08:23:38.548356 I | etcdserver: no compression enabled
2016-05-01 08:23:38.560646 I | rafthttp: the connection with 66358a82ef379101 became active
2016-05-01 08:23:38.561339 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-05-01 08:23:38.562902 E | etcdmain: failed to notify systemd for readiness: No socket
2016-05-01 08:23:38.562916 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-05-01 08:23:38.562998 N | etcdserver: added member 66358a82ef379101 [http://10.240.0.18:2380] to cluster d01df2c6b3269be0
2016-05-01 08:23:38.563115 N | etcdserver: added member 8b1cff98eebdba1d [http://10.240.0.17:2380] to cluster d01df2c6b3269be0
2016-05-01 08:23:38.563254 I | raft: b33da349595da114 [term: 1] received a MsgApp message with higher term from 8b1cff98eebdba1d [term: 3]
2016-05-01 08:23:38.563277 I | raft: b33da349595da114 became follower at term 3
2016-05-01 08:23:38.563304 I | raft: raft.node: b33da349595da114 elected leader 8b1cff98eebdba1d at term 3
2016-05-01 08:23:38.563370 N | etcdserver: added local member b33da349595da114 [http://10.240.0.19:2380] to cluster d01df2c6b3269be0
2016-05-01 08:23:38.563648 N | membership: set the initial cluster version to 2.2
2016-05-01 08:23:38.563822 I | rafthttp: the connection with 8b1cff98eebdba1d became active
2016-05-01 08:23:38.567144 I | etcdserver: published {Name:etcd-3 ClientURLs:[http://10.240.0.19:2379]} to cluster d01df2c6b3269be0
2016-05-01 08:23:38.567164 I | etcdmain: ready to serve client requests
2016-05-01 08:23:38.567296 N | etcdmain: serving insecure client requests on 10.240.0.19:2379, this is strongly discouraged!
2016-05-01 08:23:39.062826 I | v2http: enabled capabilities for version 2.2.0
2016-05-01 08:23:42.463681 N | membership: updated the cluster version from 2.2 to 2.3
2016-05-01 08:23:42.564158 I | v2http: enabled capabilities for version 2.3.0
2016-05-01 08:23:46.142108 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000001-000000000000005f.wal is created
2016-05-01 08:23:47.741522 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000002-00000000000000a6.wal is created
2016-05-01 08:23:49.347814 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000003-00000000000000ed.wal is created
2016-05-01 08:23:51.018362 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000004-0000000000000134.wal is created
2016-05-01 08:23:52.669618 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000005-000000000000017c.wal is created
2016-05-01 08:23:54.212509 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000006-00000000000001c3.wal is created
2016-05-01 08:23:55.838558 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000007-000000000000020a.wal is created
2016-05-01 08:23:57.495978 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000008-0000000000000251.wal is created
2016-05-01 08:24:05.008101 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000009-00000000000002a4.wal is created
2016-05-01 08:24:13.785806 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/000000000000000a-00000000000002fa.wal is created
2016-05-01 08:24:22.544220 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/000000000000000b-000000000000034f.wal is created
2016-05-01 08:24:31.366429 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/000000000000000c-00000000000003a5.wal is created
2016-05-01 08:24:40.189018 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/000000000000000d-00000000000003fb.wal is created
2016-05-01 08:24:49.336738 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/000000000000000e-0000000000000451.wal is created
2016-05-01 08:24:58.056521 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/000000000000000f-00000000000004a6.wal is created
2016-05-01 08:25:06.959439 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000010-00000000000004fc.wal is created
2016-05-01 08:25:15.992979 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000011-0000000000000552.wal is created
2016-05-01 08:25:24.581317 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000012-00000000000005a8.wal is created
2016-05-01 08:25:33.209546 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000013-00000000000005fe.wal is created
2016-05-01 08:25:41.898852 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000014-0000000000000653.wal is created
2016-05-01 08:25:50.548387 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000015-00000000000006a8.wal is created
2016-05-01 08:25:59.162073 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000016-00000000000006fd.wal is created
2016-05-01 08:26:08.268651 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000017-0000000000000754.wal is created
2016-05-01 08:26:16.860948 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000018-00000000000007a9.wal is created
2016-05-01 08:26:25.711507 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000019-00000000000007fe.wal is created
2016-05-01 08:26:34.312735 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/000000000000001a-0000000000000854.wal is created
2016-05-01 08:26:43.475217 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/000000000000001b-00000000000008aa.wal is created
2016-05-01 08:26:52.129529 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/000000000000001c-0000000000000900.wal is created
2016-05-01 08:27:00.835537 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/000000000000001d-0000000000000955.wal is created
2016-05-01 08:27:14.217602 E | rafthttp: failed to dial 8b1cff98eebdba1d on stream MsgApp v2 (read tcp 10.240.0.19:37610->10.240.0.17:2380: read: connection reset by peer)
2016-05-01 08:27:14.217636 I | rafthttp: the connection with 8b1cff98eebdba1d became inactive
2016-05-01 08:27:15.214019 E | rafthttp: failed to dial 66358a82ef379101 on stream Message (read tcp 10.240.0.19:60366->10.240.0.18:2380: read: connection reset by peer)
2016-05-01 08:27:15.214057 I | rafthttp: the connection with 66358a82ef379101 became inactive
2016-05-01 08:27:15.648635 I | raft: b33da349595da114 is starting a new election at term 3
2016-05-01 08:27:15.648760 I | raft: b33da349595da114 became candidate at term 4
2016-05-01 08:27:15.648775 I | raft: b33da349595da114 received vote from b33da349595da114 at term 4
2016-05-01 08:27:15.648793 I | raft: b33da349595da114 [logterm: 3, index: 2442] sent vote request to 66358a82ef379101 at term 4
2016-05-01 08:27:15.648804 I | raft: b33da349595da114 [logterm: 3, index: 2442] sent vote request to 8b1cff98eebdba1d at term 4
2016-05-01 08:27:15.648816 I | raft: raft.node: b33da349595da114 lost leader 8b1cff98eebdba1d at term 4
2016-05-01 08:27:16.087204 N | osutil: received terminated signal, shutting down...
