unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1462089205,23.865313,20,20,3.12,27.18,2.00,14.24,2.00,12.04,2.37,17.82
1462089206,22.457910,44,64,9.41,152.16,5.99,131.56,5.98,135.94,7.13,139.89
1462089207,23.621107,42,106,14.66,237.48,8.87,218.20,9.10,227.95,10.88,227.88
1462089208,23.796613,43,149,19.13,340.01,11.48,332.81,11.42,341.98,14.01,338.27
1462089209,23.132237,43,192,22.51,424.19,13.43,395.86,13.07,401.15,16.34,407.07
1462089210,24.835892,40,232,25.23,513.51,15.21,515.45,14.87,523.73,18.44,517.56
1462089211,24.556868,41,273,27.92,651.22,16.58,607.12,16.04,621.95,20.18,626.76
1462089212,23.078107,43,316,30.10,738.43,17.81,710.18,17.04,714.76,21.65,721.12
1462089213,23.218241,43,359,32.02,836.01,18.68,776.02,18.02,760.04,22.91,790.69
1462089214,23.567660,43,402,33.67,925.19,19.64,842.93,19.02,855.22,24.11,874.45
1462089215,23.700522,42,444,35.16,1017.09,20.60,999.69,19.95,1002.96,25.24,1006.58
1462089216,24.970017,40,484,36.46,1140.61,21.05,1034.95,20.35,1027.38,25.95,1067.65
1462089217,24.791983,39,523,37.67,1192.78,21.78,1151.05,21.16,1171.94,26.87,1171.92
1462089218,25.948892,36,559,38.35,1277.43,22.14,1230.27,21.47,1207.56,27.32,1238.42
1462089219,113.236355,9,568,37.88,1300.90,22.03,1360.42,21.24,1308.32,27.05,1323.21
1462089220,134.918716,8,576,36.79,1366.74,21.35,1373.46,20.62,1363.69,26.25,1367.96
1462089221,141.056600,7,583,35.92,1418.38,20.77,1386.07,20.06,1376.03,25.58,1393.49
1462089222,103.695047,8,591,35.05,1419.15,20.23,1390.23,19.49,1379.71,24.92,1396.36
1462089223,126.932568,9,600,34.30,1429.58,19.70,1395.92,18.83,1390.82,24.28,1405.44
1462089224,145.391198,7,607,33.37,1431.71,19.22,1401.72,18.30,1395.42,23.63,1409.62
1462089225,104.090547,8,615,32.68,1439.04,18.80,1407.40,18.05,1399.65,23.18,1415.36
1462089226,127.035320,9,624,32.03,1447.06,18.33,1415.34,17.81,1403.88,22.72,1422.09
1462089227,145.516337,7,631,31.36,1469.84,17.94,1422.74,17.32,1411.72,22.21,1434.77
1462089228,103.927126,8,639,30.93,1552.99,17.58,1471.11,16.90,1431.24,21.80,1485.11
1462089229,126.828157,9,648,30.61,1584.54,17.30,1532.16,16.66,1490.83,21.52,1535.84
1462089230,175.354022,5,653,30.05,1591.01,16.98,1582.31,16.43,1554.91,21.15,1576.08
1462089231,166.943364,6,659,29.58,1594.15,16.71,1599.98,16.16,1598.39,20.82,1597.51
1462089232,169.833761,6,665,29.07,1596.82,16.39,1603.50,15.91,1619.46,20.46,1606.59
1462089233,171.381504,6,671,28.60,1606.54,16.09,1611.86,15.62,1631.65,20.10,1616.68
1462089234,170.368364,6,677,28.18,1610.70,15.79,1613.63,15.35,1636.43,19.77,1620.25
1462089235,158.120391,7,684,27.75,1618.86,15.55,1613.63,15.08,1639.08,19.46,1623.86
1462089236,133.021856,7,691,27.42,1622.98,15.32,1621.20,14.85,1644.70,19.20,1629.63
1462089237,165.403073,6,697,27.11,1665.72,15.09,1632.38,14.63,1656.64,18.94,1651.58
1462089238,214.784055,5,702,26.81,1723.22,14.86,1640.76,14.44,1659.25,18.70,1674.41
1462089239,189.685555,5,707,26.48,1748.37,14.65,1641.85,14.23,1659.25,18.45,1683.16
1462089240,170.220018,6,713,26.10,1752.92,14.46,1645.76,14.05,1666.56,18.20,1688.41
1462089241,170.875302,6,719,25.78,1760.68,14.29,1685.60,13.88,1669.08,17.98,1705.12
1462089242,149.402928,5,724,25.45,1760.68,14.17,1735.75,13.72,1696.72,17.78,1731.05
1462089243,151.595055,7,731,25.13,1769.02,14.03,1780.07,13.61,1743.98,17.59,1764.36
1462089244,163.458417,7,738,24.83,1777.13,13.92,1830.62,13.52,1802.59,17.42,1803.45
1462089245,118.366766,8,746,24.58,1784.18,13.82,1854.29,13.40,1857.79,17.27,1832.09
1462089246,122.321130,9,755,24.37,1788.37,13.65,1861.80,13.32,1881.03,17.11,1843.73
1462089247,124.005186,6,761,24.10,1810.88,13.50,1870.00,13.19,1886.90,16.93,1855.93
