unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1462091024,23.225331,18,18,3.12,24.35,1.85,14.98,2.16,14.76,2.38,18.03
1462091025,23.799531,43,61,9.75,151.38,5.11,113.91,6.27,120.68,7.04,128.66
1462091026,23.460589,42,103,14.76,243.69,7.76,225.78,9.23,216.37,10.58,228.61
1462091027,23.541553,42,145,19.31,348.19,9.88,312.00,11.74,315.12,13.64,325.10
1462091028,24.867479,41,186,22.90,422.74,11.88,423.73,13.96,425.45,16.25,423.97
1462091029,22.681258,44,230,26.13,529.54,13.30,485.86,15.59,500.63,18.34,505.34
1462091030,24.786854,40,270,28.73,606.09,14.81,575.02,17.03,579.13,20.19,586.75
1462091031,24.590476,41,311,30.81,726.46,16.52,692.45,18.17,676.59,21.83,698.50
1462091032,23.326232,43,354,32.88,850.54,17.49,800.60,19.44,792.18,23.27,814.44
1462091033,23.016321,42,396,34.45,937.05,18.27,872.88,20.33,885.43,24.35,898.45
1462091034,23.935928,43,439,35.86,1043.50,19.00,928.38,21.06,937.90,25.31,969.93
1462091035,23.714274,42,481,37.07,1086.09,19.89,1078.60,22.35,1107.65,26.44,1090.78
1462091036,23.404713,42,523,38.20,1180.02,20.42,1117.71,22.59,1130.34,27.07,1142.69
1462091037,24.946539,35,558,39.18,1294.72,21.19,1280.98,23.45,1287.36,27.94,1287.69
1462091038,142.482623,8,566,38.48,1310.18,20.75,1286.42,22.88,1299.40,27.37,1298.67
1462091039,143.997250,6,572,37.11,1315.98,20.12,1293.68,22.07,1304.22,26.43,1304.63
1462091040,163.318154,7,579,36.07,1338.61,19.55,1301.21,21.34,1311.89,25.65,1317.24
1462091041,105.905142,7,586,35.36,1415.78,19.03,1302.89,20.62,1320.02,25.00,1346.23
1462091042,122.265309,9,595,34.57,1450.80,18.63,1336.04,20.10,1324.06,24.43,1370.30
1462091043,126.462578,9,604,33.81,1459.97,18.37,1400.77,19.56,1378.41,23.91,1413.05
