unix_ts,avg_latency_ms,throughput
1460763077,27.279318,2376
1460763078,15.236242,19916
1460763079,29.495325,22282
1460763080,42.003996,27579
1460763081,28.387350,35941
1460763082,23.077087,43349
1460763083,21.886283,45160
1460763084,25.500901,39399
1460763085,22.705431,44219
1460763086,25.110126,39720
1460763087,23.379950,42534
1460763088,54.604432,18332
1460763089,44.753383,16972
1460763090,30.576232,40645
1460763091,23.058210,43176
1460763092,22.331567,44908
1460763093,28.178719,17708
1460763094,50.144518,29907
1460763095,20.884422,47642
1460763096,23.020998,43309
1460763097,23.161413,2800
1460763098,54.506404,35465
1460763099,23.945185,41701
1460763100,22.105922,41577
1460763101,28.509017,37771
1460763102,22.568846,44044
1460763103,24.238116,41395
1460763104,22.062205,44776
1460763105,22.810212,28739
1460763106,0.000000,0
1460763107,71.707175,32734
1460763108,22.183358,22736
1460763109,0.000000,0
1460763110,81.024178,30735
1460763111,23.147404,43346
1460763112,24.696218,40391
1460763113,29.135860,34183
1460763114,24.193667,41345
1460763115,26.404788,37824
1460763116,26.513998,37547
1460763117,25.860621,38907
1460763118,24.426296,39378
1460763119,24.700185,41837
1460763120,30.357445,32819
1460763121,23.051902,42086
1460763122,30.800125,33433
1460763123,22.846531,40216
1460763124,41.996110,25517
1460763125,16.374934,37976
1460763126,0.000000,0
1460763127,2267.242645,326
1460763128,76.085301,34494
1460763129,26.395898,37971
1460763130,23.219307,42986
1460763131,26.825711,36161
1460763132,16.752750,34041
1460763133,86.718668,8711
1460763134,46.118918,36794
1460763135,37.310154,26933
1460763136,23.748536,40734
1460763137,27.474335,36659
1460763138,27.699683,27001
