unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1460763749,21.900755,3069,3069,7.98,58.96,8.55,63.80,8.31,54.84,8.28,59.20
1460763750,38.922419,14561,17630,45.51,147.24,79.18,153.96,52.99,148.52,59.23,149.91
1460763751,36.517299,20682,38312,70.29,199.50,131.23,256.09,75.69,197.25,92.40,217.61
1460763752,37.109619,31057,69369,77.88,230.21,150.30,339.84,83.59,233.25,103.92,267.77
1460763753,25.712019,38496,107865,91.36,392.72,189.40,424.17,109.77,396.41,130.18,404.43
1460763754,23.985079,42152,150017,109.82,434.44,219.19,681.35,123.48,434.85,150.83,516.88
1460763755,22.452338,44438,194455,122.65,702.18,242.76,740.91,139.48,702.32,168.30,715.14
1460763756,27.366913,36503,230958,133.44,702.24,263.56,1057.38,145.97,702.32,180.99,820.65
1460763757,23.376074,42728,273686,141.93,777.73,280.86,1057.38,159.54,777.16,194.11,870.76
1460763758,27.272073,36584,310270,148.62,916.00,296.70,1130.35,163.10,913.39,202.81,986.58
1460763759,23.404688,42603,352873,158.28,1101.60,310.20,1197.93,175.06,1095.35,214.51,1131.63
1460763760,54.656116,18385,371258,158.95,1101.60,326.90,1619.28,173.83,1095.35,219.89,1272.08
1460763761,44.387222,21953,393211,173.44,1214.52,330.94,1619.71,183.88,1204.51,229.42,1346.25
1460763762,22.269500,45980,439191,183.39,1224.44,335.48,1619.88,197.43,1206.95,238.77,1350.42
1460763763,25.293889,39274,478465,188.04,1222.87,346.25,1688.11,203.19,1206.95,245.83,1372.64
1460763764,26.385285,38093,516558,193.11,1443.59,355.64,1688.11,206.22,1402.64,251.66,1511.45
1460763765,22.529624,20674,537232,198.50,1665.80,365.04,1751.83,212.36,1647.54,258.63,1688.39
1460763766,51.252038,29915,567147,196.89,1665.80,375.28,1786.46,208.28,1647.54,260.15,1699.93
1460763767,21.874461,45628,612775,201.30,1663.69,381.60,1786.46,213.66,1647.54,265.52,1699.23
1460763768,23.191168,25653,638428,206.90,1763.20,388.86,1792.14,218.17,1651.64,271.31,1735.66
1460763769,68.191753,20553,658981,222.60,1785.70,379.31,1792.14,234.19,1779.28,278.70,1785.71
1460763770,21.372004,46870,705851,225.91,1785.70,385.00,1792.14,236.47,1779.34,282.46,1785.73
1460763771,21.239997,46777,752628,227.37,1785.70,391.90,1807.73,237.30,1779.34,285.52,1790.92
1460763772,24.878623,40196,792824,231.66,1829.95,397.68,1807.73,242.30,1823.97,290.55,1820.55
1460763773,25.251341,39592,832416,233.79,1829.95,402.41,1896.88,244.22,1823.97,293.47,1850.27
1460763774,20.627163,48447,880863,236.78,1829.95,407.09,1896.88,246.91,1823.98,296.93,1850.27
1460763775,24.057408,41568,922431,238.92,1877.78,409.68,1910.74,247.29,1873.08,298.63,1887.20
1460763776,21.170250,47329,969760,239.15,1877.78,414.61,1910.74,247.69,1873.08,300.48,1887.20
1460763777,20.499568,1932,971692,237.01,1877.78,422.82,2028.25,246.50,1873.08,302.11,1926.37
1460763778,136.671160,14214,985906,233.40,1877.78,428.04,2032.94,242.38,1873.08,301.27,1927.93
1460763779,0.000000,0,985906,243.81,2047.87,422.60,2032.94,252.37,2042.44,306.26,2041.08
1460763780,122.710094,16424,1002330,251.53,2049.26,414.70,2032.94,261.66,2058.57,309.30,2046.92
1460763781,22.383717,44501,1046831,253.44,2049.26,418.13,2032.94,262.45,2058.57,311.34,2046.92
1460763782,27.027466,36962,1083793,253.82,2049.26,421.63,2033.19,263.41,2058.57,312.95,2047.01
1460763783,22.888392,43273,1127066,255.85,2042.48,423.66,2033.19,264.76,2044.35,314.76,2040.01
1460763784,57.302391,13445,1140511,254.59,2042.48,423.00,2035.48,263.96,2044.35,313.85,2040.77
1460763785,30.235350,40771,1181282,252.99,2042.48,422.30,2035.48,262.11,2044.35,312.47,2040.77
1460763786,59.264601,13943,1195225,250.82,2042.48,418.67,2035.48,259.85,2044.35,309.78,2040.77
1460763787,51.939138,22621,1217846,249.23,2042.48,414.16,2035.48,259.04,2045.33,307.48,2041.10
1460763788,24.035862,32039,1249885,250.01,2086.78,417.82,2105.96,259.94,2045.33,309.26,2079.36
1460763789,566.499195,1716,1251601,245.09,2086.78,411.40,2105.96,255.63,2045.33,304.04,2079.36
1460763790,624.562217,1284,1252885,240.37,2086.78,404.52,2105.96,251.81,2045.33,298.90,2079.36
1460763791,617.541098,1000,1253885,235.77,2086.78,398.35,2105.96,246.94,2045.33,293.69,2079.36
1460763792,0.000000,0,1253885,231.17,2086.78,391.32,2105.96,241.97,2045.33,288.15,2079.36
1460763793,2133.516846,942,1254827,226.85,2086.78,383.89,2105.96,237.25,2045.33,282.66,2079.36
1460763794,0.000000,0,1254827,222.24,2088.98,376.54,2105.96,232.70,2045.33,277.16,2080.09
