2016-03-30 23:06:40,719 [myid:] - INFO  [main:QuorumPeerConfig@103] - Reading configuration from: /mnt/ssd0/zookeeper/zookeeper.config
2016-03-30 23:06:40,733 [myid:] - INFO  [main:QuorumPeer$QuorumServer@149] - Resolved hostname: 10.240.0.26 to address: /10.240.0.26
2016-03-30 23:06:40,734 [myid:] - INFO  [main:QuorumPeer$QuorumServer@149] - Resolved hostname: 10.240.0.25 to address: /10.240.0.25
2016-03-30 23:06:40,736 [myid:] - INFO  [main:QuorumPeer$QuorumServer@149] - Resolved hostname: 10.240.0.24 to address: /10.240.0.24
2016-03-30 23:06:40,736 [myid:] - INFO  [main:QuorumPeerConfig@331] - Defaulting to majority quorums
2016-03-30 23:06:40,738 [myid:2] - INFO  [main:DatadirCleanupManager@78] - autopurge.snapRetainCount set to 3
2016-03-30 23:06:40,739 [myid:2] - INFO  [main:DatadirCleanupManager@79] - autopurge.purgeInterval set to 0
2016-03-30 23:06:40,739 [myid:2] - INFO  [main:DatadirCleanupManager@101] - Purge task is not scheduled.
2016-03-30 23:06:40,803 [myid:2] - INFO  [main:QuorumPeerMain@127] - Starting quorum peer
2016-03-30 23:06:40,815 [myid:2] - INFO  [main:NIOServerCnxnFactory@89] - binding to port 0.0.0.0/0.0.0.0:2181
2016-03-30 23:06:40,821 [myid:2] - INFO  [main:QuorumPeer@1019] - tickTime set to 2000
2016-03-30 23:06:40,821 [myid:2] - INFO  [main:QuorumPeer@1039] - minSessionTimeout set to -1
2016-03-30 23:06:40,822 [myid:2] - INFO  [main:QuorumPeer@1050] - maxSessionTimeout set to -1
2016-03-30 23:06:40,822 [myid:2] - INFO  [main:QuorumPeer@1065] - initLimit set to 5
2016-03-30 23:06:40,831 [myid:2] - INFO  [main:QuorumPeer@533] - currentEpoch not found! Creating with a reasonable default of 0. This should only happen when you are upgrading your installation
2016-03-30 23:06:40,839 [myid:2] - INFO  [main:QuorumPeer@548] - acceptedEpoch not found! Creating with a reasonable default of 0. This should only happen when you are upgrading your installation
2016-03-30 23:06:40,849 [myid:2] - INFO  [ListenerThread:QuorumCnxManager$Listener@534] - My election bind port: /10.240.0.25:3888
2016-03-30 23:06:40,856 [myid:2] - INFO  [QuorumPeer[myid=2]/0.0.0.0:2181:QuorumPeer@774] - LOOKING
2016-03-30 23:06:40,857 [myid:2] - INFO  [QuorumPeer[myid=2]/0.0.0.0:2181:FastLeaderElection@818] - New election. My id =  2, proposed zxid=0x0
2016-03-30 23:06:40,864 [myid:2] - INFO  [WorkerReceiver[myid=2]:FastLeaderElection@600] - Notification: 1 (message format version), 2 (n.leader), 0x0 (n.zxid), 0x1 (n.round), LOOKING (n.state), 2 (n.sid), 0x0 (n.peerEpoch) LOOKING (my state)
