unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1459379279,248.768380,66,66,1.22,72.54,1.35,78.70,1.10,68.29,1.22,73.18
1459379280,40.160378,7435,7501,3.90,143.33,5.89,171.68,3.84,144.78,4.54,153.26
1459379281,164.553716,9811,17312,5.34,157.43,9.20,178.16,5.50,155.40,6.68,163.66
1459379282,32.167701,31077,48389,7.95,195.43,15.19,291.17,8.22,192.80,10.45,226.47
1459379283,34.232481,29361,77750,10.72,289.59,21.14,415.86,10.28,290.48,14.05,331.98
1459379284,32.916447,30302,108052,12.59,417.20,26.96,606.82,12.86,420.34,17.47,481.45
1459379285,29.340595,33844,141896,14.60,473.12,31.98,654.38,14.92,473.80,20.50,533.77
1459379286,32.001189,31486,173382,17.33,622.00,37.48,900.68,18.04,626.20,24.28,716.29
1459379287,31.772490,31311,204693,19.31,683.48,41.78,900.68,20.27,686.06,27.12,756.74
1459379288,33.201695,30022,234715,20.77,744.93,47.13,977.22,22.94,767.96,30.28,830.04
1459379289,52.051570,19316,254031,24.98,966.89,49.98,977.22,27.54,976.44,34.17,973.52
1459379290,52.887174,18386,272417,26.84,966.89,54.99,1389.12,28.76,976.48,36.86,1110.83
1459379291,34.902845,29356,301773,28.43,1036.72,59.99,1391.62,30.16,976.48,39.53,1134.94
1459379292,32.427435,30566,332339,29.88,1036.72,64.64,1391.62,33.13,1044.46,42.55,1157.60
1459379293,32.663260,30720,363059,32.26,1036.72,69.86,1487.33,34.57,1044.46,45.56,1189.50
1459379294,30.671173,21212,384271,36.15,1429.30,73.41,1487.33,37.18,1428.92,48.91,1448.52
1459379295,64.231037,21028,405299,40.52,1480.44,75.95,1494.11,41.70,1478.66,52.72,1484.40
1459379296,143.594325,6973,412272,40.58,1480.44,82.22,1765.02,42.30,1478.66,55.03,1574.71
1459379297,30.083190,33297,445569,42.80,1480.44,86.75,1765.84,43.59,1473.03,57.71,1573.10
