2016-03-30 23:05:23.051755 I | etcdmain: etcd Version: 2.3.0+git
2016-03-30 23:05:23.051819 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-03-30 23:05:23.051826 I | etcdmain: Go Version: go1.6
2016-03-30 23:05:23.051833 I | etcdmain: Go OS/Arch: linux/amd64
2016-03-30 23:05:23.051846 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-03-30 23:05:23.051944 I | etcdmain: listening for peers on http://10.240.0.20:2380
2016-03-30 23:05:23.051976 I | etcdmain: listening for client requests on 10.240.0.20:2379
2016-03-30 23:05:23.054947 I | etcdserver: name = etcd-1
2016-03-30 23:05:23.054960 I | etcdserver: data dir = /mnt/ssd0/data.etcd
2016-03-30 23:05:23.054976 I | etcdserver: member dir = /mnt/ssd0/data.etcd/member
2016-03-30 23:05:23.054982 I | etcdserver: heartbeat = 100ms
2016-03-30 23:05:23.054988 I | etcdserver: election = 1000ms
2016-03-30 23:05:23.054994 I | etcdserver: snapshot count = 10000
2016-03-30 23:05:23.055004 I | etcdserver: advertise client URLs = http://10.240.0.20:2379
2016-03-30 23:05:23.055012 I | etcdserver: initial advertise peer URLs = http://10.240.0.20:2380
2016-03-30 23:05:23.055036 I | etcdserver: initial cluster = etcd-1=http://10.240.0.20:2380,etcd-2=http://10.240.0.21:2380,etcd-3=http://10.240.0.22:2380
2016-03-30 23:05:23.061512 I | etcdserver: starting member 20722e46d7802cab in cluster 4ce5e214d26bfb9e
2016-03-30 23:05:23.061566 I | raft: 20722e46d7802cab became follower at term 0
2016-03-30 23:05:23.061580 I | raft: newRaft 20722e46d7802cab [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-03-30 23:05:23.061587 I | raft: 20722e46d7802cab became follower at term 1
2016-03-30 23:05:23.107763 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-03-30 23:05:23.109172 E | etcdmain: failed to notify systemd for readiness: No socket
2016-03-30 23:05:23.109197 E | etcdmain: forgot to set Type=notify in systemd service file?
