second,avg_latency_ms_etcd_v3,throughput_etcd_v3,cumulative_throughput_etcd_v3,avg_cpu_etcd_v3,avg_memory_mb_etcd_v3,avg_latency_ms_zookeeper_v3.4.8,throughput_zookeeper_v3.4.8,cumulative_throughput_zookeeper_v3.4.8,avg_cpu_zookeeper_v3.4.8,avg_memory_mb_zookeeper_v3.4.8
29,107.774809,9480,504651,246.84,329.74,0.000000,0,617576,254.78,2216.62
30,99.106102,9810,514461,244.22,330.88,0.000000,0,617576,249.81,2218.25
31,113.487246,7819,522280,242.47,341.42,0.000000,0,617576,245.46,2219.92
32,105.869138,9544,531824,239.90,346.07,0.000000,0,617576,239.71,2220.40
33,113.364273,8893,540717,238.09,352.49,0.000000,0,617576,234.06,2220.65
34,102.334583,9721,550438,235.99,354.09,0.000000,0,617576,229.60,2220.87
35,116.524757,9055,559493,234.19,355.15,0.000000,0,617576,225.65,2220.93
36,113.989974,9213,568706,232.45,364.65,0.000000,0,617576,220.80,2220.93
37,106.821206,8990,577696,230.31,375.35,0.000000,0,617576,216.42,2220.93
38,110.990994,9014,586710,228.94,378.58,0.000000,0,617576,211.68,2221.45
39,111.970650,8213,594923,227.22,379.49,0.000000,0,617576,207.46,2220.81
40,113.444240,9557,604480,225.71,380.50,0.000000,0,617576,203.55,2220.81
41,111.352374,9071,613551,224.32,382.35,0.000000,0,617576,200.59,2220.82
42,115.500470,8395,621946,222.68,384.81,0.000000,0,617576,197.33,2220.81
43,106.986792,8659,630605,221.89,389.16,0.000000,0,617576,193.54,2220.89
44,114.449213,9528,640133,220.36,390.24,0.000000,0,617576,189.66,2222.05
45,109.179760,8889,649022,218.91,395.43,0.000000,0,617576,186.04,2223.14
46,107.642752,9039,658061,218.14,407.38,0.000000,0,617576,182.61,2222.62
47,118.634696,8558,666619,217.17,409.06,0.000000,0,617576,179.14,2222.73
48,105.874541,9129,675748,215.85,413.22,0.000000,0,617576,176.00,2222.71
49,114.297170,8904,684652,214.64,418.62,0.000000,0,617576,172.80,2222.71
50,105.706936,9071,693723,213.67,419.93,0.000000,0,617576,170.03,2222.71
51,112.782730,8881,702604,212.69,427.17,0.000000,0,617576,167.45,2222.71
52,117.649908,8875,711479,211.62,429.73,0.000000,0,617576,164.75,2222.71
53,112.127072,9258,720737,210.86,433.85,0.000000,0,617576,162.28,2222.70
54,109.340058,9209,729946,210.41,438.00,0.000000,0,617576,160.44,2222.70
55,111.867876,8891,738837,209.44,438.89,0.000000,0,617576,158.36,2223.12
56,106.851126,9224,748061,208.95,448.56,0.000000,0,617576,155.31,2223.12
57,116.426599,8571,756632,208.17,455.70,0.000000,0,617576,152.88,2225.71
58,115.173721,8287,764919,207.35,459.68,0.000000,0,617576,150.35,2228.31
59,108.302616,9548,774467,206.59,460.33,0.000000,0,617576,148.36,2227.54
60,112.383469,9184,783651,205.88,460.88,0.000000,0,617576,146.40,2227.54
61,108.121096,8662,792313,205.27,467.98,0.000000,0,617576,144.21,2227.54
62,112.060391,8821,801134,204.56,479.64,0.000000,0,617576,142.52,2230.03
63,111.979148,8702,809836,203.98,483.24,0.000000,0,617576,140.98,2230.67
64,111.514988,9581,819417,203.62,486.54,0.000000,0,617576,139.33,2231.37
65,109.351674,8963,828380,203.17,490.98,0.000000,0,617576,137.73,2230.24
66,110.474344,8929,837309,202.84,494.07,0.000000,0,617576,136.12,2229.11
67,107.400144,8849,846158,202.30,494.51,0.000000,0,617576,135.43,2230.84
68,117.355431,8924,855082,201.80,495.00,0.000000,0,617576,134.30,2230.84
69,111.393434,8549,863631,201.27,498.21,0.000000,0,617576,133.73,2230.90
70,106.551011,9246,872877,200.73,507.81,0.000000,0,617576,132.95,2230.90
71,110.480152,8957,881834,200.16,515.45,0.000000,0,617576,131.88,2228.35
72,108.436967,9688,891522,199.78,521.74,0.000000,0,617576,130.77,2228.35
73,111.966255,9366,900888,199.32,533.78,0.000000,0,617576,129.84,2226.50
74,112.164557,8110,908998,198.74,536.35,0.000000,0,617576,128.85,2226.50
75,110.966485,9474,918472,198.27,538.50,0.000000,0,617576,127.95,2221.32
76,118.698847,8298,926770,197.52,541.76,142.325892,13038,630614,127.95,2231.98
77,112.691655,9046,935816,197.10,546.74,131.783155,5980,636594,131.65,2413.45
78,100.951352,9329,945145,196.45,547.80,22.610278,29510,666104,133.65,2433.83
79,112.052845,9331,954476,196.16,551.64,31.384093,21518,687622,135.63,2424.43
80,109.189313,9082,963558,195.83,555.07,33.695530,11452,699074,137.64,2468.49
81,113.820916,8661,972219,195.36,560.00,0.000000,0,699074,138.37,2422.84
82,113.830322,8789,981008,194.84,563.02,0.000000,0,699074,138.12,2423.89
83,112.036491,9463,990471,194.56,567.89,0.000000,0,699074,137.21,2423.89
84,111.975628,8506,998977,194.13,570.99,0.000000,0,699074,136.33,2420.64
85,112.167917,9136,1008113,193.78,574.11,0.000000,0,699074,135.66,2420.80
86,107.695863,8666,1016779,193.52,583.78,120.845039,11765,710839,135.91,2436.43
87,110.185125,9458,1026237,193.30,589.48,183.355519,8622,719461,137.56,2474.45
88,107.583779,8985,1035222,192.74,592.07,42.471803,28180,747641,139.29,2513.47
89,110.609943,9374,1044596,192.29,594.23,32.483606,28618,776259,141.25,2519.95
90,113.080400,8822,1053418,191.89,597.09,47.226136,16783,793042,142.57,2533.69
91,110.808561,8539,1061957,191.66,600.31,45.088126,28188,821230,143.99,2564.99
92,122.227190,8629,1070586,191.48,603.50,46.324848,21617,842847,145.47,2580.99
93,101.156537,9683,1080269,191.07,606.66,70.205956,9131,851978,146.14,2622.42
94,115.259328,8906,1089175,190.62,609.19,0.000000,0,851978,145.25,2633.54
95,108.447804,8792,1097967,190.45,614.79,2367.717763,381,852359,143.94,2633.54
96,108.940003,9569,1107536,190.28,619.53,3216.340955,22,852381,142.69,2633.54
97,115.976375,8082,1115618,189.72,626.50,1358.625745,1,852382,141.51,2633.53
98,109.715685,9088,1124706,189.44,630.21,0.000000,0,852382,140.34,2633.50
99,108.964858,10043,1134749,189.14,636.02,0.000000,0,852382,140.03,2544.83
100,114.203210,8138,1142887,189.15,647.37,0.000000,0,852382,139.41,2545.50
101,109.020185,8902,1151789,188.82,649.44,0.000000,0,852382,138.76,2542.08
102,108.338623,9733,1161522,188.57,652.42,0.000000,0,852382,137.88,2542.08
103,120.988703,8449,1169971,188.29,656.44,0.000000,0,852382,136.94,2535.24
104,102.217176,9626,1179597,188.20,662.62,0.000000,0,852382,135.98,2528.23
105,114.772824,8829,1188426,187.86,667.92,0.000000,0,852382,135.30,2507.50
106,110.333527,8901,1197327,187.70,672.17,0.000000,0,852382,134.38,2499.60
107,110.031194,8727,1206054,187.31,673.50,0.000000,0,852382,133.72,2487.94
108,110.328959,9476,1215530,187.12,675.93,0.000000,0,852382,133.10,2478.37
109,113.071721,8853,1224383,186.99,681.73,0.000000,0,852382,132.51,2478.48
110,112.080743,8922,1233305,186.80,688.91,0.000000,0,852382,132.00,2463.32
111,115.050860,8224,1241529,186.73,692.08,0.000000,0,852382,131.49,2459.96
112,107.592613,9091,1250620,186.43,697.74,0.000000,0,852382,132.72,2490.00
113,111.163501,9276,1259896,186.25,702.72,0.000000,0,852382,131.64,2490.21
114,111.492565,8261,1268157,186.29,706.21,0.000000,0,852382,130.62,2490.43
115,117.959918,9444,1277601,185.81,709.76,0.000000,0,852382,129.55,2484.79
116,103.992397,9373,1286974,185.65,713.45,0.000000,0,852382,128.72,2481.96
117,113.005413,9116,1296090,185.67,720.54,0.000000,0,852382,127.90,2479.14
118,112.636999,8316,1304406,185.43,725.23,0.000000,0,852382,126.94,2479.14
119,110.398626,9776,1314182,185.12,727.16,0.000000,0,852382,126.12,2479.14
120,111.319715,8260,1322442,185.21,733.05,0.000000,0,852382,125.23,2479.14
121,113.618265,9021,1331463,185.18,739.29,0.000000,0,852382,124.30,2479.14
122,109.451740,8952,1340415,184.78,741.04,0.000000,0,852382,123.51,2479.14
123,102.578688,9733,1350148,184.80,742.29,0.000000,0,852382,122.84,2479.14
124,116.111675,8344,1358492,184.72,751.04,0.000000,0,852382,122.47,2479.22
125,114.362570,8425,1366917,184.34,756.89,0.000000,0,852382,123.08,2589.02
126,113.136753,9802,1376719,184.19,762.97,0.000000,0,852382,122.78,2589.96
127,107.403047,9311,1386030,184.29,764.57,0.000000,0,852382,122.36,2615.88
128,116.040684,7789,1393819,183.95,769.15,0.000000,0,852382,121.96,2641.32
129,110.663955,9723,1403542,183.82,770.96,0.000000,0,852382,121.21,2665.68
130,106.713076,8905,1412447,183.64,775.12,0.000000,0,852382,120.81,2666.88
131,113.122034,8272,1420719,183.27,777.82,0.000000,0,852382,121.08,2730.61
132,108.704491,9874,1430593,183.29,783.10,0.000000,0,852382,121.61,2730.60
133,112.660047,9331,1439924,183.19,788.70,0.000000,0,852382,122.11,2730.60
134,115.711147,8265,1448189,182.77,794.83,0.000000,0,852382,121.56,2731.68
135,107.966300,9627,1457816,182.77,803.01,0.000000,0,852382,121.04,2731.68
136,105.428912,8921,1466737,182.64,804.49,0.000000,0,852382,120.39,2731.68
137,112.140527,9423,1476160,182.38,807.12,0.000000,0,852382,119.65,2737.19
138,121.170655,8002,1484162,182.26,815.31,0.000000,0,852382,119.01,2737.19
139,111.052084,9089,1493251,182.15,816.58,0.000000,0,852382,118.49,2737.19
140,105.456194,8969,1502220,181.91,821.04,0.000000,0,852382,117.99,2737.19
141,113.221428,8950,1511170,181.77,828.32,0.000000,0,852382,117.23,2737.19
142,116.663037,8615,1519785,181.68,830.05,0.000000,0,852382,116.52,2738.98
143,106.482121,9512,1529297,181.57,837.13,0.000000,0,852382,115.94,2739.68
144,115.700950,8988,1538285,181.54,841.37,0.000000,0,852382,115.37,2739.26
145,106.995702,8382,1546667,181.22,842.24,0.000000,0,852382,114.72,2738.83
146,117.159882,9312,1555979,181.14,847.35,0.000000,0,852382,114.14,2742.56
147,117.904935,2905,,,,247.069318,14668,867050,114.06,2744.67
148,,,,,,52.274695,18487,885537,115.13,2759.03
149,,,,,,57.131682,18338,903875,115.82,2755.98
150,,,,,,51.890665,19184,923059,116.71,2812.07
151,,,,,,52.389698,19478,942537,117.94,2881.40
152,,,,,,46.631688,18913,961450,119.15,2910.25
153,,,,,,59.272186,16100,977550,121.27,2962.00
154,,,,,,0.000000,0,977550,121.49,2970.78
155,,,,,,375.320002,4050,981600,121.44,2977.87
156,,,,,,393.296569,3923,985523,121.37,2989.14
157,,,,,,39.916961,18272,1003795,121.82,3005.51
158,,,,,,59.310950,19050,1022845,122.22,3013.03
159,,,,,,43.004060,15470,1038315,122.41,3036.26
160,,,,,,80.434914,18349,1056664,123.15,3038.03
161,,,,,,0.000000,0,1056664,124.12,3091.44
162,,,,,,160.149344,12861,1069525,125.57,3114.66
163,,,,,,42.721074,23885,1093410,127.11,3131.79
164,,,,,,29.354832,7293,1100703,127.17,3132.54
165,,,,,,1009.002153,258,1100961,126.72,3132.54
166,,,,,,2006.633965,164,1101125,126.39,3132.67
167,,,,,,0.000000,0,1101125,125.97,3132.73
168,,,,,,0.000000,0,1101125,125.66,3132.80
169,,,,,,0.000000,0,1101125,125.36,3137.61
170,,,,,,0.000000,0,1101125,124.99,3142.43
171,,,,,,0.000000,0,1101125,124.42,3142.43
172,,,,,,0.000000,0,1101125,123.85,3141.06
173,,,,,,0.000000,0,1101125,123.33,3139.69
174,,,,,,0.000000,0,1101125,122.73,3139.69
175,,,,,,0.000000,0,1101125,122.10,3139.69
176,,,,,,0.000000,0,1101125,121.45,3139.69
177,,,,,,0.000000,0,1101125,120.82,3139.69
178,,,,,,0.000000,0,1101125,120.20,3139.69
179,,,,,,0.000000,0,1101125,119.58,3139.69
180,,,,,,0.000000,0,1101125,118.99,3139.69
181,,,,,,0.000000,0,1101125,118.41,3139.69
182,,,,,,0.000000,0,1101125,117.92,3152.01
183,,,,,,0.000000,0,1101125,117.42,3164.32
184,,,,,,0.000000,0,1101125,116.78,3164.32
185,,,,,,0.000000,0,1101125,116.26,3164.32
186,,,,,,0.000000,0,1101125,115.75,3164.32
187,,,,,,0.000000,0,1101125,115.19,3164.33
188,,,,,,0.000000,0,1101125,114.60,3164.33
189,,,,,,0.000000,0,1101125,114.00,3164.42
190,,,,,,0.000000,0,1101125,113.45,3164.42
191,,,,,,0.000000,0,1101125,112.87,3164.42
192,,,,,,0.000000,0,1101125,112.32,3164.42
193,,,,,,0.000000,0,1101125,111.77,3164.42
194,,,,,,0.000000,0,1101125,111.20,3164.42
195,,,,,,0.000000,0,1101125,110.78,3164.42
196,,,,,,0.000000,0,1101125,110.35,3164.42
197,,,,,,0.000000,0,1101125,109.82,3164.42
198,,,,,,0.000000,0,1101125,109.30,3164.42
199,,,,,,0.000000,0,1101125,108.77,3164.42
200,,,,,,0.000000,0,1101125,108.29,3164.42
201,,,,,,0.000000,0,1101125,107.78,3164.42
202,,,,,,0.000000,0,1101125,107.27,3164.42
203,,,,,,0.000000,0,1101125,106.81,3164.42
204,,,,,,0.000000,0,1101125,106.31,3164.42
205,,,,,,3406.037745,229,1101354,105.90,3164.42
206,,,,,,0.000000,0,1101354,105.49,3164.42
207,,,,,,0.000000,0,1101354,105.01,3164.42
208,,,,,,0.000000,0,1101354,104.52,3164.42
209,,,,,,0.000000,0,1101354,104.05,3164.42
210,,,,,,0.000000,0,1101354,103.60,3164.42
211,,,,,,0.000000,0,1101354,103.20,3171.30
212,,,,,,0.000000,0,1101354,102.79,3177.50
213,,,,,,0.000000,0,1101354,102.41,3177.50
214,,,,,,0.000000,0,1101354,101.94,3177.50
215,,,,,,0.000000,0,1101354,101.57,3177.50
216,,,,,,0.000000,0,1101354,101.22,3177.50
217,,,,,,0.000000,0,1101354,100.80,3177.50
218,,,,,,0.000000,0,1101354,100.34,3177.50
219,,,,,,0.000000,0,1101354,99.91,3177.50
220,,,,,,0.000000,0,1101354,99.51,3177.50
221,,,,,,0.000000,0,1101354,99.07,3177.50
222,,,,,,0.000000,0,1101354,98.63,3177.50
223,,,,,,0.000000,0,1101354,98.23,3177.50
224,,,,,,0.000000,0,1101354,97.80,3177.50
225,,,,,,0.000000,0,1101354,97.46,3177.50
226,,,,,,0.000000,0,1101354,97.10,3177.50
227,,,,,,0.000000,0,1101354,96.74,3177.50
228,,,,,,0.000000,0,1101354,96.33,3177.50
229,,,,,,0.000000,0,1101354,95.97,3177.50
230,,,,,,0.000000,0,1101354,95.64,3177.50
231,,,,,,0.000000,0,1101354,95.26,3177.50
232,,,,,,0.000000,0,1101354,94.90,3177.50
233,,,,,,0.000000,0,1101354,94.51,3177.50
234,,,,,,0.000000,0,1101354,94.17,3177.50
235,,,,,,0.000000,0,1101354,93.85,3177.50
236,,,,,,0.000000,0,1101354,93.56,3177.50
237,,,,,,0.000000,0,1101354,93.34,3177.50
238,,,,,,0.000000,0,1101354,93.11,3177.50
239,,,,,,4628.748122,1,1101355,92.89,3177.50
240,,,,,,0.000000,0,1101355,92.66,3177.50
241,,,,,,0.000000,0,1101355,92.43,3177.50
242,,,,,,0.000000,0,1101355,92.20,3165.54
243,,,,,,0.000000,0,1101355,91.99,3149.98
244,,,,,,0.000000,0,1101355,91.80,3121.61
245,,,,,,0.000000,0,1101355,91.62,3122.98
246,,,,,,0.000000,0,1101355,91.49,3175.69
247,,,,,,0.000000,0,1101355,92.02,3355.74
248,,,,,,0.000000,0,1101355,91.75,3210.87
249,,,,,,0.000000,0,1101355,91.72,3210.87
250,,,,,,0.000000,0,1101355,92.32,3212.19
251,,,,,,0.000000,0,1101355,92.24,3213.09
252,,,,,,0.000000,0,1101355,92.10,3213.09
253,,,,,,0.000000,0,1101355,92.09,3213.09
254,,,,,,0.000000,0,1101355,92.51,3351.14
255,,,,,,0.000000,0,1101355,92.72,3304.31
256,,,,,,0.000000,0,1101355,92.69,3305.11
257,,,,,,189.825614,6530,1107885,92.83,3305.11
258,,,,,,37.347793,18020,1125905,93.18,3305.11
259,,,,,,34.509821,18340,1144245,93.64,3305.09
260,,,,,,35.338439,19090,1163335,94.03,3305.09
261,,,,,,35.267380,19098,1182433,94.61,3305.12
262,,,,,,33.409155,19666,1202099,95.36,3303.55
263,,,,,,34.208878,19612,1221711,96.78,3317.23
264,,,,,,41.254342,19530,1241241,97.69,3354.24
265,,,,,,55.285828,19192,1260433,98.45,3391.80
266,,,,,,65.345048,15031,1275464,99.03,3410.92
267,,,,,,51.797574,18464,1293928,99.59,3423.20
268,,,,,,56.165611,3831,1297759,100.57,3470.99
269,,,,,,0.000000,0,1297759,101.36,3489.09
270,,,,,,208.576032,1969,1299728,101.25,3489.67
271,,,,,,32.821074,13455,1313183,101.32,3489.67
272,,,,,,55.776265,18931,1332114,101.53,3520.63
273,,,,,,40.206637,504,1332618,101.91,3534.74
274,,,,,,0.000000,0,1332618,101.89,3547.71
275,,,,,,0.000000,0,1332618,101.55,3547.71
276,,,,,,0.000000,0,1332618,101.37,3547.71
277,,,,,,0.000000,0,1332618,101.19,3547.71
278,,,,,,0.000000,0,1332618,100.94,3547.71
279,,,,,,0.000000,0,1332618,100.63,3547.71
280,,,,,,0.000000,0,1332618,100.27,3547.71
281,,,,,,0.000000,0,1332618,100.02,3547.71
282,,,,,,0.000000,0,1332618,99.75,3554.95
283,,,,,,0.000000,0,1332618,99.48,3562.19
284,,,,,,0.000000,0,1332618,99.22,3562.19
285,,,,,,0.000000,0,1332618,98.89,3567.64
286,,,,,,0.000000,0,1332618,98.65,3570.36
287,,,,,,0.000000,0,1332618,98.43,3573.08
288,,,,,,0.000000,0,1332618,98.10,3573.08
289,,,,,,0.000000,0,1332618,97.82,3573.08
290,,,,,,0.000000,0,1332618,97.54,3573.08
291,,,,,,0.000000,0,1332618,97.23,3573.08
292,,,,,,0.000000,0,1332618,96.88,3573.08
293,,,,,,0.000000,0,1332618,96.53,3573.08
294,,,,,,0.000000,0,1332618,96.23,3573.08
295,,,,,,0.000000,0,1332618,95.89,3577.18
296,,,,,,0.000000,0,1332618,95.61,3581.27
297,,,,,,0.000000,0,1332618,95.36,3581.27
298,,,,,,0.000000,0,1332618,95.05,3581.27
299,,,,,,0.000000,0,1332618,94.79,3581.27
300,,,,,,0.000000,0,1332618,94.59,3581.27
301,,,,,,0.000000,0,1332618,94.37,3581.27
302,,,,,,0.000000,0,1332618,94.06,3581.27
303,,,,,,0.000000,0,1332618,93.76,3581.27
304,,,,,,0.000000,0,1332618,93.40,3581.27
305,,,,,,0.000000,0,1332618,93.11,3581.27
306,,,,,,0.000000,0,1332618,92.83,3586.08
307,,,,,,0.000000,0,1332618,92.60,3588.49
308,,,,,,0.000000,0,1332618,92.35,3590.89
309,,,,,,0.000000,0,1332618,92.12,3590.89
310,,,,,,0.000000,0,1332618,91.90,3590.89
311,,,,,,0.000000,0,1332618,91.63,3590.89
312,,,,,,0.000000,0,1332618,91.32,3590.89
313,,,,,,0.000000,0,1332618,91.07,3590.89
314,,,,,,0.000000,0,1332618,90.79,3590.89
315,,,,,,0.000000,0,1332618,90.53,3590.89
316,,,,,,0.000000,0,1332618,90.26,3590.89
317,,,,,,0.000000,0,1332618,90.01,3590.89
318,,,,,,0.000000,0,1332618,89.77,3590.89
319,,,,,,0.000000,0,1332618,89.52,3590.89
320,,,,,,0.000000,0,1332618,89.27,3590.89
321,,,,,,0.000000,0,1332618,89.03,3590.89
322,,,,,,0.000000,0,1332618,88.78,3590.89
323,,,,,,0.000000,0,1332618,88.53,3590.89
324,,,,,,0.000000,0,1332618,88.28,3590.89
325,,,,,,0.000000,0,1332618,88.02,3590.89
326,,,,,,0.000000,0,1332618,87.77,3590.89
327,,,,,,0.000000,0,1332618,87.54,3590.89
328,,,,,,0.000000,0,1332618,87.31,3590.89
329,,,,,,0.000000,0,1332618,87.13,3590.89
330,,,,,,0.000000,0,1332618,86.92,3590.89
331,,,,,,0.000000,0,1332618,86.68,3590.89
332,,,,,,0.000000,0,1332618,86.46,3590.89
333,,,,,,0.000000,0,1332618,86.25,3590.89
334,,,,,,0.000000,0,1332618,86.02,3590.89
335,,,,,,1883.080491,44,1332662,85.78,3590.89
336,,,,,,68.012457,17660,1350322,85.61,3590.89
337,,,,,,39.705088,19331,1369653,85.76,3602.54
338,,,,,,35.443043,19064,1388717,85.86,3602.57
339,,,,,,35.220292,11235,1399952,86.07,3602.55
340,,,,,,0.000000,0,1399952,86.07,3602.55
341,,,,,,1749.992910,550,1400502,85.92,3602.55
342,,,,,,0.000000,0,1400502,85.79,3602.55
343,,,,,,0.000000,0,1400502,85.64,3602.55
344,,,,,,0.000000,0,1400502,85.52,3602.55
345,,,,,,0.000000,0,1400502,85.38,3602.56
346,,,,,,0.000000,0,1400502,85.25,3602.56
347,,,,,,0.000000,0,1400502,85.03,3602.56
348,,,,,,0.000000,0,1400502,84.81,3602.56
349,,,,,,0.000000,0,1400502,84.59,3602.56
350,,,,,,0.000000,0,1400502,84.41,3602.56
351,,,,,,0.000000,0,1400502,84.22,3602.56
352,,,,,,0.000000,0,1400502,84.01,3602.56
353,,,,,,0.000000,0,1400502,83.80,3602.56
354,,,,,,0.000000,0,1400502,83.58,3602.56
355,,,,,,0.000000,0,1400502,83.37,3602.56
356,,,,,,0.000000,0,1400502,83.10,3602.56
357,,,,,,0.000000,0,1400502,82.91,3602.56
358,,,,,,0.000000,0,1400502,82.72,3602.56
359,,,,,,0.000000,0,1400502,82.50,3602.56
360,,,,,,0.000000,0,1400502,82.28,3602.56
361,,,,,,0.000000,0,1400502,82.07,3602.56
362,,,,,,0.000000,0,1400502,81.88,3602.56
363,,,,,,0.000000,0,1400502,81.77,3595.80
364,,,,,,0.000000,0,1400502,81.64,3582.98
365,,,,,,0.000000,0,1400502,81.56,3566.91
366,,,,,,0.000000,0,1400502,81.46,3553.91
367,,,,,,0.000000,0,1400502,81.36,3527.06
368,,,,,,0.000000,0,1400502,81.23,3513.21
369,,,,,,0.000000,0,1400502,81.10,3502.27
370,,,,,,0.000000,0,1400502,81.01,3489.27
371,,,,,,0.000000,0,1400502,80.95,3505.78
372,,,,,,0.000000,0,1400502,81.18,3696.19
373,,,,,,0.000000,0,1400502,81.19,3489.40
374,,,,,,0.000000,0,1400502,81.14,3489.39
375,,,,,,0.000000,0,1400502,81.14,3533.79
376,,,,,,0.000000,0,1400502,81.19,3541.66
377,,,,,,0.000000,0,1400502,81.57,3543.00
378,,,,,,0.000000,0,1400502,81.80,3544.05
379,,,,,,0.000000,0,1400502,81.78,3552.52
380,,,,,,0.000000,0,1400502,81.90,3640.70
381,,,,,,0.000000,0,1400502,81.87,3706.58
382,,,,,,0.000000,0,1400502,81.83,3772.46
383,,,,,,0.000000,0,1400502,82.26,3785.62
384,,,,,,0.000000,0,1400502,82.26,3785.62
385,,,,,,0.000000,0,1400502,82.29,3785.62
386,,,,,,0.000000,0,1400502,82.18,3785.62
387,,,,,,0.000000,0,1400502,82.06,3785.62
388,,,,,,0.000000,0,1400502,81.99,3785.40
389,,,,,,0.000000,0,1400502,82.01,3785.99
390,,,,,,0.000000,0,1400502,81.89,3785.99
391,,,,,,215.521669,11768,1412270,81.99,3782.52
392,,,,,,37.200121,17758,1430028,82.15,3779.01
393,,,,,,40.561395,18338,1448366,82.43,3779.01
394,,,,,,33.396845,19680,1468046,83.22,3796.13
395,,,,,,34.356414,8694,1476740,83.76,3823.62
396,,,,,,37.137272,22202,1498942,84.46,3837.99
397,,,,,,0.000000,0,1498942,85.40,3855.23
398,,,,,,276.528258,6366,1505308,86.47,3870.15
399,,,,,,27.635009,24229,1529537,86.85,3888.62
400,,,,,,34.791919,19247,1548784,87.26,3898.65
401,,,,,,47.197951,13178,1561962,88.25,3934.13
402,,,,,,1464.491378,2,1561964,88.78,3934.13
403,,,,,,2087.009873,756,1562720,89.27,3934.13
404,,,,,,1766.638192,2,1562722,89.15,3949.08
405,,,,,,0.000000,0,1562722,89.05,3956.56
406,,,,,,0.000000,0,1562722,88.89,3964.04
407,,,,,,0.000000,0,1562722,88.78,3964.04
408,,,,,,0.000000,0,1562722,88.58,3964.04
409,,,,,,0.000000,0,1562722,88.39,3964.04
410,,,,,,0.000000,0,1562722,88.18,3964.04
411,,,,,,0.000000,0,1562722,88.00,3964.04
412,,,,,,0.000000,0,1562722,87.83,3964.04
413,,,,,,0.000000,0,1562722,87.64,3964.04
414,,,,,,0.000000,0,1562722,87.45,3964.04
415,,,,,,0.000000,0,1562722,87.32,3899.09
416,,,,,,0.000000,0,1562722,87.19,3834.15
417,,,,,,0.000000,0,1562722,87.00,3834.15
418,,,,,,0.000000,0,1562722,86.82,3834.15
419,,,,,,296.912383,5009,1567731,86.62,3834.15
420,,,,,,0.000000,0,1567731,86.57,3848.40
421,,,,,,0.000000,0,1567731,86.39,3848.40
422,,,,,,0.000000,0,1567731,86.18,3848.40
423,,,,,,0.000000,0,1567731,86.00,3848.40
424,,,,,,0.000000,0,1567731,85.80,3848.40
425,,,,,,0.000000,0,1567731,85.61,3848.40
426,,,,,,0.000000,0,1567731,85.45,3848.40
427,,,,,,0.000000,0,1567731,85.30,3848.40
428,,,,,,0.000000,0,1567731,85.12,3848.40
