unix_ts,avg_latency_ms,throughput
1460454875,2.503466,315
1460454876,2.023262,494
1460454877,1.913809,522
1460454878,1.935824,516
1460454879,1.850408,540
1460454880,1.928411,518
1460454881,1.910875,523
1460454882,1.913242,522
1460454883,1.906616,524
1460454884,1.942611,515
1460454885,1.910289,523
1460454886,1.951132,512
1460454887,1.949954,512
1460454888,1.895098,527
1460454889,1.838026,543
1460454890,2.258682,443
1460454891,2.344906,426
1460454892,2.259592,442
1460454893,1.907773,524
1460454894,1.963687,509
1460454895,1.956766,511
1460454896,1.911675,522
1460454897,1.905656,524
1460454898,1.934119,517
1460454899,1.970759,507
1460454900,1.804739,553
1460454901,1.780377,562
1460454902,1.768803,565
1460454903,1.836450,544
1460454904,1.835317,545
1460454905,1.790501,558
1460454906,1.796052,556
1460454907,1.787211,559
1460454908,1.816262,550
1460454909,1.742681,574
1460454910,1.810467,552
1460454911,1.784219,560
1460454912,1.799883,554
1460454913,1.801129,556
1460454914,1.796240,556
1460454915,1.815068,550
1460454916,1.814491,551
1460454917,1.825352,548
1460454918,1.801544,554
1460454919,1.833009,545
1460454920,1.946372,514
1460454921,1.996536,499
1460454922,1.976832,507
1460454923,1.949630,512
1460454924,1.956808,511
1460454925,1.987429,502
1460454926,1.983996,504
1460454927,1.961444,509
1460454928,1.959667,510
1460454929,1.949460,513
1460454930,1.764622,566
1460454931,1.809212,552
1460454932,1.820347,549
1460454933,1.819486,549
1460454934,1.779886,562
1460454935,1.821606,548
1460454936,1.761958,567
1460454937,1.765889,566
1460454938,1.769894,565
1460454939,1.776749,562
1460454940,1.820838,549
1460454941,1.811401,551
1460454942,1.785565,560
1460454943,1.887525,529
1460454944,1.841246,543
1460454945,1.927872,517
1460454946,1.873907,534
1460454947,1.806043,554
1460454948,1.800333,555
1460454949,1.789013,558
1460454950,2.196666,455
1460454951,2.235345,447
1460454952,2.280984,438
1460454953,1.908271,524
1460454954,1.877477,532
1460454955,1.895079,527
1460454956,1.918011,521
1460454957,1.871058,534
1460454958,1.904295,525
1460454959,1.925183,519
1460454960,1.783080,560
1460454961,1.773155,564
1460454962,1.777793,562
