2016-04-12 10:03:19.742573 I | etcdmain: etcd Version: 2.3.0+git
2016-04-12 10:03:19.742654 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-12 10:03:19.742662 I | etcdmain: Go Version: go1.6
2016-04-12 10:03:19.742668 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-12 10:03:19.742680 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-12 10:03:19.742752 I | etcdmain: listening for peers on http://10.240.0.13:2380
2016-04-12 10:03:19.742781 I | etcdmain: listening for client requests on 10.240.0.13:2379
2016-04-12 10:03:19.749473 I | etcdserver: name = etcd-1
2016-04-12 10:03:19.749496 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-12 10:03:19.749504 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-12 10:03:19.749510 I | etcdserver: heartbeat = 100ms
2016-04-12 10:03:19.749516 I | etcdserver: election = 1000ms
2016-04-12 10:03:19.749522 I | etcdserver: snapshot count = 10000
2016-04-12 10:03:19.749532 I | etcdserver: advertise client URLs = http://10.240.0.13:2379
2016-04-12 10:03:19.749553 I | etcdserver: initial advertise peer URLs = http://10.240.0.13:2380
2016-04-12 10:03:19.749569 I | etcdserver: initial cluster = etcd-1=http://10.240.0.13:2380,etcd-2=http://10.240.0.14:2380,etcd-3=http://10.240.0.15:2380
2016-04-12 10:03:19.752266 I | etcdserver: starting member cfc6e2e1de0e7922 in cluster 3c1022ef339089ca
2016-04-12 10:03:19.752322 I | raft: cfc6e2e1de0e7922 became follower at term 0
2016-04-12 10:03:19.752337 I | raft: newRaft cfc6e2e1de0e7922 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-12 10:03:19.752351 I | raft: cfc6e2e1de0e7922 became follower at term 1
2016-04-12 10:03:19.766853 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-12 10:03:19.767912 E | etcdmain: failed to notify systemd for readiness: No socket
