unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1460454483,18.283713,6625,6625,3.24,24.32,2.85,23.44,2.66,16.45,2.92,21.40
1460454484,17.479423,16985,23610,37.21,80.19,29.55,79.49,31.34,71.34,32.70,77.01
1460454485,18.172266,16298,39908,65.20,97.12,51.94,96.77,53.99,93.74,57.04,95.88
1460454486,18.588884,16021,55929,89.67,103.14,70.29,100.71,72.06,96.54,77.34,100.13
1460454487,18.939885,15700,71629,111.54,115.68,85.69,110.50,86.03,110.59,94.42,112.26
1460454488,19.047760,15712,87341,130.37,122.26,99.34,117.65,100.27,116.80,109.99,118.90
1460454489,19.028430,15615,102956,146.62,132.03,110.12,124.86,113.55,126.63,123.43,127.84
1460454490,19.708901,15233,118189,160.47,140.47,120.51,135.39,123.41,130.80,134.80,135.55
1460454491,20.710538,14422,132611,172.40,146.07,128.70,143.98,132.98,138.99,144.69,143.01
1460454492,20.602425,14205,146816,182.18,146.51,134.87,146.90,139.69,140.65,152.25,144.69
1460454493,20.614193,14771,161587,191.09,157.03,141.38,154.70,146.95,150.04,159.81,153.92
1460454494,21.812386,13728,175315,198.90,161.25,146.49,164.61,152.55,158.86,165.98,161.57
1460454495,20.415225,14512,189827,206.38,173.69,152.07,172.82,158.28,167.60,172.24,171.37
1460454496,20.771926,13180,203007,212.77,179.04,154.56,176.48,163.25,171.16,176.86,175.56
1460454497,22.501021,11945,214952,217.30,182.60,150.02,182.71,167.30,177.60,178.21,180.97
1460454498,25.058401,14105,229057,223.31,194.88,152.94,216.10,170.47,184.19,182.24,198.39
1460454499,20.784542,14375,243432,228.64,198.27,156.59,217.04,174.72,194.87,186.65,203.39
1460454500,21.031773,14302,257734,234.16,200.88,160.36,217.30,178.15,198.01,190.89,205.40
1460454501,19.825062,15029,272763,239.06,206.53,164.49,226.29,181.40,203.72,194.98,212.18
1460454502,19.608518,14981,287744,244.58,219.27,167.92,226.98,184.05,215.81,198.85,220.69
1460454503,20.524024,14748,302492,248.83,223.79,169.97,233.31,186.77,219.59,201.86,225.56
1460454504,20.718626,14511,317003,252.66,234.78,173.60,246.78,189.59,222.18,205.28,234.58
1460454505,20.231296,13861,330864,256.29,241.29,176.33,250.39,192.17,232.73,208.26,241.47
1460454506,25.362573,12106,342970,258.05,248.12,174.00,250.70,194.36,242.71,208.80,247.18
1460454507,26.043329,11795,354765,259.72,250.50,171.24,253.39,196.45,247.44,209.14,250.44
1460454508,17.030950,11640,366405,261.58,261.43,168.62,274.99,198.33,247.82,209.51,261.41
1460454509,27.480047,12247,378652,263.55,264.84,165.31,289.06,199.25,261.84,209.37,271.91
1460454510,16.426661,11806,390458,265.59,275.61,162.57,300.36,201.09,264.86,209.75,280.28
1460454511,33.472955,11962,402420,266.80,279.40,159.72,309.47,202.99,266.00,209.84,284.96
1460454512,18.515388,10505,412925,267.69,283.24,157.05,316.50,203.42,271.54,209.39,290.43
1460454513,45.678109,10079,423004,268.14,284.95,155.54,329.53,204.15,273.94,209.28,296.14
1460454514,19.845485,10307,433311,268.38,285.20,153.85,352.68,204.74,277.88,208.99,305.25
1460454515,18.127797,10886,444197,269.05,289.68,151.09,376.70,205.64,284.90,208.59,317.09
1460454516,18.053821,10967,455164,269.92,293.14,148.68,379.45,206.08,287.64,208.23,320.08
