unix_ts,avg_latency_ms,throughput
1461041375,4.555991,125
1461041376,4.584714,218
1461041377,4.381011,228
1461041378,4.412867,226
1461041379,4.623517,216
1461041380,4.554978,220
1461041381,4.627884,216
1461041382,4.602018,217
1461041383,4.835867,206
1461041384,4.679823,213
1461041385,4.563140,220
1461041386,4.589883,217
1461041387,4.566273,219
1461041388,4.670575,214
1461041389,4.578362,218
1461041390,4.584843,218
1461041391,4.679429,214
1461041392,4.729577,211
1461041393,4.946025,201
1461041394,5.964697,168
1461041395,5.811998,172
1461041396,5.793856,172
1461041397,5.851281,171
1461041398,5.884489,170
1461041399,5.837966,171
1461041400,5.840602,171
1461041401,6.244181,160
1461041402,6.128122,163
1461041403,5.469167,183
1461041404,4.634086,216
1461041405,4.483235,222
1461041406,4.455500,225
1461041407,4.554925,219
1461041408,4.568305,219
1461041409,4.660145,214
1461041410,4.693283,213
1461041411,4.787186,209
1461041412,4.579569,218
1461041413,4.561225,219
1461041414,4.643179,215
1461041415,4.648970,215
1461041416,4.633328,216
1461041417,4.445673,225
1461041418,4.437254,225
1461041419,4.603601,216
1461041420,4.459342,225
1461041421,4.478697,223
1461041422,4.573845,219
1461041423,4.462784,224
1461041424,4.570233,218
1461041425,4.722910,211
1461041426,4.711019,212
1461041427,4.707546,213
1461041428,4.682046,214
1461041429,4.698476,212
1461041430,4.872165,205
1461041431,4.637559,216
1461041432,4.600993,216
1461041433,4.621088,217
1461041434,4.553836,220
1461041435,4.540756,219
1461041436,4.582308,219
1461041437,4.506297,222
1461041438,4.460232,224
1461041439,4.477415,223
1461041440,4.552074,220
1461041441,4.483294,223
1461041442,4.436979,225
1461041443,4.476823,223
1461041444,4.520991,221
1461041445,4.482901,223
1461041446,4.429726,226
1461041447,4.382470,227
1461041448,4.443176,226
1461041449,4.336280,230
1461041450,4.368029,229
1461041451,4.407322,227
1461041452,4.544211,220
1461041453,4.967010,201
1461041454,5.807285,172
1461041455,5.959931,168
1461041456,5.711982,175
1461041457,5.875639,170
1461041458,5.796367,172
1461041459,5.859216,171
1461041460,6.010396,166
1461041461,6.051391,165
1461041462,6.090080,164
1461041463,5.347539,187
1461041464,4.524169,220
1461041465,4.560523,220
1461041466,4.553422,220
1461041467,4.439992,225
1461041468,4.438445,225
1461041469,4.509667,221
1461041470,4.497508,222
1461041471,4.530745,220
1461041472,4.481486,224
1461041473,4.440751,225
1461041474,4.419110,226
1461041475,4.426124,226
1461041476,4.475066,223
1461041477,4.477643,223
1461041478,4.691460,213
1461041479,4.824532,207
1461041480,4.494690,223
1461041481,4.399900,227
1461041482,4.395017,227
1461041483,4.437134,224
1461041484,4.542883,220
1461041485,4.559596,220
1461041486,4.560446,219
1461041487,4.606131,217
1461041488,4.559824,219
1461041489,4.467599,224
1461041490,4.426258,225
1461041491,4.420609,227
1461041492,4.508375,221
1461041493,4.483560,223
1461041494,4.557119,220
1461041495,4.551099,219
1461041496,4.465954,224
1461041497,4.268799,234
1461041498,4.342267,230
1461041499,4.260950,234
1461041500,4.253449,236
1461041501,4.178681,239
1461041502,4.332401,231
1461041503,4.297388,232
1461041504,4.149152,241
1461041505,4.240295,236
1461041506,4.241063,235
1461041507,4.196043,239
1461041508,4.216759,237
1461041509,4.061724,246
1461041510,4.147650,240
1461041511,4.278902,234
1461041512,4.246278,236
1461041513,4.641933,214
1461041514,5.480460,183
1461041515,5.502711,181
1461041516,5.522762,182
1461041517,5.392109,185
1461041518,5.458219,183
1461041519,5.475320,182
1461041520,5.518572,182
1461041521,5.360752,186
1461041522,5.547179,180
1461041523,5.016594,200
1461041524,4.148178,240
1461041525,4.187814,239
1461041526,4.117143,243
1461041527,4.126625,242
1461041528,4.067665,246
1461041529,3.989692,250
1461041530,4.169487,240
1461041531,4.158524,240
1461041532,4.200516,238
1461041533,4.061068,246
1461041534,4.096968,244
1461041535,4.165160,240
1461041536,4.317763,231
1461041537,4.200591,239
1461041538,4.228699,236
1461041539,4.198145,238
1461041540,4.127682,242
1461041541,4.002948,250
1461041542,4.101558,243
1461041543,4.191713,239
1461041544,4.120815,243
1461041545,4.122242,242
1461041546,4.261165,235
1461041547,4.392800,227
1461041548,4.354912,230
1461041549,4.477919,223
1461041550,4.430679,225
1461041551,4.350035,230
1461041552,4.350183,230
1461041553,4.356168,230
1461041554,4.482118,223
1461041555,4.380146,228
1461041556,4.462027,223
1461041557,4.133914,243
1461041558,4.572125,218
1461041559,4.349183,230
1461041560,4.421204,226
1461041561,4.605697,217
1461041562,4.625985,216
1461041563,4.453704,225
1461041564,4.496077,222
1461041565,4.378444,228
1461041566,4.421552,226
1461041567,4.471552,224
1461041568,4.754847,209
1461041569,4.518971,222
1461041570,4.289669,233
1461041571,4.286650,233
1461041572,4.368305,229
1461041573,4.685064,214
1461041574,5.702197,175
1461041575,5.672293,176
1461041576,5.695372,176
1461041577,5.625708,177
1461041578,5.803489,172
1461041579,5.537474,181
1461041580,5.596424,179
1461041581,5.710921,175
1461041582,5.723848,174
1461041583,5.165589,194
1461041584,4.268900,234
1461041585,4.126219,242
1461041586,4.272862,234
1461041587,4.170292,240
1461041588,4.232884,236
1461041589,4.248250,235
1461041590,4.259260,235
1461041591,4.219174,237
1461041592,4.201488,238
1461041593,4.212682,237
1461041594,4.304773,232
1461041595,4.087435,245
1461041596,4.249404,235
1461041597,4.142350,241
1461041598,4.284913,234
1461041599,4.207400,237
