unix_ts,avg_latency_ms,throughput
1461037867,45.199614,1297
1461037868,26.772844,28286
1461037869,37.789761,25628
1461037870,42.094945,23479
1461037871,39.890537,22872
1461037872,47.890425,20160
1461037873,57.383410,18842
1461037874,58.833894,15314
1461037875,67.308112,16149
1461037876,63.920553,14446
1461037877,61.152347,16136
1461037878,83.764118,11843
1461037879,64.179066,16207
1461037880,126.330220,7961
1461037881,65.990392,14819
1461037882,79.155632,10272
1461037883,95.389113,10220
1461037884,85.532615,12056
1461037885,93.944825,11631
1461037886,93.658169,11130
1461037887,270.931315,3690
1461037888,146.483513,6199
1461037889,110.693351,6123
1461037890,127.245418,9982
1461037891,95.393531,7891
1461037892,51.795811,10669
1461037893,169.208484,4955
1461037894,57.340319,6894
1461037895,452.875950,567
1461037896,98.173330,8852
1461037897,59.379907,10041
1461037898,74.962685,10303
1461037899,139.624011,5318
1461037900,65.319740,5322
1461037901,79.280678,10058
1461037902,594.720359,475
1461037903,66.829391,6130
1461037904,132.013971,2584
1461037905,315.060886,951
1461037906,894.541281,200
