2016-04-19 04:26:35.062136 I | etcdmain: etcd Version: 2.3.0+git
2016-04-19 04:26:35.062238 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-19 04:26:35.062245 I | etcdmain: Go Version: go1.6
2016-04-19 04:26:35.062257 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-19 04:26:35.062280 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-19 04:26:35.062369 I | etcdmain: listening for peers on http://10.240.0.13:2380
2016-04-19 04:26:35.062399 I | etcdmain: listening for client requests on 10.240.0.13:2379
2016-04-19 04:26:35.070346 I | etcdserver: name = etcd-2
2016-04-19 04:26:35.070370 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-19 04:26:35.070378 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-19 04:26:35.070384 I | etcdserver: heartbeat = 100ms
2016-04-19 04:26:35.070390 I | etcdserver: election = 1000ms
2016-04-19 04:26:35.070396 I | etcdserver: snapshot count = 10000
2016-04-19 04:26:35.070405 I | etcdserver: advertise client URLs = http://10.240.0.13:2379
2016-04-19 04:26:35.070412 I | etcdserver: initial advertise peer URLs = http://10.240.0.13:2380
2016-04-19 04:26:35.070426 I | etcdserver: initial cluster = etcd-1=http://10.240.0.7:2380,etcd-2=http://10.240.0.13:2380,etcd-3=http://10.240.0.14:2380
2016-04-19 04:26:35.074080 I | etcdserver: starting member cfc6e2e1de0e7922 in cluster 14edf9cb39308b6e
2016-04-19 04:26:35.074151 I | raft: cfc6e2e1de0e7922 became follower at term 0
2016-04-19 04:26:35.074170 I | raft: newRaft cfc6e2e1de0e7922 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-19 04:26:35.074181 I | raft: cfc6e2e1de0e7922 became follower at term 1
2016-04-19 04:26:35.088298 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-19 04:26:35.089080 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-19 04:26:35.089109 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-19 04:26:35.089301 N | etcdmain: serving insecure client requests on 10.240.0.13:2379, this is strongly discouraged!
2016-04-19 04:26:35.089854 N | etcdserver: added local member cfc6e2e1de0e7922 [http://10.240.0.13:2380] to cluster 14edf9cb39308b6e
2016-04-19 04:26:35.089903 I | rafthttp: the connection with ec572e55c25f926a became active
2016-04-19 04:26:35.090570 N | etcdserver: added member ec572e55c25f926a [http://10.240.0.7:2380] to cluster 14edf9cb39308b6e
2016-04-19 04:26:35.090659 N | etcdserver: added member f9e96ef8c0d0e08c [http://10.240.0.14:2380] to cluster 14edf9cb39308b6e
2016-04-19 04:26:35.274525 I | raft: cfc6e2e1de0e7922 is starting a new election at term 1
2016-04-19 04:26:35.274656 I | raft: cfc6e2e1de0e7922 became candidate at term 2
2016-04-19 04:26:35.274667 I | raft: cfc6e2e1de0e7922 received vote from cfc6e2e1de0e7922 at term 2
2016-04-19 04:26:35.274679 I | raft: cfc6e2e1de0e7922 [logterm: 1, index: 3] sent vote request to ec572e55c25f926a at term 2
2016-04-19 04:26:35.274690 I | raft: cfc6e2e1de0e7922 [logterm: 1, index: 3] sent vote request to f9e96ef8c0d0e08c at term 2
2016-04-19 04:26:35.276853 I | raft: cfc6e2e1de0e7922 received vote rejection from ec572e55c25f926a at term 2
2016-04-19 04:26:35.276871 I | raft: cfc6e2e1de0e7922 [quorum:2] has received 1 votes and 1 vote rejections
2016-04-19 04:26:35.969709 I | raft: cfc6e2e1de0e7922 [term: 2] received a MsgVote message with higher term from ec572e55c25f926a [term: 3]
2016-04-19 04:26:35.969782 I | raft: cfc6e2e1de0e7922 became follower at term 3
2016-04-19 04:26:35.969798 I | raft: cfc6e2e1de0e7922 [logterm: 1, index: 3, vote: 0] voted for ec572e55c25f926a [logterm: 1, index: 3] at term 3
2016-04-19 04:26:35.971581 I | raft: raft.node: cfc6e2e1de0e7922 elected leader ec572e55c25f926a at term 3
2016-04-19 04:26:35.975469 I | etcdserver: published {Name:etcd-2 ClientURLs:[http://10.240.0.13:2379]} to cluster 14edf9cb39308b6e
2016-04-19 04:26:35.976700 N | membership: set the initial cluster version to 2.2
2016-04-19 04:26:36.079461 I | rafthttp: the connection with f9e96ef8c0d0e08c became active
2016-04-19 04:26:36.089802 I | v2http: enabled capabilities for version 2.2.0
2016-04-19 04:26:39.979751 N | membership: updated the cluster version from 2.2 to 2.3
2016-04-19 04:26:40.091244 I | v2http: enabled capabilities for version 2.3.0
2016-04-19 04:26:42.382864 I | etcdserver: start to snapshot (applied: 10195, lastsnap: 0)
2016-04-19 04:26:42.463485 I | etcdserver: saved snapshot at index 10195
2016-04-19 04:26:42.464004 I | etcdserver: compacted raft log at 5195
2016-04-19 04:26:42.657367 I | etcdserver: start to snapshot (applied: 20251, lastsnap: 10195)
2016-04-19 04:26:42.832847 I | etcdserver: saved snapshot at index 20251
2016-04-19 04:26:42.833827 I | etcdserver: compacted raft log at 15251
2016-04-19 04:26:42.955224 I | etcdserver: start to snapshot (applied: 30447, lastsnap: 20251)
2016-04-19 04:26:43.241336 I | etcdserver: saved snapshot at index 30447
2016-04-19 04:26:43.241706 I | etcdserver: compacted raft log at 25447
2016-04-19 04:26:43.281391 I | etcdserver: start to snapshot (applied: 40606, lastsnap: 30447)
2016-04-19 04:26:43.616004 I | etcdserver: start to snapshot (applied: 50862, lastsnap: 40606)
2016-04-19 04:26:43.646914 I | etcdserver: saved snapshot at index 40606
2016-04-19 04:26:43.647454 I | etcdserver: compacted raft log at 35606
2016-04-19 04:26:43.942974 I | etcdserver: start to snapshot (applied: 60886, lastsnap: 50862)
2016-04-19 04:26:44.179827 I | etcdserver: saved snapshot at index 50862
2016-04-19 04:26:44.185128 I | etcdserver: compacted raft log at 45862
