unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1461042660,92.180927,2734,2734,1.62,16.32,1.85,20.23,1.33,14.66,1.60,17.07
1461042661,95.392966,10709,13443,39.02,70.83,27.31,54.27,33.90,45.66,33.41,56.92
1461042662,93.983905,10243,23686,70.06,94.93,49.50,66.66,58.35,59.28,59.30,73.62
1461042663,172.879178,5491,29177,88.40,116.05,60.72,85.03,73.09,76.74,74.07,92.61
1461042664,401.513658,2157,31334,91.02,124.01,61.38,88.29,74.38,84.00,75.59,98.77
1461042665,459.908176,2272,33606,90.64,110.33,62.51,76.87,74.16,76.61,75.77,87.94
1461042666,439.984092,2115,35721,92.80,116.54,64.01,85.88,75.15,81.89,77.32,94.77
1461042667,477.547520,1928,37649,92.61,121.85,64.74,90.70,74.46,84.73,77.27,99.09
1461042668,516.736373,2104,39753,92.33,124.66,64.56,93.24,74.22,91.30,77.04,103.07
1461042669,459.598706,2466,42219,92.14,129.59,65.21,98.82,74.20,96.46,77.18,108.29
1461042670,242.681918,4448,46667,95.07,137.38,66.08,103.00,75.31,103.34,78.82,114.57
1461042671,160.799106,6109,52776,101.63,155.20,71.08,119.67,78.42,110.74,83.71,128.54
1461042672,213.790414,4516,57292,106.19,167.59,73.86,124.66,82.33,127.27,87.46,139.84
1461042673,177.234365,5901,63193,111.22,178.28,77.81,139.60,85.93,142.94,91.65,153.61
1461042674,178.091400,5588,68781,115.92,160.69,80.34,120.16,88.73,121.65,95.00,134.17
1461042675,110.204987,9296,78077,123.30,188.56,85.18,135.89,92.07,133.54,100.18,152.66
1461042676,101.425983,9880,87957,133.68,209.47,91.11,156.34,98.64,153.26,107.81,173.02
1461042677,106.602540,9126,97083,141.64,230.25,95.93,181.51,103.82,177.50,113.80,196.42
1461042678,99.455336,10075,107158,149.81,252.02,100.24,199.56,108.18,196.79,119.41,216.12
1461042679,95.365591,10601,117759,158.13,277.11,104.41,220.31,112.49,216.98,125.01,238.13
1461042680,105.356465,9728,127487,165.36,304.44,107.76,240.31,115.69,234.70,129.60,259.82
1461042681,98.047793,10125,137612,173.33,277.29,111.47,203.34,118.87,199.57,134.56,226.73
1461042682,95.902897,10482,148094,179.81,301.27,114.34,219.62,122.83,224.88,138.99,248.59
1461042683,93.339281,10697,158791,186.90,324.02,118.15,239.83,125.28,239.78,143.44,267.88
