unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1461041375,4.555991,125,125,2.87,16.59,1.85,17.30,1.66,16.57,2.13,16.82
1461041376,4.584714,218,343,6.10,18.43,3.99,17.86,5.56,16.94,5.22,17.74
1461041377,4.381011,228,571,8.88,19.13,5.76,18.62,7.86,17.48,7.50,18.41
1461041378,4.412867,226,797,11.06,20.72,7.39,18.57,9.19,17.62,9.21,18.97
1461041379,4.623517,216,1013,12.88,21.49,8.52,19.28,10.27,17.62,10.56,19.46
1461041380,4.554978,220,1233,14.58,22.16,9.31,19.88,11.33,17.44,11.74,19.83
1461041381,4.627884,216,1449,15.89,22.16,10.13,20.44,12.30,17.79,12.77,20.13
1461041382,4.602018,217,1666,17.03,22.92,10.76,20.68,12.97,18.24,13.59,20.61
1461041383,4.835867,206,1872,18.08,23.42,11.51,21.63,13.60,18.54,14.40,21.20
1461041384,4.679823,213,2085,19.07,23.70,11.91,22.58,14.30,18.79,15.09,21.69
1461041385,4.563140,220,2305,19.96,23.11,12.44,21.54,14.78,18.21,15.73,20.95
1461041386,4.589883,217,2522,20.64,23.94,12.80,22.72,15.14,19.88,16.19,22.18
1461041387,4.566273,219,2741,21.26,24.47,13.18,23.54,15.47,19.88,16.64,22.63
1461041388,4.670575,214,2955,21.85,25.57,13.47,23.54,15.75,20.19,17.02,23.10
1461041389,4.578362,218,3173,22.49,25.57,13.82,23.54,16.01,20.70,17.44,23.27
1461041390,4.584843,218,3391,23.04,26.64,14.10,24.58,16.25,21.52,17.80,24.25
1461041391,4.679429,214,3605,23.49,26.90,14.36,25.00,16.55,22.40,18.13,24.77
1461041392,4.729577,211,3816,23.87,27.68,14.55,25.26,16.70,23.18,18.37,25.37
1461041393,4.946025,201,4017,24.21,28.52,14.72,26.03,16.87,23.68,18.60,26.08
1461041394,5.964697,168,4185,24.76,26.65,14.97,24.52,16.80,21.70,18.84,24.29
