second,avg_latency_ms_etcd_v2,throughput_etcd_v2,cumulative_throughput_etcd_v2,avg_cpu_etcd_v2,avg_memory_mb_etcd_v2
45,104.504965,6708,402271,319.29,2431.99
46,73.201802,11001,413272,325.43,2502.97
47,859.005839,657,413929,331.61,2585.30
48,282.145475,1422,415351,335.02,2665.05
49,0.000000,0,415351,336.97,2723.79
50,0.000000,0,415351,337.61,2835.30
51,511.807326,205,415556,338.04,3007.80
52,0.000000,0,415556,333.93,3114.46
53,238.923236,1982,417538,330.69,3257.46
54,0.000000,0,417538,327.08,3397.72
55,0.000000,0,417538,321.88,3397.72
56,0.000000,0,417538,316.89,3512.59
57,0.000000,0,417538,311.77,3512.59
58,0.000000,0,417538,307.18,3512.59
59,0.000000,0,417538,303.18,3512.59
60,0.000000,0,417538,299.23,3512.59
61,0.000000,0,417538,295.12,3512.59
62,0.000000,0,417538,290.95,3512.59
63,0.000000,0,417538,286.79,3512.59
64,0.000000,0,417538,283.11,3512.59
65,0.000000,0,417538,279.49,3512.59
66,0.000000,0,417538,275.87,3512.59
67,0.000000,0,417538,272.13,3512.59
68,0.000000,0,417538,268.42,3512.59
69,0.000000,0,417538,265.62,3512.59
70,0.000000,0,417538,262.90,3512.59
71,0.000000,0,417538,259.70,3512.59
72,0.000000,0,417538,256.59,3512.59
73,0.000000,0,417538,252.88,3512.59
74,332.783644,1408,418946,251.72,3512.75
75,82.153309,14263,433209,253.65,3513.45
76,73.349999,12179,445388,256.00,3514.76
77,85.494861,3674,449062,260.49,3659.79
78,78.765387,7677,456739,265.25,3735.24
79,152.702210,1931,458670,270.21,3841.56
80,76.075084,8819,467489,274.38,3841.56
81,625.786321,710,468199,278.67,4047.57
82,96.758475,9138,477337,282.96,4128.21
83,702.578563,107,477444,286.16,4134.36
84,74.236841,6298,483742,290.14,4134.57
85,687.585583,536,484278,292.16,4134.57
86,360.601805,570,484848,293.45,4141.84
87,672.868818,846,485694,293.69,4155.72
88,0.000000,0,485694,293.80,4377.13
89,0.000000,0,485694,292.94,4383.51
90,0.000000,0,485694,292.38,4383.51
91,0.000000,0,485694,290.39,4383.51
92,0.000000,0,485694,288.47,4383.51
93,0.000000,0,485694,285.73,4383.51
94,0.000000,0,485694,282.59,4383.51
95,0.000000,0,485694,280.47,4383.51
96,0.000000,0,485694,278.40,4383.53
97,0.000000,0,485694,276.26,4383.53
98,0.000000,0,485694,273.97,4521.86
99,0.000000,0,485694,271.61,4521.86
100,0.000000,0,485694,269.22,4521.86
101,0.000000,0,485694,266.87,4521.86
102,0.000000,0,485694,264.43,4521.86
103,0.000000,0,485694,262.02,4521.86
104,0.000000,0,485694,259.79,4521.86
105,0.000000,0,485694,257.55,4521.86
106,0.000000,0,485694,255.37,4522.55
107,0.000000,0,485694,253.25,4522.55
108,0.000000,0,485694,250.75,4522.55
109,0.000000,0,485694,248.97,4522.55
110,0.000000,0,485694,247.56,4522.55
111,0.000000,0,485694,245.93,4522.55
112,0.000000,0,485694,243.88,4522.55
113,0.000000,0,485694,241.89,4522.55
114,0.000000,0,485694,239.91,4522.55
115,0.000000,0,485694,237.94,4523.05
116,0.000000,0,485694,236.12,4523.05
117,0.000000,0,485694,234.00,4523.05
118,0.000000,0,485694,232.24,4523.11
119,0.000000,0,485694,230.52,4523.11
120,0.000000,0,485694,228.81,4523.11
121,0.000000,0,485694,227.13,4523.11
122,0.000000,0,485694,225.42,4523.11
123,0.000000,0,485694,224.01,4523.11
124,0.000000,0,485694,222.57,4523.11
125,0.000000,0,485694,220.95,4523.11
126,0.000000,0,485694,219.40,4524.51
127,0.000000,0,485694,218.02,4524.51
128,0.000000,0,485694,216.59,4524.51
129,0.000000,0,485694,214.48,4524.51
130,0.000000,0,485694,213.20,4524.51
131,0.000000,0,485694,211.87,4524.51
132,0.000000,0,485694,210.65,4524.51
133,0.000000,0,485694,209.40,4524.51
134,0.000000,0,485694,207.94,4524.51
135,0.000000,0,485694,206.42,4524.51
136,0.000000,0,485694,205.21,4524.51
137,0.000000,0,485694,204.02,4524.51
138,0.000000,0,485694,202.69,4524.51
139,0.000000,0,485694,201.58,4524.51
140,0.000000,0,485694,200.48,4524.51
141,891.010398,379,486073,199.32,4524.51
142,78.193869,7391,493464,198.38,4524.53
143,68.419969,10047,503511,198.58,4525.89
144,45.331777,9209,512720,199.58,4527.09
145,63.079293,4434,517154,201.28,4545.19
146,98.727563,4976,522130,203.62,4546.05
147,67.738882,9726,531856,206.52,4545.86
148,0.000000,0,531856,209.31,4546.58
149,113.435829,6500,538356,212.47,4547.18
150,340.433592,1817,540173,215.11,4548.73
151,81.358061,4163,544336,217.95,4549.43
152,153.272299,4747,549083,220.55,4550.82
153,79.999051,3975,553058,223.32,4550.83
154,280.709491,2473,555531,225.78,4674.86
155,157.927879,3063,558594,228.30,4688.55
156,241.783676,2401,560995,230.43,4710.04
157,155.805880,3749,564744,232.40,4710.04
158,215.518092,2132,566876,233.71,4711.40
159,803.107434,50,566926,235.48,4770.70
160,0.000000,0,566926,236.49,4798.01
161,0.000000,0,566926,237.36,4823.07
162,0.000000,0,566926,238.18,4823.07
163,0.000000,0,566926,237.93,4823.07
164,0.000000,0,566926,236.91,4823.07
165,0.000000,0,566926,235.84,4823.07
166,0.000000,0,566926,234.91,4823.07
167,0.000000,0,566926,234.03,4823.07
168,0.000000,0,566926,233.44,4993.56
169,0.000000,0,566926,231.99,4993.56
170,0.000000,0,566926,230.98,4996.29
171,0.000000,0,566926,229.74,4996.29
172,0.000000,0,566926,228.71,4996.29
173,0.000000,0,566926,227.73,4996.29
174,0.000000,0,566926,226.72,4996.29
175,0.000000,0,566926,225.66,4996.29
176,0.000000,0,566926,224.70,4996.29
177,0.000000,0,566926,223.64,4996.29
178,0.000000,0,566926,222.57,4996.29
179,0.000000,0,566926,221.36,4996.29
180,0.000000,0,566926,220.19,4996.29
181,0.000000,0,566926,219.09,4996.29
182,0.000000,0,566926,217.96,4996.29
183,0.000000,0,566926,217.04,4996.29
184,0.000000,0,566926,216.13,4996.29
185,0.000000,0,566926,215.10,4996.29
186,0.000000,0,566926,214.06,4996.29
187,0.000000,0,566926,213.04,4996.29
188,0.000000,0,566926,211.86,4996.29
189,0.000000,0,566926,210.81,4996.29
190,0.000000,0,566926,210.07,4996.29
191,0.000000,0,566926,209.18,4996.29
192,0.000000,0,566926,208.22,4996.29
193,0.000000,0,566926,207.27,4996.29
194,808.988586,27,566953,206.44,4996.29
195,0.000000,0,566953,205.86,4996.29
196,0.000000,0,566953,205.28,4996.29
197,0.000000,0,566953,204.89,4996.29
198,0.000000,0,566953,204.37,4996.29
199,0.000000,0,566953,203.85,4996.29
200,0.000000,0,566953,202.94,4996.29
201,0.000000,0,566953,202.08,4996.29
202,0.000000,0,566953,201.33,4996.29
203,0.000000,0,566953,200.65,4998.34
204,0.000000,0,566953,199.77,4998.34
205,0.000000,0,566953,198.74,4998.34
206,0.000000,0,566953,197.99,4998.34
207,0.000000,0,566953,197.43,4998.34
208,0.000000,0,566953,196.68,4998.34
209,0.000000,0,566953,195.83,4998.34
210,0.000000,0,566953,194.99,4998.34
211,0.000000,0,566953,194.22,4998.34
212,0.000000,0,566953,193.46,4998.34
213,0.000000,0,566953,192.65,4998.34
214,0.000000,0,566953,191.81,4998.34
215,0.000000,0,566953,190.97,4998.34
216,0.000000,0,566953,190.19,4998.34
217,0.000000,0,566953,189.43,4998.34
218,0.000000,0,566953,188.65,4998.34
219,0.000000,0,566953,187.84,4998.34
220,0.000000,0,566953,187.04,4998.34
221,0.000000,0,566953,186.29,4998.34
222,0.000000,0,566953,185.55,4998.34
223,0.000000,0,566953,184.80,4998.34
224,0.000000,0,566953,184.05,4998.34
225,0.000000,0,566953,183.31,4998.34
226,0.000000,0,566953,182.63,4998.34
227,0.000000,0,566953,182.08,4998.34
228,0.000000,0,566953,181.52,4998.34
229,0.000000,0,566953,181.27,5011.31
230,0.000000,0,566953,180.76,5011.31
231,0.000000,0,566953,180.24,5011.31
232,0.000000,0,566953,179.91,5011.31
233,30.517897,15022,581975,179.60,5011.35
234,19.056333,10202,592177,179.82,5011.35
235,30.427674,15364,607541,179.83,5011.35
236,19.010297,17372,624913,180.43,5011.35
237,13.541076,24407,649320,181.29,5011.35
238,13.233368,23705,673025,182.46,5011.35
239,16.584569,20654,693679,183.43,5011.43
240,12.297323,26884,720563,184.67,5012.83
241,19.593600,16809,737372,185.69,5013.38
242,13.975763,23440,760812,186.74,5013.38
243,25.992320,12612,773424,188.16,5013.47
244,14.917103,22463,795887,189.54,5013.55
245,12.673058,10985,,,
