2016-03-28 07:52:25.562230 I | etcdmain: etcd Version: 2.3.0+git
2016-03-28 07:52:25.562283 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-03-28 07:52:25.562295 I | etcdmain: Go Version: go1.6
2016-03-28 07:52:25.562301 I | etcdmain: Go OS/Arch: linux/amd64
2016-03-28 07:52:25.562307 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-03-28 07:52:25.562367 I | etcdmain: listening for peers on http://10.240.0.13:2380
2016-03-28 07:52:25.562393 I | etcdmain: listening for client requests on 10.240.0.13:2379
2016-03-28 07:52:25.563882 I | etcdserver: name = etcd-2
2016-03-28 07:52:25.563900 I | etcdserver: data dir = /mnt/ssd0/data.etcd
2016-03-28 07:52:25.563910 I | etcdserver: member dir = /mnt/ssd0/data.etcd/member
2016-03-28 07:52:25.563919 I | etcdserver: heartbeat = 100ms
2016-03-28 07:52:25.563927 I | etcdserver: election = 1000ms
2016-03-28 07:52:25.563934 I | etcdserver: snapshot count = 10000
2016-03-28 07:52:25.563947 I | etcdserver: advertise client URLs = http://10.240.0.13:2379
2016-03-28 07:52:25.563957 I | etcdserver: initial advertise peer URLs = http://10.240.0.13:2380
2016-03-28 07:52:25.563976 I | etcdserver: initial cluster = etcd-1=http://10.240.0.12:2380,etcd-2=http://10.240.0.13:2380,etcd-3=http://10.240.0.14:2380
2016-03-28 07:52:25.570108 I | etcdserver: starting member cfc6e2e1de0e7922 in cluster 1f5ca66cfce5f0e7
2016-03-28 07:52:25.570152 I | raft: cfc6e2e1de0e7922 became follower at term 0
2016-03-28 07:52:25.570169 I | raft: newRaft cfc6e2e1de0e7922 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-03-28 07:52:25.570176 I | raft: cfc6e2e1de0e7922 became follower at term 1
2016-03-28 07:52:25.613367 I | rafthttp: the connection with f8ba34e834cb847d became active
2016-03-28 07:52:25.613789 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-03-28 07:52:25.614155 E | etcdmain: failed to notify systemd for readiness: No socket
2016-03-28 07:52:25.614181 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-03-28 07:52:25.614847 N | etcdmain: serving insecure client requests on 10.240.0.13:2379, this is strongly discouraged!
2016-03-28 07:52:25.615474 N | etcdserver: added local member cfc6e2e1de0e7922 [http://10.240.0.13:2380] to cluster 1f5ca66cfce5f0e7
2016-03-28 07:52:25.615601 N | etcdserver: added member f8ba34e834cb847d [http://10.240.0.12:2380] to cluster 1f5ca66cfce5f0e7
2016-03-28 07:52:25.615695 N | etcdserver: added member f9e96ef8c0d0e08c [http://10.240.0.14:2380] to cluster 1f5ca66cfce5f0e7
2016-03-28 07:52:26.070449 I | raft: cfc6e2e1de0e7922 is starting a new election at term 1
2016-03-28 07:52:26.070530 I | raft: cfc6e2e1de0e7922 became candidate at term 2
2016-03-28 07:52:26.070539 I | raft: cfc6e2e1de0e7922 received vote from cfc6e2e1de0e7922 at term 2
2016-03-28 07:52:26.070549 I | raft: cfc6e2e1de0e7922 [logterm: 1, index: 3] sent vote request to f8ba34e834cb847d at term 2
2016-03-28 07:52:26.070560 I | raft: cfc6e2e1de0e7922 [logterm: 1, index: 3] sent vote request to f9e96ef8c0d0e08c at term 2
2016-03-28 07:52:26.074936 I | raft: cfc6e2e1de0e7922 received vote rejection from f8ba34e834cb847d at term 2
2016-03-28 07:52:26.074953 I | raft: cfc6e2e1de0e7922 [quorum:2] has received 1 votes and 1 vote rejections
2016-03-28 07:52:26.276778 I | raft: cfc6e2e1de0e7922 [term: 2] received a MsgVote message with higher term from f8ba34e834cb847d [term: 3]
2016-03-28 07:52:26.276823 I | raft: cfc6e2e1de0e7922 became follower at term 3
2016-03-28 07:52:26.276836 I | raft: cfc6e2e1de0e7922 [logterm: 1, index: 3, vote: 0] voted for f8ba34e834cb847d [logterm: 1, index: 3] at term 3
2016-03-28 07:52:26.281233 I | raft: raft.node: cfc6e2e1de0e7922 elected leader f8ba34e834cb847d at term 3
2016-03-28 07:52:26.294160 I | etcdserver: published {Name:etcd-2 ClientURLs:[http://10.240.0.13:2379]} to cluster 1f5ca66cfce5f0e7
2016-03-28 07:52:26.294403 N | etcdserver: set the initial cluster version to 2.2
2016-03-28 07:52:26.618280 I | rafthttp: the connection with f9e96ef8c0d0e08c became active
2016-03-28 07:52:30.294575 N | etcdserver: updated the cluster version from 2.2 to 2.3
2016-03-28 07:54:04.846606 I | etcdserver: start to snapshot (applied: 10005, lastsnap: 0)
2016-03-28 07:54:04.876373 I | etcdserver: saved snapshot at index 10005
2016-03-28 07:54:04.876694 I | etcdserver: compacted raft log at 5005
2016-03-28 07:54:05.265410 I | etcdserver: start to snapshot (applied: 20057, lastsnap: 10005)
2016-03-28 07:54:05.299328 I | etcdserver: saved snapshot at index 20057
2016-03-28 07:54:05.306954 I | etcdserver: compacted raft log at 15057
2016-03-28 07:54:05.733408 I | etcdserver: start to snapshot (applied: 30265, lastsnap: 20057)
2016-03-28 07:54:05.767381 I | etcdserver: saved snapshot at index 30265
2016-03-28 07:54:05.767558 I | etcdserver: compacted raft log at 25265
2016-03-28 07:54:06.206495 I | etcdserver: start to snapshot (applied: 40961, lastsnap: 30265)
2016-03-28 07:54:06.250382 I | etcdserver: saved snapshot at index 40961
2016-03-28 07:54:06.250629 I | etcdserver: compacted raft log at 35961
2016-03-28 07:54:06.709638 I | etcdserver: start to snapshot (applied: 51224, lastsnap: 40961)
2016-03-28 07:54:06.735885 I | etcdserver: saved snapshot at index 51224
2016-03-28 07:54:06.741895 I | etcdserver: compacted raft log at 46224
2016-03-28 07:54:07.456201 I | etcdserver: start to snapshot (applied: 61328, lastsnap: 51224)
2016-03-28 07:54:07.485497 I | etcdserver: saved snapshot at index 61328
2016-03-28 07:54:07.485671 I | etcdserver: compacted raft log at 56328
2016-03-28 07:54:07.978058 I | etcdserver: start to snapshot (applied: 71360, lastsnap: 61328)
2016-03-28 07:54:08.016559 I | etcdserver: saved snapshot at index 71360
2016-03-28 07:54:08.016710 I | etcdserver: compacted raft log at 66360
2016-03-28 07:54:08.583900 I | etcdserver: start to snapshot (applied: 82118, lastsnap: 71360)
2016-03-28 07:54:08.610775 I | etcdserver: saved snapshot at index 82118
2016-03-28 07:54:08.631777 I | etcdserver: compacted raft log at 77118
2016-03-28 07:54:09.127623 I | etcdserver: start to snapshot (applied: 92542, lastsnap: 82118)
2016-03-28 07:54:09.179107 I | etcdserver: saved snapshot at index 92542
2016-03-28 07:54:09.179294 I | etcdserver: compacted raft log at 87542
2016-03-28 07:54:09.661023 I | etcdserver: start to snapshot (applied: 102655, lastsnap: 92542)
2016-03-28 07:54:09.683220 I | etcdserver: saved snapshot at index 102655
2016-03-28 07:54:09.683395 I | etcdserver: compacted raft log at 97655
2016-03-28 07:54:10.176064 I | etcdserver: start to snapshot (applied: 112721, lastsnap: 102655)
2016-03-28 07:54:10.196382 I | etcdserver: saved snapshot at index 112721
2016-03-28 07:54:10.196518 I | etcdserver: compacted raft log at 107721
2016-03-28 07:54:10.758576 I | etcdserver: start to snapshot (applied: 122980, lastsnap: 112721)
2016-03-28 07:54:10.778458 I | etcdserver: saved snapshot at index 122980
2016-03-28 07:54:10.778640 I | etcdserver: compacted raft log at 117980
2016-03-28 07:54:11.504852 I | etcdserver: start to snapshot (applied: 133056, lastsnap: 122980)
2016-03-28 07:54:11.530044 I | etcdserver: saved snapshot at index 133056
2016-03-28 07:54:11.530199 I | etcdserver: compacted raft log at 128056
2016-03-28 07:54:12.030334 I | etcdserver: start to snapshot (applied: 143581, lastsnap: 133056)
2016-03-28 07:54:12.070642 I | etcdserver: saved snapshot at index 143581
2016-03-28 07:54:12.070860 I | etcdserver: compacted raft log at 138581
2016-03-28 07:54:12.599494 I | etcdserver: start to snapshot (applied: 153829, lastsnap: 143581)
2016-03-28 07:54:12.645639 I | etcdserver: saved snapshot at index 153829
2016-03-28 07:54:12.645857 I | etcdserver: compacted raft log at 148829
2016-03-28 07:54:13.177539 I | etcdserver: start to snapshot (applied: 163851, lastsnap: 153829)
2016-03-28 07:54:13.207010 I | etcdserver: saved snapshot at index 163851
2016-03-28 07:54:13.207199 I | etcdserver: compacted raft log at 158851
2016-03-28 07:54:13.693489 I | wal: segmented wal file /mnt/ssd0/data.etcd/member/wal/0000000000000001-000000000002a79d.wal is created
2016-03-28 07:54:13.747235 I | etcdserver: start to snapshot (applied: 173980, lastsnap: 163851)
2016-03-28 07:54:13.784070 I | etcdserver: saved snapshot at index 173980
2016-03-28 07:54:13.784231 I | etcdserver: compacted raft log at 168980
2016-03-28 07:54:14.308725 I | etcdserver: start to snapshot (applied: 184127, lastsnap: 173980)
2016-03-28 07:54:14.335478 I | etcdserver: saved snapshot at index 184127
2016-03-28 07:54:14.335748 I | etcdserver: compacted raft log at 179127
2016-03-28 07:54:14.850235 I | etcdserver: start to snapshot (applied: 194191, lastsnap: 184127)
2016-03-28 07:54:14.874750 I | etcdserver: saved snapshot at index 194191
2016-03-28 07:54:14.875055 I | etcdserver: compacted raft log at 189191
2016-03-28 07:54:15.379772 I | etcdserver: start to snapshot (applied: 204227, lastsnap: 194191)
2016-03-28 07:54:15.423225 I | etcdserver: saved snapshot at index 204227
2016-03-28 07:54:15.423442 I | etcdserver: compacted raft log at 199227
2016-03-28 07:54:16.130684 I | etcdserver: start to snapshot (applied: 214427, lastsnap: 204227)
2016-03-28 07:54:16.158678 I | etcdserver: saved snapshot at index 214427
2016-03-28 07:54:16.158844 I | etcdserver: compacted raft log at 209427
2016-03-28 07:54:16.679979 I | etcdserver: start to snapshot (applied: 224847, lastsnap: 214427)
2016-03-28 07:54:16.717060 I | etcdserver: saved snapshot at index 224847
2016-03-28 07:54:16.740402 I | etcdserver: compacted raft log at 219847
2016-03-28 07:54:17.250463 I | etcdserver: start to snapshot (applied: 235400, lastsnap: 224847)
2016-03-28 07:54:17.330361 I | etcdserver: saved snapshot at index 235400
2016-03-28 07:54:17.330548 I | etcdserver: compacted raft log at 230400
2016-03-28 07:54:17.796129 I | etcdserver: start to snapshot (applied: 245447, lastsnap: 235400)
2016-03-28 07:54:17.829866 I | etcdserver: saved snapshot at index 245447
2016-03-28 07:54:17.830060 I | etcdserver: compacted raft log at 240447
2016-03-28 07:54:18.335333 I | etcdserver: start to snapshot (applied: 255455, lastsnap: 245447)
2016-03-28 07:54:18.369945 I | etcdserver: saved snapshot at index 255455
2016-03-28 07:54:18.370092 I | etcdserver: compacted raft log at 250455
2016-03-28 07:54:18.896598 I | etcdserver: start to snapshot (applied: 265568, lastsnap: 255455)
2016-03-28 07:54:18.930117 I | etcdserver: saved snapshot at index 265568
2016-03-28 07:54:18.930288 I | etcdserver: compacted raft log at 260568
2016-03-28 07:54:19.479925 I | etcdserver: start to snapshot (applied: 275904, lastsnap: 265568)
2016-03-28 07:54:19.511751 I | etcdserver: saved snapshot at index 275904
2016-03-28 07:54:19.511924 I | etcdserver: compacted raft log at 270904
2016-03-28 07:54:20.199638 I | etcdserver: start to snapshot (applied: 285907, lastsnap: 275904)
2016-03-28 07:54:20.233828 I | etcdserver: saved snapshot at index 285907
2016-03-28 07:54:20.233992 I | etcdserver: compacted raft log at 280907
2016-03-28 07:54:20.854494 I | etcdserver: start to snapshot (applied: 296280, lastsnap: 285907)
2016-03-28 07:54:20.917479 I | etcdserver: saved snapshot at index 296280
2016-03-28 07:54:20.917810 I | etcdserver: compacted raft log at 291280
2016-03-28 07:54:21.403622 I | etcdserver: start to snapshot (applied: 306362, lastsnap: 296280)
2016-03-28 07:54:21.435708 I | etcdserver: saved snapshot at index 306362
2016-03-28 07:54:21.436033 I | etcdserver: compacted raft log at 301362
2016-03-28 07:54:21.987228 I | etcdserver: start to snapshot (applied: 316610, lastsnap: 306362)
2016-03-28 07:54:22.028289 I | etcdserver: saved snapshot at index 316610
2016-03-28 07:54:22.028463 I | etcdserver: compacted raft log at 311610
2016-03-28 07:54:22.601454 I | etcdserver: start to snapshot (applied: 326678, lastsnap: 316610)
2016-03-28 07:54:22.636586 I | etcdserver: saved snapshot at index 326678
2016-03-28 07:54:22.636753 I | etcdserver: compacted raft log at 321678
2016-03-28 07:54:23.127246 I | etcdserver: start to snapshot (applied: 336724, lastsnap: 326678)
2016-03-28 07:54:23.155571 I | etcdserver: saved snapshot at index 336724
2016-03-28 07:54:23.155814 I | etcdserver: compacted raft log at 331724
2016-03-28 07:54:23.745278 I | wal: segmented wal file /mnt/ssd0/data.etcd/member/wal/0000000000000002-0000000000054dae.wal is created
2016-03-28 07:54:23.746196 I | etcdserver: start to snapshot (applied: 346749, lastsnap: 336724)
2016-03-28 07:54:23.778467 I | etcdserver: saved snapshot at index 346749
2016-03-28 07:54:23.778640 I | etcdserver: compacted raft log at 341749
2016-03-28 07:54:24.503176 I | etcdserver: start to snapshot (applied: 356750, lastsnap: 346749)
2016-03-28 07:54:24.528008 I | etcdserver: saved snapshot at index 356750
2016-03-28 07:54:24.528162 I | etcdserver: compacted raft log at 351750
2016-03-28 07:54:25.139462 I | etcdserver: start to snapshot (applied: 367228, lastsnap: 356750)
2016-03-28 07:54:25.176932 I | etcdserver: saved snapshot at index 367228
2016-03-28 07:54:25.177142 I | etcdserver: compacted raft log at 362228
2016-03-28 07:54:25.615291 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000002715.snap successfully
2016-03-28 07:54:25.615331 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000004e59.snap successfully
2016-03-28 07:54:25.615358 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000007639.snap successfully
2016-03-28 07:54:25.615383 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000000a001.snap successfully
2016-03-28 07:54:25.615415 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000000c818.snap successfully
2016-03-28 07:54:25.615440 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000000ef90.snap successfully
2016-03-28 07:54:25.615464 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-00000000000116c0.snap successfully
2016-03-28 07:54:25.615488 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-00000000000140c6.snap successfully
2016-03-28 07:54:25.615521 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000001697e.snap successfully
2016-03-28 07:54:25.615546 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-00000000000190ff.snap successfully
2016-03-28 07:54:25.615579 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000001b851.snap successfully
2016-03-28 07:54:25.615611 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000001e064.snap successfully
2016-03-28 07:54:25.615647 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-00000000000207c0.snap successfully
2016-03-28 07:54:25.615677 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-00000000000230dd.snap successfully
2016-03-28 07:54:25.615703 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-00000000000258e5.snap successfully
2016-03-28 07:54:25.615726 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000002800b.snap successfully
2016-03-28 07:54:25.615751 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000002a79c.snap successfully
