2016-03-28 07:52:26.553770 I | etcdmain: etcd Version: 2.3.0+git
2016-03-28 07:52:26.553825 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-03-28 07:52:26.553832 I | etcdmain: Go Version: go1.6
2016-03-28 07:52:26.553844 I | etcdmain: Go OS/Arch: linux/amd64
2016-03-28 07:52:26.553851 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-03-28 07:52:26.553919 I | etcdmain: listening for peers on http://10.240.0.14:2380
2016-03-28 07:52:26.553947 I | etcdmain: listening for client requests on 10.240.0.14:2379
2016-03-28 07:52:26.555793 I | etcdserver: name = etcd-3
2016-03-28 07:52:26.555810 I | etcdserver: data dir = /mnt/ssd0/data.etcd
2016-03-28 07:52:26.555818 I | etcdserver: member dir = /mnt/ssd0/data.etcd/member
2016-03-28 07:52:26.555824 I | etcdserver: heartbeat = 100ms
2016-03-28 07:52:26.555830 I | etcdserver: election = 1000ms
2016-03-28 07:52:26.555853 I | etcdserver: snapshot count = 10000
2016-03-28 07:52:26.555866 I | etcdserver: advertise client URLs = http://10.240.0.14:2379
2016-03-28 07:52:26.555875 I | etcdserver: initial advertise peer URLs = http://10.240.0.14:2380
2016-03-28 07:52:26.555890 I | etcdserver: initial cluster = etcd-1=http://10.240.0.12:2380,etcd-2=http://10.240.0.13:2380,etcd-3=http://10.240.0.14:2380
2016-03-28 07:52:26.568048 I | etcdserver: starting member f9e96ef8c0d0e08c in cluster 1f5ca66cfce5f0e7
2016-03-28 07:52:26.568092 I | raft: f9e96ef8c0d0e08c became follower at term 0
2016-03-28 07:52:26.568105 I | raft: newRaft f9e96ef8c0d0e08c [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-03-28 07:52:26.568112 I | raft: f9e96ef8c0d0e08c became follower at term 1
2016-03-28 07:52:26.608990 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-03-28 07:52:26.609731 E | etcdmain: failed to notify systemd for readiness: No socket
2016-03-28 07:52:26.609747 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-03-28 07:52:26.610262 N | etcdmain: serving insecure client requests on 10.240.0.14:2379, this is strongly discouraged!
2016-03-28 07:52:26.610791 I | rafthttp: the connection with cfc6e2e1de0e7922 became active
2016-03-28 07:52:26.610879 I | rafthttp: the connection with f8ba34e834cb847d became active
2016-03-28 07:52:26.612085 I | raft: f9e96ef8c0d0e08c [term: 1] received a MsgApp message with higher term from f8ba34e834cb847d [term: 3]
2016-03-28 07:52:26.612106 I | raft: f9e96ef8c0d0e08c became follower at term 3
2016-03-28 07:52:26.612148 I | raft: raft.node: f9e96ef8c0d0e08c elected leader f8ba34e834cb847d at term 3
2016-03-28 07:52:26.612251 N | etcdserver: added member cfc6e2e1de0e7922 [http://10.240.0.13:2380] to cluster 1f5ca66cfce5f0e7
