2016-03-28 07:52:20.455923 I | etcdmain: etcd Version: 2.3.0+git
2016-03-28 07:52:20.455975 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-03-28 07:52:20.455982 I | etcdmain: Go Version: go1.6
2016-03-28 07:52:20.455989 I | etcdmain: Go OS/Arch: linux/amd64
2016-03-28 07:52:20.455995 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-03-28 07:52:20.456048 I | etcdmain: listening for peers on http://10.240.0.16:2380
2016-03-28 07:52:20.456075 I | etcdmain: listening for client requests on 10.240.0.16:2379
2016-03-28 07:52:20.458671 I | etcdserver: name = etcd-1
2016-03-28 07:52:20.458686 I | etcdserver: data dir = /mnt/ssd0/data.etcd
2016-03-28 07:52:20.458693 I | etcdserver: member dir = /mnt/ssd0/data.etcd/member
2016-03-28 07:52:20.458699 I | etcdserver: heartbeat = 100ms
2016-03-28 07:52:20.458705 I | etcdserver: election = 1000ms
2016-03-28 07:52:20.458710 I | etcdserver: snapshot count = 10000
2016-03-28 07:52:20.458719 I | etcdserver: advertise client URLs = http://10.240.0.16:2379
2016-03-28 07:52:20.458733 I | etcdserver: initial advertise peer URLs = http://10.240.0.16:2380
2016-03-28 07:52:20.458747 I | etcdserver: initial cluster = etcd-1=http://10.240.0.16:2380,etcd-2=http://10.240.0.17:2380,etcd-3=http://10.240.0.18:2380
2016-03-28 07:52:20.469980 I | etcdserver: starting member 336bc18147870c09 in cluster 8ad6201056aec31e
2016-03-28 07:52:20.470026 I | raft: 336bc18147870c09 became follower at term 0
2016-03-28 07:52:20.470039 I | raft: newRaft 336bc18147870c09 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-03-28 07:52:20.470045 I | raft: 336bc18147870c09 became follower at term 1
2016-03-28 07:52:20.509165 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-03-28 07:52:20.510072 E | etcdmain: failed to notify systemd for readiness: No socket
2016-03-28 07:52:20.510096 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-03-28 07:52:20.511113 N | etcdmain: serving insecure client requests on 10.240.0.16:2379, this is strongly discouraged!
2016-03-28 07:52:20.511138 N | etcdserver: added local member 336bc18147870c09 [http://10.240.0.16:2380] to cluster 8ad6201056aec31e
2016-03-28 07:52:20.511208 N | etcdserver: added member 66358a82ef379101 [http://10.240.0.18:2380] to cluster 8ad6201056aec31e
2016-03-28 07:52:20.511279 N | etcdserver: added member 8b1cff98eebdba1d [http://10.240.0.17:2380] to cluster 8ad6201056aec31e
2016-03-28 07:52:20.770347 I | raft: 336bc18147870c09 is starting a new election at term 1
2016-03-28 07:52:20.770452 I | raft: 336bc18147870c09 became candidate at term 2
2016-03-28 07:52:20.770461 I | raft: 336bc18147870c09 received vote from 336bc18147870c09 at term 2
2016-03-28 07:52:20.770472 I | raft: 336bc18147870c09 [logterm: 1, index: 3] sent vote request to 8b1cff98eebdba1d at term 2
2016-03-28 07:52:20.770482 I | raft: 336bc18147870c09 [logterm: 1, index: 3] sent vote request to 66358a82ef379101 at term 2
2016-03-28 07:52:21.504345 I | rafthttp: the connection with 8b1cff98eebdba1d became active
2016-03-28 07:52:21.868099 I | raft: 336bc18147870c09 [logterm: 1, index: 3, vote: 336bc18147870c09] rejected vote from 8b1cff98eebdba1d [logterm: 1, index: 3] at term 2
2016-03-28 07:52:22.270318 I | raft: 336bc18147870c09 is starting a new election at term 2
2016-03-28 07:52:22.270374 I | raft: 336bc18147870c09 became candidate at term 3
2016-03-28 07:52:22.270383 I | raft: 336bc18147870c09 received vote from 336bc18147870c09 at term 3
2016-03-28 07:52:22.270395 I | raft: 336bc18147870c09 [logterm: 1, index: 3] sent vote request to 66358a82ef379101 at term 3
2016-03-28 07:52:22.270408 I | raft: 336bc18147870c09 [logterm: 1, index: 3] sent vote request to 8b1cff98eebdba1d at term 3
2016-03-28 07:52:22.276807 I | raft: 336bc18147870c09 received vote from 8b1cff98eebdba1d at term 3
2016-03-28 07:52:22.276824 I | raft: 336bc18147870c09 [quorum:2] has received 2 votes and 0 vote rejections
2016-03-28 07:52:22.276849 I | raft: 336bc18147870c09 became leader at term 3
2016-03-28 07:52:22.276873 I | raft: raft.node: 336bc18147870c09 elected leader 336bc18147870c09 at term 3
2016-03-28 07:52:22.285871 W | etcdserver: failed to reach the peerURL(http://10.240.0.18:2380) of member 66358a82ef379101 (Get http://10.240.0.18:2380/version: dial tcp 10.240.0.18:2380: getsockopt: connection refused)
2016-03-28 07:52:22.285894 W | etcdserver: cannot get the version of member 66358a82ef379101 (Get http://10.240.0.18:2380/version: dial tcp 10.240.0.18:2380: getsockopt: connection refused)
2016-03-28 07:52:22.286865 I | etcdserver: setting up the initial cluster version to 2.2
2016-03-28 07:52:22.292607 I | etcdserver: published {Name:etcd-1 ClientURLs:[http://10.240.0.16:2379]} to cluster 8ad6201056aec31e
2016-03-28 07:52:22.296390 N | etcdserver: set the initial cluster version to 2.2
2016-03-28 07:52:22.510501 I | rafthttp: the connection with 66358a82ef379101 became active
2016-03-28 07:52:26.288998 I | etcdserver: updating the cluster version from 2.2 to 2.3
2016-03-28 07:52:26.292329 N | etcdserver: updated the cluster version from 2.2 to 2.3
2016-03-28 07:54:14.418097 I | etcdserver: start to snapshot (applied: 10234, lastsnap: 0)
2016-03-28 07:54:14.458887 I | etcdserver: saved snapshot at index 10234
2016-03-28 07:54:14.459164 I | etcdserver: compacted raft log at 5234
2016-03-28 07:54:14.847959 I | etcdserver: start to snapshot (applied: 20472, lastsnap: 10234)
2016-03-28 07:54:14.872948 I | etcdserver: saved snapshot at index 20472
2016-03-28 07:54:14.876660 I | etcdserver: compacted raft log at 15472
2016-03-28 07:54:15.304164 I | etcdserver: start to snapshot (applied: 30592, lastsnap: 20472)
2016-03-28 07:54:15.355053 I | etcdserver: saved snapshot at index 30592
2016-03-28 07:54:15.355346 I | etcdserver: compacted raft log at 25592
2016-03-28 07:54:15.804798 I | etcdserver: start to snapshot (applied: 41008, lastsnap: 30592)
2016-03-28 07:54:15.839411 I | etcdserver: saved snapshot at index 41008
2016-03-28 07:54:15.839598 I | etcdserver: compacted raft log at 36008
2016-03-28 07:54:16.315203 I | etcdserver: start to snapshot (applied: 51252, lastsnap: 41008)
2016-03-28 07:54:16.341705 I | etcdserver: saved snapshot at index 51252
2016-03-28 07:54:16.341913 I | etcdserver: compacted raft log at 46252
2016-03-28 07:54:16.789838 I | etcdserver: start to snapshot (applied: 61274, lastsnap: 51252)
2016-03-28 07:54:16.817125 I | etcdserver: saved snapshot at index 61274
2016-03-28 07:54:16.817271 I | etcdserver: compacted raft log at 56274
2016-03-28 07:54:17.496746 I | etcdserver: start to snapshot (applied: 71504, lastsnap: 61274)
2016-03-28 07:54:17.523356 I | etcdserver: saved snapshot at index 71504
2016-03-28 07:54:17.523604 I | etcdserver: compacted raft log at 66504
2016-03-28 07:54:18.027286 I | etcdserver: start to snapshot (applied: 81582, lastsnap: 71504)
2016-03-28 07:54:18.060903 I | etcdserver: saved snapshot at index 81582
2016-03-28 07:54:18.061100 I | etcdserver: compacted raft log at 76582
2016-03-28 07:54:18.584287 I | etcdserver: start to snapshot (applied: 92081, lastsnap: 81582)
2016-03-28 07:54:18.620090 I | etcdserver: saved snapshot at index 92081
2016-03-28 07:54:18.620305 I | etcdserver: compacted raft log at 87081
2016-03-28 07:54:19.112135 I | etcdserver: start to snapshot (applied: 102286, lastsnap: 92081)
2016-03-28 07:54:19.145933 I | etcdserver: saved snapshot at index 102286
2016-03-28 07:54:19.146153 I | etcdserver: compacted raft log at 97286
2016-03-28 07:54:19.672046 I | etcdserver: start to snapshot (applied: 112766, lastsnap: 102286)
2016-03-28 07:54:19.706510 I | etcdserver: saved snapshot at index 112766
2016-03-28 07:54:19.706672 I | etcdserver: compacted raft log at 107766
2016-03-28 07:54:20.246318 I | etcdserver: start to snapshot (applied: 122871, lastsnap: 112766)
2016-03-28 07:54:20.288130 I | etcdserver: saved snapshot at index 122871
2016-03-28 07:54:20.288418 I | etcdserver: compacted raft log at 117871
2016-03-28 07:54:20.511834 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-00000000000027fa.snap successfully
2016-03-28 07:54:20.511884 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000004ff8.snap successfully
2016-03-28 07:54:20.511913 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000007780.snap successfully
2016-03-28 07:54:20.511941 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000000a030.snap successfully
2016-03-28 07:54:20.511966 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000000c834.snap successfully
2016-03-28 07:54:20.511994 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-000000000000ef5a.snap successfully
2016-03-28 07:54:20.512023 I | fileutil: purged file /mnt/ssd0/data.etcd/member/snap/0000000000000003-0000000000011750.snap successfully
2016-03-28 07:54:20.792768 I | etcdserver: start to snapshot (applied: 132906, lastsnap: 122871)
2016-03-28 07:54:20.820485 I | etcdserver: saved snapshot at index 132906
2016-03-28 07:54:20.820694 I | etcdserver: compacted raft log at 127906
2016-03-28 07:54:21.446563 I | etcdserver: start to snapshot (applied: 142956, lastsnap: 132906)
2016-03-28 07:54:21.484713 I | etcdserver: saved snapshot at index 142956
2016-03-28 07:54:21.485082 I | etcdserver: compacted raft log at 137956
2016-03-28 07:54:22.018780 I | etcdserver: start to snapshot (applied: 153050, lastsnap: 142956)
