2016-03-28 07:52:22.466097 I | etcdmain: etcd Version: 2.3.0+git
2016-03-28 07:52:22.466152 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-03-28 07:52:22.466167 I | etcdmain: Go Version: go1.6
2016-03-28 07:52:22.466174 I | etcdmain: Go OS/Arch: linux/amd64
2016-03-28 07:52:22.466180 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-03-28 07:52:22.466249 I | etcdmain: listening for peers on http://10.240.0.18:2380
2016-03-28 07:52:22.466277 I | etcdmain: listening for client requests on 10.240.0.18:2379
2016-03-28 07:52:22.468038 I | etcdserver: name = etcd-3
2016-03-28 07:52:22.468052 I | etcdserver: data dir = /mnt/ssd0/data.etcd
2016-03-28 07:52:22.468059 I | etcdserver: member dir = /mnt/ssd0/data.etcd/member
2016-03-28 07:52:22.468066 I | etcdserver: heartbeat = 100ms
2016-03-28 07:52:22.468071 I | etcdserver: election = 1000ms
2016-03-28 07:52:22.468076 I | etcdserver: snapshot count = 10000
2016-03-28 07:52:22.468086 I | etcdserver: advertise client URLs = http://10.240.0.18:2379
2016-03-28 07:52:22.468093 I | etcdserver: initial advertise peer URLs = http://10.240.0.18:2380
2016-03-28 07:52:22.468107 I | etcdserver: initial cluster = etcd-1=http://10.240.0.16:2380,etcd-2=http://10.240.0.17:2380,etcd-3=http://10.240.0.18:2380
2016-03-28 07:52:22.477102 I | etcdserver: starting member 66358a82ef379101 in cluster 8ad6201056aec31e
2016-03-28 07:52:22.477153 I | raft: 66358a82ef379101 became follower at term 0
2016-03-28 07:52:22.477166 I | raft: newRaft 66358a82ef379101 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-03-28 07:52:22.477173 I | raft: 66358a82ef379101 became follower at term 1
2016-03-28 07:52:22.521477 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-03-28 07:52:22.523809 I | rafthttp: the connection with 336bc18147870c09 became active
2016-03-28 07:52:22.524042 I | rafthttp: the connection with 8b1cff98eebdba1d became active
2016-03-28 07:52:22.524109 N | etcdserver: added member 336bc18147870c09 [http://10.240.0.16:2380] to cluster 8ad6201056aec31e
2016-03-28 07:52:22.524727 N | etcdserver: added local member 66358a82ef379101 [http://10.240.0.18:2380] to cluster 8ad6201056aec31e
2016-03-28 07:52:22.524777 E | etcdmain: failed to notify systemd for readiness: No socket
2016-03-28 07:52:22.524794 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-03-28 07:52:22.524805 N | etcdserver: added member 8b1cff98eebdba1d [http://10.240.0.17:2380] to cluster 8ad6201056aec31e
2016-03-28 07:52:22.524912 N | etcdmain: serving insecure client requests on 10.240.0.18:2379, this is strongly discouraged!
2016-03-28 07:52:22.524946 I | raft: 66358a82ef379101 [term: 1] received a MsgApp message with higher term from 336bc18147870c09 [term: 3]
2016-03-28 07:52:22.524971 I | raft: 66358a82ef379101 became follower at term 3
2016-03-28 07:52:22.524997 I | raft: raft.node: 66358a82ef379101 elected leader 336bc18147870c09 at term 3
2016-03-28 07:52:22.525450 N | etcdserver: set the initial cluster version to 2.2
2016-03-28 07:52:22.530507 I | etcdserver: published {Name:etcd-3 ClientURLs:[http://10.240.0.18:2379]} to cluster 8ad6201056aec31e
2016-03-28 07:52:26.306674 N | etcdserver: updated the cluster version from 2.2 to 2.3
2016-03-28 07:54:14.418556 I | etcdserver: start to snapshot (applied: 10234, lastsnap: 0)
2016-03-28 07:54:14.468053 I | etcdserver: saved snapshot at index 10234
2016-03-28 07:54:14.468237 I | etcdserver: compacted raft log at 5234
2016-03-28 07:54:14.888096 I | etcdserver: start to snapshot (applied: 20514, lastsnap: 10234)
2016-03-28 07:54:14.928572 I | etcdserver: saved snapshot at index 20514
2016-03-28 07:54:14.928776 I | etcdserver: compacted raft log at 15514
2016-03-28 07:54:15.337876 I | etcdserver: start to snapshot (applied: 30945, lastsnap: 20514)
2016-03-28 07:54:15.373813 I | etcdserver: saved snapshot at index 30945
2016-03-28 07:54:15.373991 I | etcdserver: compacted raft log at 25945
2016-03-28 07:54:15.834222 I | etcdserver: start to snapshot (applied: 41069, lastsnap: 30945)
2016-03-28 07:54:15.880503 I | etcdserver: saved snapshot at index 41069
2016-03-28 07:54:15.880722 I | etcdserver: compacted raft log at 36069
2016-03-28 07:54:16.335380 I | etcdserver: start to snapshot (applied: 51252, lastsnap: 41069)
2016-03-28 07:54:16.371989 I | etcdserver: saved snapshot at index 51252
2016-03-28 07:54:16.384097 I | etcdserver: compacted raft log at 46252
2016-03-28 07:54:16.857704 I | etcdserver: start to snapshot (applied: 61376, lastsnap: 51252)
2016-03-28 07:54:16.880072 I | etcdserver: saved snapshot at index 61376
2016-03-28 07:54:16.880374 I | etcdserver: compacted raft log at 56376
2016-03-28 07:54:17.501337 I | etcdserver: start to snapshot (applied: 71504, lastsnap: 61376)
2016-03-28 07:54:17.540968 I | etcdserver: saved snapshot at index 71504
2016-03-28 07:54:17.541140 I | etcdserver: compacted raft log at 66504
2016-03-28 07:54:18.037777 I | etcdserver: start to snapshot (applied: 81614, lastsnap: 71504)
2016-03-28 07:54:18.078913 I | etcdserver: saved snapshot at index 81614
2016-03-28 07:54:18.079082 I | etcdserver: compacted raft log at 76614
2016-03-28 07:54:18.569929 I | etcdserver: start to snapshot (applied: 91806, lastsnap: 81614)
2016-03-28 07:54:18.603631 I | etcdserver: saved snapshot at index 91806
2016-03-28 07:54:18.603842 I | etcdserver: compacted raft log at 86806
2016-03-28 07:54:19.102789 I | etcdserver: start to snapshot (applied: 101955, lastsnap: 91806)
2016-03-28 07:54:19.161558 I | etcdserver: saved snapshot at index 101955
2016-03-28 07:54:19.161770 I | etcdserver: compacted raft log at 96955
2016-03-28 07:54:19.676573 I | etcdserver: start to snapshot (applied: 112137, lastsnap: 101955)
2016-03-28 07:54:19.706140 I | etcdserver: saved snapshot at index 112137
2016-03-28 07:54:19.706336 I | etcdserver: compacted raft log at 107137
