2016-04-16 16:58:59.186014 I | etcdmain: etcd Version: 2.3.0+git
2016-04-16 16:58:59.186106 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-16 16:58:59.186114 I | etcdmain: Go Version: go1.6
2016-04-16 16:58:59.186127 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-16 16:58:59.186137 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-16 16:58:59.186223 I | etcdmain: listening for peers on http://10.240.0.14:2380
2016-04-16 16:58:59.186261 I | etcdmain: listening for client requests on 10.240.0.14:2379
2016-04-16 16:58:59.192494 I | etcdserver: name = etcd-3
2016-04-16 16:58:59.192527 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-16 16:58:59.192536 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-16 16:58:59.192543 I | etcdserver: heartbeat = 100ms
2016-04-16 16:58:59.192549 I | etcdserver: election = 1000ms
2016-04-16 16:58:59.192555 I | etcdserver: snapshot count = 10000
2016-04-16 16:58:59.192565 I | etcdserver: advertise client URLs = http://10.240.0.14:2379
2016-04-16 16:58:59.192573 I | etcdserver: initial advertise peer URLs = http://10.240.0.14:2380
2016-04-16 16:58:59.192586 I | etcdserver: initial cluster = etcd-1=http://10.240.0.7:2380,etcd-2=http://10.240.0.13:2380,etcd-3=http://10.240.0.14:2380
2016-04-16 16:58:59.195233 I | etcdserver: starting member f9e96ef8c0d0e08c in cluster 14edf9cb39308b6e
2016-04-16 16:58:59.195306 I | raft: f9e96ef8c0d0e08c became follower at term 0
2016-04-16 16:58:59.195322 I | raft: newRaft f9e96ef8c0d0e08c [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-16 16:58:59.195329 I | raft: f9e96ef8c0d0e08c became follower at term 1
2016-04-16 16:58:59.212721 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-16 16:58:59.213357 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-16 16:58:59.213388 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-16 16:58:59.213953 I | rafthttp: the connection with cfc6e2e1de0e7922 became active
2016-04-16 16:58:59.215555 I | raft: f9e96ef8c0d0e08c [term: 1] received a MsgApp message with higher term from ec572e55c25f926a [term: 3]
2016-04-16 16:58:59.215579 I | raft: f9e96ef8c0d0e08c became follower at term 3
2016-04-16 16:58:59.215607 I | raft: raft.node: f9e96ef8c0d0e08c elected leader ec572e55c25f926a at term 3
2016-04-16 16:58:59.215722 N | etcdserver: added member cfc6e2e1de0e7922 [http://10.240.0.13:2380] to cluster 14edf9cb39308b6e
2016-04-16 16:58:59.215818 N | etcdserver: added member ec572e55c25f926a [http://10.240.0.7:2380] to cluster 14edf9cb39308b6e
2016-04-16 16:58:59.215856 N | etcdmain: serving insecure client requests on 10.240.0.14:2379, this is strongly discouraged!
2016-04-16 16:58:59.216010 N | etcdserver: added local member f9e96ef8c0d0e08c [http://10.240.0.14:2380] to cluster 14edf9cb39308b6e
2016-04-16 16:58:59.216028 I | rafthttp: the connection with ec572e55c25f926a became active
2016-04-16 16:58:59.217134 N | membership: set the initial cluster version to 2.2
2016-04-16 16:58:59.220514 I | etcdserver: published {Name:etcd-3 ClientURLs:[http://10.240.0.14:2379]} to cluster 14edf9cb39308b6e
2016-04-16 16:58:59.713800 I | v2http: enabled capabilities for version 2.2.0
2016-04-16 16:59:03.105084 N | membership: updated the cluster version from 2.2 to 2.3
2016-04-16 16:59:03.215142 I | v2http: enabled capabilities for version 2.3.0
2016-04-16 16:59:05.550818 I | etcdserver: start to snapshot (applied: 10032, lastsnap: 0)
2016-04-16 16:59:05.558562 I | etcdserver: saved snapshot at index 10032
2016-04-16 16:59:05.558698 I | etcdserver: compacted raft log at 5032
2016-04-16 16:59:05.868786 I | etcdserver: start to snapshot (applied: 20135, lastsnap: 10032)
2016-04-16 16:59:05.874959 I | etcdserver: saved snapshot at index 20135
2016-04-16 16:59:05.875206 I | etcdserver: compacted raft log at 15135
2016-04-16 16:59:06.171446 I | etcdserver: start to snapshot (applied: 30335, lastsnap: 20135)
2016-04-16 16:59:06.181944 I | etcdserver: saved snapshot at index 30335
2016-04-16 16:59:06.182099 I | etcdserver: compacted raft log at 25335
2016-04-16 16:59:06.484503 I | etcdserver: start to snapshot (applied: 40670, lastsnap: 30335)
2016-04-16 16:59:06.495419 I | etcdserver: saved snapshot at index 40670
2016-04-16 16:59:06.495602 I | etcdserver: compacted raft log at 35670
2016-04-16 16:59:06.785385 I | etcdserver: start to snapshot (applied: 50773, lastsnap: 40670)
2016-04-16 16:59:06.796861 I | etcdserver: saved snapshot at index 50773
2016-04-16 16:59:06.806946 I | etcdserver: compacted raft log at 45773
2016-04-16 16:59:07.113710 I | etcdserver: start to snapshot (applied: 60811, lastsnap: 50773)
2016-04-16 16:59:07.132468 I | etcdserver: saved snapshot at index 60811
2016-04-16 16:59:07.132807 I | etcdserver: compacted raft log at 55811
2016-04-16 16:59:07.464887 I | etcdserver: start to snapshot (applied: 70837, lastsnap: 60811)
2016-04-16 16:59:07.473727 I | etcdserver: saved snapshot at index 70837
2016-04-16 16:59:07.473915 I | etcdserver: compacted raft log at 65837
2016-04-16 16:59:07.826044 I | etcdserver: start to snapshot (applied: 80960, lastsnap: 70837)
2016-04-16 16:59:07.832787 I | etcdserver: saved snapshot at index 80960
2016-04-16 16:59:07.833068 I | etcdserver: compacted raft log at 75960
2016-04-16 16:59:08.177858 I | etcdserver: start to snapshot (applied: 91095, lastsnap: 80960)
2016-04-16 16:59:08.192559 I | etcdserver: saved snapshot at index 91095
2016-04-16 16:59:08.192753 I | etcdserver: compacted raft log at 86095
2016-04-16 16:59:08.540876 I | etcdserver: start to snapshot (applied: 101266, lastsnap: 91095)
2016-04-16 16:59:08.548270 I | etcdserver: saved snapshot at index 101266
2016-04-16 16:59:08.548406 I | etcdserver: compacted raft log at 96266
2016-04-16 16:59:08.913659 I | etcdserver: start to snapshot (applied: 111316, lastsnap: 101266)
2016-04-16 16:59:08.934728 I | etcdserver: saved snapshot at index 111316
2016-04-16 16:59:08.935060 I | etcdserver: compacted raft log at 106316
2016-04-16 16:59:09.267754 I | etcdserver: start to snapshot (applied: 121353, lastsnap: 111316)
2016-04-16 16:59:09.292086 I | etcdserver: saved snapshot at index 121353
2016-04-16 16:59:09.292271 I | etcdserver: compacted raft log at 116353
2016-04-16 16:59:09.631852 I | etcdserver: start to snapshot (applied: 131635, lastsnap: 121353)
2016-04-16 16:59:09.664094 I | etcdserver: saved snapshot at index 131635
2016-04-16 16:59:09.664463 I | etcdserver: compacted raft log at 126635
2016-04-16 16:59:09.981692 I | etcdserver: start to snapshot (applied: 141705, lastsnap: 131635)
2016-04-16 16:59:09.992093 I | etcdserver: saved snapshot at index 141705
2016-04-16 16:59:09.992238 I | etcdserver: compacted raft log at 136705
2016-04-16 16:59:10.359213 I | etcdserver: start to snapshot (applied: 151821, lastsnap: 141705)
2016-04-16 16:59:10.365864 I | etcdserver: saved snapshot at index 151821
2016-04-16 16:59:10.366020 I | etcdserver: compacted raft log at 146821
2016-04-16 16:59:10.700372 I | etcdserver: start to snapshot (applied: 161857, lastsnap: 151821)
2016-04-16 16:59:10.707706 I | etcdserver: saved snapshot at index 161857
2016-04-16 16:59:10.707857 I | etcdserver: compacted raft log at 156857
2016-04-16 16:59:11.068208 I | etcdserver: start to snapshot (applied: 172015, lastsnap: 161857)
2016-04-16 16:59:11.076885 I | etcdserver: saved snapshot at index 172015
2016-04-16 16:59:11.077016 I | etcdserver: compacted raft log at 167015
2016-04-16 16:59:11.463508 I | etcdserver: start to snapshot (applied: 182089, lastsnap: 172015)
2016-04-16 16:59:11.471306 I | etcdserver: saved snapshot at index 182089
2016-04-16 16:59:11.471579 I | etcdserver: compacted raft log at 177089
2016-04-16 16:59:11.805975 I | etcdserver: start to snapshot (applied: 192121, lastsnap: 182089)
2016-04-16 16:59:11.813453 I | etcdserver: saved snapshot at index 192121
2016-04-16 16:59:11.813646 I | etcdserver: compacted raft log at 187121
2016-04-16 16:59:12.199560 I | etcdserver: start to snapshot (applied: 202398, lastsnap: 192121)
2016-04-16 16:59:12.214315 I | etcdserver: saved snapshot at index 202398
2016-04-16 16:59:12.214505 I | etcdserver: compacted raft log at 197398
2016-04-16 16:59:12.282528 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000001-0000000000031f87.wal is created
2016-04-16 16:59:12.570485 I | etcdserver: start to snapshot (applied: 212427, lastsnap: 202398)
2016-04-16 16:59:12.576463 I | etcdserver: saved snapshot at index 212427
2016-04-16 16:59:12.576938 I | etcdserver: compacted raft log at 207427
2016-04-16 16:59:12.942253 I | etcdserver: start to snapshot (applied: 222503, lastsnap: 212427)
2016-04-16 16:59:12.952053 I | etcdserver: saved snapshot at index 222503
2016-04-16 16:59:12.952240 I | etcdserver: compacted raft log at 217503
2016-04-16 16:59:13.356469 I | etcdserver: start to snapshot (applied: 232844, lastsnap: 222503)
2016-04-16 16:59:13.376054 I | etcdserver: saved snapshot at index 232844
2016-04-16 16:59:13.377340 I | etcdserver: compacted raft log at 227844
2016-04-16 16:59:13.750502 I | etcdserver: start to snapshot (applied: 242890, lastsnap: 232844)
2016-04-16 16:59:13.783812 I | etcdserver: saved snapshot at index 242890
2016-04-16 16:59:13.784080 I | etcdserver: compacted raft log at 237890
