2016-04-16 17:28:32.504652 I | etcdmain: etcd Version: 2.3.0+git
2016-04-16 17:28:32.504710 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-16 17:28:32.504718 I | etcdmain: Go Version: go1.6
2016-04-16 17:28:32.504724 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-16 17:28:32.504733 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-16 17:28:32.504805 I | etcdmain: listening for peers on http://10.240.0.21:2380
2016-04-16 17:28:32.504839 I | etcdmain: listening for client requests on 10.240.0.21:2379
2016-04-16 17:28:32.509971 I | etcdserver: name = etcd-3
2016-04-16 17:28:32.509990 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-16 17:28:32.509998 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-16 17:28:32.510004 I | etcdserver: heartbeat = 100ms
2016-04-16 17:28:32.510010 I | etcdserver: election = 1000ms
2016-04-16 17:28:32.510015 I | etcdserver: snapshot count = 10000
2016-04-16 17:28:32.510039 I | etcdserver: advertise client URLs = http://10.240.0.21:2379
2016-04-16 17:28:32.510047 I | etcdserver: initial advertise peer URLs = http://10.240.0.21:2380
2016-04-16 17:28:32.510060 I | etcdserver: initial cluster = etcd-1=http://10.240.0.27:2380,etcd-2=http://10.240.0.20:2380,etcd-3=http://10.240.0.21:2380
2016-04-16 17:28:32.513285 I | etcdserver: starting member 2087a91b2ccc6d93 in cluster a7869bdbbf38d36c
2016-04-16 17:28:32.513345 I | raft: 2087a91b2ccc6d93 became follower at term 0
2016-04-16 17:28:32.513359 I | raft: newRaft 2087a91b2ccc6d93 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-16 17:28:32.513365 I | raft: 2087a91b2ccc6d93 became follower at term 1
2016-04-16 17:28:32.527131 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-16 17:28:32.528114 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-16 17:28:32.528143 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-16 17:28:32.528298 N | etcdmain: serving insecure client requests on 10.240.0.21:2379, this is strongly discouraged!
2016-04-16 17:28:32.528803 I | rafthttp: the connection with 36850f32386ac2a became active
2016-04-16 17:28:32.528851 N | etcdserver: added member 36850f32386ac2a [http://10.240.0.27:2380] to cluster a7869bdbbf38d36c
2016-04-16 17:28:32.528999 N | etcdserver: added member 20722e46d7802cab [http://10.240.0.20:2380] to cluster a7869bdbbf38d36c
2016-04-16 17:28:32.529082 I | rafthttp: the connection with 20722e46d7802cab became active
2016-04-16 17:28:32.529193 N | etcdserver: added local member 2087a91b2ccc6d93 [http://10.240.0.21:2380] to cluster a7869bdbbf38d36c
2016-04-16 17:28:32.530022 I | raft: 2087a91b2ccc6d93 [term: 1] received a MsgHeartbeat message with higher term from 36850f32386ac2a [term: 2]
2016-04-16 17:28:32.530062 I | raft: 2087a91b2ccc6d93 became follower at term 2
2016-04-16 17:28:32.530075 I | raft: raft.node: 2087a91b2ccc6d93 elected leader 36850f32386ac2a at term 2
2016-04-16 17:28:32.530538 N | membership: set the initial cluster version to 2.2
2016-04-16 17:28:32.533192 I | etcdserver: published {Name:etcd-3 ClientURLs:[http://10.240.0.21:2379]} to cluster a7869bdbbf38d36c
2016-04-16 17:28:33.028500 I | v2http: enabled capabilities for version 2.2.0
2016-04-16 17:28:35.543179 N | membership: updated the cluster version from 2.2 to 2.3
2016-04-16 17:28:36.029598 I | v2http: enabled capabilities for version 2.3.0
2016-04-16 17:28:38.939288 I | etcdserver: start to snapshot (applied: 10043, lastsnap: 0)
2016-04-16 17:28:39.036768 I | etcdserver: saved snapshot at index 10043
2016-04-16 17:28:39.040494 I | etcdserver: compacted raft log at 5043
2016-04-16 17:28:39.296094 I | etcdserver: start to snapshot (applied: 20098, lastsnap: 10043)
2016-04-16 17:28:39.494197 I | etcdserver: saved snapshot at index 20098
2016-04-16 17:28:39.494975 I | etcdserver: compacted raft log at 15098
2016-04-16 17:28:39.703922 I | etcdserver: start to snapshot (applied: 30314, lastsnap: 20098)
2016-04-16 17:28:40.045775 I | etcdserver: saved snapshot at index 30314
2016-04-16 17:28:40.046282 I | etcdserver: compacted raft log at 25314
2016-04-16 17:28:40.179833 I | etcdserver: start to snapshot (applied: 40355, lastsnap: 30314)
2016-04-16 17:28:40.646584 I | etcdserver: saved snapshot at index 40355
2016-04-16 17:28:40.647190 I | etcdserver: compacted raft log at 35355
2016-04-16 17:28:40.663003 I | etcdserver: start to snapshot (applied: 50468, lastsnap: 40355)
2016-04-16 17:28:41.178487 I | etcdserver: start to snapshot (applied: 60559, lastsnap: 50468)
2016-04-16 17:28:41.260460 I | etcdserver: saved snapshot at index 50468
2016-04-16 17:28:41.260880 I | etcdserver: compacted raft log at 45468
