unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1460829100,86.400579,9168,9168,2.00,15.40,1.28,16.00,1.83,18.18,1.70,16.53
1460829101,95.051143,10971,20139,38.69,69.49,30.39,52.36,30.67,46.90,33.25,56.25
1460829102,107.544941,9373,29512,68.66,88.50,52.05,64.94,54.06,68.44,58.26,73.96
1460829103,114.598946,8642,38154,95.83,109.80,66.10,84.81,69.07,83.10,77.00,92.57
1460829104,111.507587,9145,47299,116.87,117.66,77.79,90.02,81.04,88.00,91.90,98.56
1460829105,106.367149,9218,56517,135.51,140.85,86.45,103.51,90.29,106.66,104.08,117.01
1460829106,112.109653,8980,65497,152.35,160.78,95.48,124.36,97.75,123.20,115.19,136.11
1460829107,109.212430,9291,74788,166.82,159.83,102.56,116.78,104.07,111.65,124.48,129.42
1460829108,110.167855,9063,83851,179.19,178.46,109.18,134.22,110.33,134.09,132.90,148.92
1460829109,107.243264,9298,93149,189.74,207.67,113.84,148.49,114.90,157.61,139.49,171.26
1460829110,112.598242,8844,101993,201.72,230.70,118.77,172.98,119.40,173.30,146.63,192.33
1460829111,110.244271,9122,111115,210.70,253.26,122.71,192.14,123.08,191.18,152.16,212.19
1460829112,109.778010,8976,120091,217.75,278.58,126.61,211.03,127.12,209.83,157.16,233.15
1460829113,102.018125,9984,130075,224.77,293.44,128.98,231.44,128.94,220.73,160.90,248.54
1460829114,109.831349,9045,139120,232.62,262.65,132.35,186.52,132.53,188.92,165.83,212.70
1460829115,100.866838,9899,149019,238.47,279.18,135.63,210.76,136.12,210.83,170.07,233.59
1460829116,113.764015,8387,157406,244.93,310.20,139.07,234.56,138.16,226.68,174.05,257.15
1460829117,112.827907,9253,166659,249.56,326.45,140.69,246.74,141.39,248.13,177.21,273.77
1460829118,108.929543,9258,175917,253.35,345.18,142.36,262.67,143.37,263.62,179.69,290.49
1460829119,111.460857,8994,184911,257.11,365.69,145.15,289.12,144.99,277.26,182.42,310.69
1460829120,102.061340,9773,194684,261.02,386.60,146.99,308.87,146.83,305.98,184.95,333.82
1460829121,104.893923,9539,204223,264.85,406.90,148.25,324.47,150.13,321.07,187.74,350.81
1460829122,104.004812,9535,213758,268.07,436.63,150.17,338.80,152.03,339.40,190.09,371.61
1460829123,111.527553,9042,222800,271.51,463.00,152.46,370.87,153.92,358.59,192.63,397.49
1460829124,110.537846,9052,231852,274.90,482.72,154.13,391.66,155.99,376.47,195.01,416.95
1460829125,124.312945,7879,239731,277.98,497.82,154.44,399.53,157.15,392.82,196.52,430.06
1460829126,124.153330,8269,248000,280.42,523.44,155.47,411.72,158.09,412.39,197.99,449.18
1460829127,125.456275,7785,255785,282.80,546.70,156.42,429.87,158.75,433.13,199.32,469.90
1460829128,110.277909,9084,264869,284.97,573.14,157.05,448.23,157.88,441.94,199.97,487.77
1460829129,120.882429,8328,273197,286.96,487.42,157.96,357.18,158.83,348.38,201.25,397.66
1460829130,122.322485,8203,281400,287.60,493.38,157.69,378.94,160.11,369.15,201.80,413.82
1460829131,128.411505,7727,289127,289.75,519.00,158.34,383.53,160.75,390.12,202.95,430.88
1460829132,104.687619,9488,298615,291.93,542.52,159.20,406.33,160.03,400.77,203.72,449.87
1460829133,125.099355,7991,306606,292.25,564.72,160.52,427.96,161.28,417.36,204.68,470.01
1460829134,119.842366,8334,314940,294.07,570.10,159.62,429.81,161.73,437.91,205.14,479.27
1460829135,104.410162,9701,324641,296.08,593.47,160.36,453.64,161.12,455.90,205.85,501.00
1460829136,111.086746,9038,333679,298.12,620.96,161.37,477.68,162.08,467.84,207.19,522.16
1460829137,108.885583,9149,342828,299.56,625.51,161.49,494.68,163.12,491.42,208.06,537.20
1460829138,98.945369,10031,352859,301.88,649.85,162.80,507.85,163.82,517.44,209.50,558.38
1460829139,110.225965,9053,361912,303.60,676.02,163.81,536.36,163.45,521.35,210.29,577.91
1460829140,114.944285,8694,370606,304.73,680.67,164.01,560.78,164.66,547.72,211.13,596.39
1460829141,98.998576,10171,380777,306.49,710.79,164.90,570.02,163.99,566.81,211.79,615.87
1460829142,119.146758,8305,389082,307.73,737.97,166.31,595.59,165.36,580.40,213.13,637.99
