second,avg_latency_ms_consul_v0.6.4,throughput_consul_v0.6.4,cumulative_throughput_consul_v0.6.4,avg_cpu_consul_v0.6.4,avg_memory_mb_consul_v0.6.4
126,97.109559,10272,1074188,224.45,1380.77
127,136.578498,6981,1081169,225.40,1428.18
128,163.281995,6180,1087349,225.34,1434.47
129,161.255043,6206,1093555,225.17,1439.97
130,180.002737,5691,1099246,225.44,1663.03
131,159.877799,6048,1105294,226.23,1848.98
132,173.948911,579,1105873,225.35,2272.99
133,1907.455084,333,1106206,224.17,2440.66
134,2103.309016,771,1106977,223.84,2574.85
135,1123.888322,965,1107942,223.21,2613.46
136,1283.094070,701,1108643,222.68,2652.84
137,1552.135819,532,1109175,222.15,2653.01
138,1656.267822,662,1109837,221.68,2653.01
139,1655.948828,732,1110569,221.05,2653.33
140,1689.667094,454,1111023,220.26,2655.82
141,1780.699660,103,1111126,218.87,2655.82
142,2566.663609,58,1111184,217.47,2655.82
143,3901.343674,74,1111258,216.54,2655.82
144,4448.664789,312,1111570,215.55,2655.82
145,5159.187114,76,1111646,214.28,2655.82
146,5869.604119,44,1111690,212.95,2655.82
147,6795.600039,42,1111732,211.63,2655.82
148,7736.811341,199,1111931,210.33,2655.82
149,8769.922233,15,1111946,209.04,2655.82
150,9759.575095,53,1111999,207.77,2655.82
151,10502.654298,55,1112054,206.76,2655.82
152,11152.563187,69,1112123,205.77,2655.82
153,11185.734649,58,1112181,205.22,2655.82
154,11152.041060,21,1112202,204.00,2656.00
155,0.000000,0,1112202,202.76,2656.00
156,13135.243482,1,1112203,201.57,2656.00
157,0.000000,0,1112203,200.37,2656.00
158,0.000000,0,1112203,199.11,2656.00
159,15831.829110,1,1112204,198.06,2656.00
160,0.000000,0,1112204,196.88,2656.00
161,0.000000,0,1112204,195.60,2656.00
162,19154.855941,3,1112207,194.45,2656.00
163,0.000000,0,1112207,193.32,2656.00
164,20806.729502,21,1112228,192.23,2656.00
165,0.000000,0,1112228,191.15,2656.30
166,0.000000,0,1112228,190.06,2656.30
167,23798.691142,1,1112229,188.98,2656.30
168,0.000000,0,1112229,187.90,2656.30
169,25146.893600,328,1112557,186.88,2656.85
170,25142.568970,86,1112643,185.90,2656.85
171,25186.958507,45,1112688,184.89,2656.85
172,25163.023320,42,1112730,183.90,2656.85
173,25139.358311,190,1112920,183.15,2656.85
174,25113.487110,25,1112945,182.56,2656.85
175,25070.942245,33,1112978,181.77,2656.85
176,25127.723111,53,1113031,181.00,2656.85
177,25109.073236,68,1113099,180.51,2661.02
178,25090.928814,81,1113180,179.75,2685.86
179,23961.947673,27,1113207,179.00,2711.35
180,11339.872650,350,1113557,178.62,2718.66
181,11073.804769,85,1113642,177.91,2718.66
182,11074.280274,1,1113643,177.18,2747.23
183,11960.887711,86,1113729,176.77,3077.17
184,11077.869595,189,1113918,176.04,3096.28
185,11081.093536,26,1113944,175.52,3137.67
186,11083.502533,33,1113977,174.65,3171.51
187,11082.278902,53,1114030,174.13,3180.97
188,11082.572234,68,1114098,173.28,3180.97
189,11084.862759,80,1114178,172.44,3181.05
190,11015.552829,29,1114207,171.59,3181.05
191,11007.700334,345,1114552,170.77,3200.45
192,11013.365960,90,1114642,170.32,3250.59
193,9344.441189,256,1114898,169.83,3259.80
194,9318.109438,39,1114937,169.48,3259.80
195,9320.045516,27,1114964,168.78,3259.80
196,9324.827330,61,1115025,167.98,3259.80
197,9328.139355,69,1115094,167.20,3259.88
198,9332.021833,64,1115158,166.57,3259.88
199,9345.243511,41,1115199,165.95,3259.88
200,9398.584892,243,1115442,165.19,3259.88
201,9399.749447,190,1115632,164.46,3259.88
202,9489.039175,98,1115730,164.01,3259.88
203,9745.284032,176,1115906,163.59,3259.88
204,10063.512056,30,1115936,163.15,3259.88
205,10098.140687,15,1115951,162.42,3259.88
206,10098.564482,73,1116024,161.69,3259.88
207,10099.024590,44,1116068,160.97,3259.88
208,10120.535402,89,1116157,160.26,3259.88
209,10184.229422,24,1116181,159.56,3259.88
210,10146.744338,185,1116366,159.11,3259.88
211,10116.908657,255,1116621,158.86,3259.88
212,10134.601846,29,1116650,158.42,3259.88
213,10431.061680,148,1116798,157.74,3259.88
214,10719.945133,118,1116916,157.06,3259.88
215,10758.926475,24,1116940,156.39,3259.88
216,10751.743325,34,1116974,156.03,3259.88
217,10752.325203,53,1117027,155.37,3259.88
218,10751.637855,69,1117096,154.71,3260.06
219,10723.488189,82,1117178,154.22,3260.06
220,9830.399993,297,1117475,153.95,3260.06
221,9843.511538,157,1117632,153.54,3260.06
222,9818.309174,78,1117710,153.03,3260.06
223,9931.473129,88,1117798,152.40,3260.06
224,9986.521875,118,1117916,151.77,3260.06
225,9979.076714,24,1117940,151.16,3260.06
226,9974.819385,34,1117974,150.54,3260.06
227,9971.550809,54,1118028,150.18,3260.06
228,9971.323675,68,1118096,149.85,3260.06
229,9986.095557,63,1118159,149.55,3260.06
230,10400.063697,69,1118228,148.96,3260.06
231,10567.108928,330,1118558,148.38,3260.06
232,10565.797853,86,1118644,147.82,3260.06
233,10577.136088,88,1118732,147.51,3260.06
234,10732.719916,114,1118846,146.94,3260.06
235,10712.922612,85,1118931,146.37,3260.06
236,10722.873655,15,1118946,145.81,3260.06
237,10731.522115,35,1118981,145.50,3260.06
238,10768.039879,50,1119031,145.20,3260.06
239,10725.038077,68,1119099,144.65,3260.06
240,10711.740718,62,1119161,144.09,3260.06
241,10989.189806,46,1119207,143.80,3260.06
242,11024.263259,321,1119528,143.28,3260.06
243,11067.554404,115,1119643,142.75,3260.06
244,11155.007598,87,1119730,142.22,3260.06
245,11114.341693,70,1119800,141.69,3260.06
246,11062.395988,120,1119920,141.41,3260.06
247,10990.420004,25,1119945,141.11,3260.06
248,10940.986520,37,1119982,140.59,3260.06
249,10846.342945,82,1120064,140.06,3260.06
250,10709.079474,88,1120152,139.79,3260.06
251,10628.062676,31,1120183,139.28,3260.06
252,10555.237699,241,1120424,138.77,3260.06
253,10506.506213,208,1120632,138.28,3260.06
254,10361.562282,77,1120709,137.78,3260.06
255,10379.851797,32,1120741,137.53,3260.06
256,10303.644993,177,1120918,137.28,3260.06
257,10171.878930,27,1120945,136.79,3260.06
258,10071.465053,38,1120983,136.30,3260.06
259,9981.950771,81,1121064,136.06,3260.06
260,9950.642082,92,1121156,135.58,3260.06
261,9812.465270,33,1121189,135.10,3260.06
262,9801.025289,254,1121443,134.63,3260.06
263,9747.769419,199,1121642,134.25,3260.06
264,9623.072878,90,1121732,134.07,3260.06
265,9513.030648,116,1121848,133.73,3260.06
266,9475.061743,86,1121934,133.27,3260.06
267,9334.659629,41,1121975,132.82,3260.06
268,9332.934200,55,1122030,132.60,3260.06
269,9213.132078,97,1122127,132.14,3260.06
270,9197.186220,56,1122183,131.70,3260.06
271,9074.393090,237,1122420,131.26,3260.06
272,9222.977721,214,1122634,131.00,3260.06
273,9102.258844,81,1122715,130.84,3260.06
274,8974.145528,132,1122847,130.42,3260.06
275,8916.235119,89,1122936,130.00,3260.06
276,8821.312202,44,1122980,129.56,3260.06
277,8797.932605,84,1123064,129.38,3260.06
278,8742.665024,94,1123158,128.96,3260.06
279,8573.623297,70,1123228,128.53,3260.06
280,8531.408222,301,1123529,128.12,3260.06
281,8488.445749,122,1123651,127.92,3260.06
282,8382.391713,148,1123799,127.75,3260.06
283,8276.313288,134,1123933,127.34,3260.06
284,8140.379653,46,1123979,126.93,3260.06
285,8086.283567,85,1124064,126.52,3260.06
286,8069.661410,97,1124161,126.34,3260.06
287,7972.968979,67,1124228,125.93,3260.06
288,7881.847050,365,1124593,125.54,3260.06
289,7775.724850,117,1124710,125.15,3260.06
290,7711.522638,138,1124848,124.97,3260.06
291,7691.957951,95,1124943,124.83,3260.06
292,7515.954110,86,1125029,124.44,3260.06
293,7406.350643,72,1125101,124.05,3260.06
294,7417.557939,85,1125186,123.67,3260.06
295,7272.213000,323,1125509,123.51,3260.06
296,7196.187815,201,1125710,123.21,3260.06
297,7217.103345,91,1125801,123.13,3260.06
298,7085.648100,142,1125943,122.90,3260.06
299,6982.575246,86,1126029,122.63,3260.11
300,6897.861038,100,1126129,122.58,3260.11
301,6740.332715,100,1126229,122.31,3260.11
302,6767.929844,366,1126595,122.29,3260.11
303,6787.952860,122,1126717,122.03,3261.25
304,6650.674789,194,1126911,121.79,3261.25
305,6653.731699,43,1126954,121.44,3261.25
306,6557.370093,114,1127068,121.07,3261.25
307,6486.770184,116,1127184,120.71,3261.25
308,6449.719988,239,1127423,120.42,3261.25
309,6508.528351,226,1127649,120.22,3261.25
310,6400.482569,217,1127866,120.07,3261.34
311,6341.926573,82,1127948,119.72,3261.34
312,6266.512187,117,1128065,119.56,3261.34
313,6173.738067,113,1128178,119.23,3261.34
314,6109.416572,244,1128422,118.88,3261.34
315,6157.885621,226,1128648,118.55,3261.34
316,6047.373762,156,1128804,118.21,3261.34
317,6012.440028,145,1128949,118.03,3261.34
318,5881.659463,120,1129069,117.73,3261.34
319,5847.728612,117,1129186,117.58,3261.34
320,5736.101246,270,1129456,117.26,3261.34
321,5730.937869,255,1129711,117.14,3261.42
322,5617.202457,199,1129910,116.81,3261.42
323,5560.303806,72,1129982,116.49,3261.42
324,5536.552746,127,1130109,116.16,3261.42
325,5400.735097,249,1130358,115.85,3261.42
326,5379.826896,290,1130648,115.72,3261.42
327,5234.469766,219,1130867,115.43,3261.42
328,5167.275290,115,1130982,115.28,3261.42
329,5120.427081,128,1131110,114.96,3261.42
330,5095.887331,249,1131359,114.85,3261.42
331,5138.169005,240,1131599,114.56,3261.42
332,5098.399656,270,1131869,114.36,3261.42
333,5054.454816,89,1131958,114.16,3261.42
334,4918.009550,206,1132164,113.94,3261.42
335,4898.251550,196,1132360,114.09,3261.42
336,4829.257722,290,1132650,113.90,3261.42
337,4743.855720,262,1132912,113.68,3261.42
338,4674.806972,99,1133011,113.40,3261.42
339,4660.377678,220,1133231,113.10,3261.42
340,4521.259090,260,1133491,112.81,3261.42
341,4640.861456,227,1133718,112.68,3261.42
342,4541.760473,238,1133956,112.80,3261.42
343,4340.039892,210,1134166,112.59,3261.42
344,4243.530096,260,1134426,112.39,3261.42
345,4277.334565,287,1134713,112.20,3261.42
346,4341.008005,225,1134938,112.06,3261.42
347,4314.268601,135,1135073,111.95,3263.47
348,4346.808401,227,1135300,111.66,3263.47
349,4389.577133,257,1135557,111.38,3263.47
350,4276.276790,313,1135870,111.18,3263.47
351,4248.172429,198,1136068,111.07,3263.47
352,4221.833499,168,1136236,110.90,3263.47
353,4229.170376,321,1136557,110.63,3263.47
354,4290.216313,228,1136785,110.36,3263.47
355,4305.784565,200,1136985,110.27,3263.47
356,4291.136284,204,1137189,110.00,3263.47
357,4260.347830,239,1137428,109.73,3263.47
358,4231.221810,287,1137715,109.47,3263.47
359,4327.971296,242,1137957,109.36,3263.47
360,4320.015456,157,1138114,109.28,3263.47
361,4316.962055,250,1138364,109.01,3263.47
362,4375.875912,289,1138653,108.75,3263.47
363,4342.566406,219,1138872,108.58,3263.47
364,4405.638432,196,1139068,108.39,3263.47
365,4470.801958,47,1139115,108.12,3263.47
366,4978.384251,250,1139365,107.86,3263.47
367,0.000000,0,1139365,107.58,3263.47
368,0.000000,0,1139365,107.31,3263.47
369,6158.053860,709,1140074,107.21,3263.47
370,0.000000,0,1140074,106.96,3263.47
371,0.000000,0,1140074,106.70,3263.47
372,0.000000,0,1140074,106.52,3263.47
373,0.000000,0,1140074,106.29,3263.47
374,0.000000,0,1140074,106.02,3263.47
375,0.000000,0,1140074,105.76,3263.47
376,0.000000,0,1140074,105.48,3263.47
377,10997.435801,198,1140272,105.21,3263.47
378,0.000000,0,1140272,104.93,3263.47
379,0.000000,0,1140272,104.64,3263.47
380,14181.186538,65,1140337,104.38,3263.47
381,12337.187852,257,1140594,104.11,3263.47
382,8776.798249,846,1141440,103.89,3263.47
383,1395.410186,651,1142091,103.97,3263.47
384,1424.255108,780,1142871,103.72,3263.47
385,1436.407716,390,1143261,103.50,3263.47
386,1462.263944,974,1144235,103.28,3263.47
387,1351.352372,715,1144950,103.23,3263.47
388,1458.948238,650,1145600,103.20,3263.47
389,1471.177626,643,1146243,102.99,3263.47
390,1908.672718,394,1146637,102.77,3263.47
391,2349.229824,392,1147029,102.55,3263.47
392,2523.251912,326,1147355,102.50,3263.47
393,2429.936642,454,1147809,102.29,3263.47
394,2648.239989,285,1148094,102.06,3263.47
395,2695.172300,327,1148421,102.00,3263.47
396,2832.669544,453,1148874,101.95,3263.47
397,2841.960607,221,1149095,101.73,3263.47
398,3004.178836,325,1149420,101.51,3263.47
399,3039.181877,390,1149810,101.29,3263.47
400,3092.676552,284,1150094,101.23,3263.47
401,3073.440788,327,1150421,101.03,3263.47
402,3041.193287,328,1150749,100.81,3263.47
403,3212.169735,322,1151071,100.74,3263.47
404,3272.123750,284,1151355,100.53,3263.47
405,3323.198136,263,1151618,100.47,3263.47
406,3409.268139,292,1151910,100.25,3263.47
407,3515.677640,253,1152163,100.04,3263.47
408,3563.808100,310,1152473,99.82,3263.47
409,3573.116753,275,1152748,99.77,3263.47
410,3671.886177,258,1153006,99.57,3263.47
411,3648.137118,227,1153233,99.36,3263.47
412,3715.099009,319,1153552,99.31,3263.47
413,3719.944355,261,1153813,99.21,3263.47
414,3771.354548,259,1154072,99.07,3263.47
415,3735.406439,226,1154298,98.90,3263.47
416,3848.139002,322,1154620,98.72,3263.47
417,3847.249886,195,1154815,98.53,3263.47
418,3890.241451,283,1155098,98.48,3263.47
419,3837.205219,265,1155363,98.29,3263.47
420,3809.182908,257,1155620,98.08,3263.47
421,3838.234117,260,1155880,98.03,3263.47
422,3958.051791,220,1156100,97.84,3263.47
423,4072.751436,199,1156299,97.78,3263.47
424,4095.246508,320,1156619,97.58,3263.47
425,4045.371384,197,1156816,97.38,3263.47
426,4056.296468,281,1157097,97.18,3263.47
427,4073.440325,202,1157299,97.14,3263.47
428,4073.848847,321,1157620,96.94,3263.47
429,4067.347113,196,1157816,96.75,3263.47
430,4092.018323,257,1158073,96.70,3263.47
431,4107.359016,226,1158299,96.50,3263.47
432,4043.000284,256,1158555,96.46,3263.47
433,4154.577917,260,1158815,96.26,3263.47
434,4169.871329,195,1159010,96.08,3263.47
435,4189.588000,224,1159234,95.88,3263.47
436,4173.839030,319,1159553,95.83,3263.47
437,4207.419901,201,1159754,95.65,3263.47
438,4222.640966,196,1159950,95.46,3263.47
439,4188.987156,284,1160234,95.41,3263.47
440,4060.915566,319,1160553,95.22,3263.47
441,4121.514314,197,1160750,95.17,3263.47
442,4049.171694,200,1160950,94.99,3263.47
443,4053.077445,222,1161172,94.80,3263.47
444,4172.189407,258,1161430,94.61,3172.39
445,4198.794093,258,1161688,94.58,3172.39
446,4182.518006,199,1161887,94.40,3172.39
447,4137.386832,285,1162172,94.21,3172.39
448,4067.039771,258,1162430,94.17,3172.39
449,4135.220623,256,1162686,94.00,3172.39
450,4189.291777,198,1162884,93.95,3172.39
451,4134.326469,223,1163107,93.77,3172.39
452,4192.169468,260,1163367,93.59,3172.39
453,4167.029108,236,1163603,93.42,3172.39
454,4270.949354,217,1163820,93.39,3172.39
455,4213.720091,255,1164075,93.21,3172.39
456,4222.018535,227,1164302,93.06,3172.39
457,4170.349811,254,1164556,93.01,3172.39
458,4142.007527,264,1164820,92.84,3172.39
459,4099.015645,254,1165074,92.80,3172.39
460,4100.067973,221,1165295,92.62,3172.39
461,4122.092122,261,1165556,92.45,3172.39
462,4106.191646,225,1165781,92.28,3172.39
463,4124.037897,293,1166074,92.25,3172.39
464,4149.880831,164,1166238,92.08,3172.39
465,4170.580524,317,1166555,91.97,3172.39
466,4119.119566,137,1166692,91.89,3172.39
467,4235.511619,261,1166953,91.81,3172.39
468,4238.382688,283,1167236,91.70,3172.39
469,4234.425562,254,1167490,91.52,3172.39
470,4179.102640,202,1167692,91.36,3172.39
471,4124.161474,200,1167892,91.19,3172.39
472,4147.954026,218,1168110,91.16,3172.39
473,4174.383842,322,1168432,91.00,3172.39
474,4188.565272,229,1168661,90.92,3172.39
475,4154.414733,226,1168887,90.81,3172.39
476,4147.762789,219,1169106,90.77,3172.39
477,4266.272916,263,1169369,90.63,3172.39
478,4260.286142,228,1169597,90.46,3172.39
479,4263.414220,228,1169825,90.31,3172.39
480,4204.134431,196,1170021,90.15,3172.39
481,4314.461453,220,1170241,90.12,3172.39
482,4297.761178,317,1170558,89.97,3172.39
483,4283.720306,265,1170823,89.87,3172.39
484,4219.117966,197,1171020,89.79,3172.39
485,4228.053491,157,1171177,89.75,3172.39
486,4239.433766,317,1171494,89.60,3172.39
487,4245.619578,204,1171698,89.48,3172.39
488,4285.419153,195,1171893,89.39,3172.39
489,4313.676336,219,1172112,89.30,3172.39
490,4339.707769,260,1172372,89.32,3172.39
491,4302.716515,229,1172601,89.40,3172.39
492,4284.277687,288,1172889,89.38,3172.39
493,4287.922557,192,1173081,89.34,3172.39
494,4166.741380,283,1173364,89.19,3172.39
495,4319.111404,203,1173567,89.03,3172.39
496,4271.688624,263,1173830,88.88,3172.39
497,4348.531516,191,1174021,88.86,3172.39
498,4310.905503,212,1174233,88.70,3172.39
499,4376.209408,261,1174494,88.65,3172.39
500,4373.948038,204,1174698,88.53,3172.39
501,4397.852649,198,1174896,88.43,3172.39
502,4385.869513,221,1175117,88.35,3172.39
503,4399.172074,256,1175373,88.20,3172.39
504,4368.577703,292,1175665,88.05,3172.39
505,4338.852389,169,1175834,87.90,3172.39
506,4378.192933,277,1176111,87.88,3175.66
507,4288.487368,189,1176300,87.73,3175.66
508,4392.482714,262,1176562,87.59,3175.66
509,4405.049790,264,1176826,87.57,3175.66
510,4434.598910,136,1176962,87.44,3175.66
511,4371.769870,272,1177234,87.39,3175.66
512,4374.824422,205,1177439,87.24,3175.66
513,4394.609617,260,1177699,87.10,3175.66
514,4398.227684,193,1177892,86.96,3175.66
515,4390.386982,224,1178116,86.93,3175.66
516,4427.235648,250,1178366,86.79,3175.66
517,4378.798352,203,1178569,86.75,3175.66
518,4502.863222,199,1178768,86.70,3175.92
519,4615.772217,159,1178927,86.62,3175.92
520,4670.494636,308,1179235,86.65,3175.92
521,4594.351305,206,1179441,86.57,3175.92
522,4638.676638,224,1179665,86.60,3175.92
523,4585.156707,225,1179890,86.53,3175.92
524,4591.505193,139,1180029,86.41,3175.92
525,4752.008167,209,1180238,86.27,3175.92
526,4743.161170,260,1180498,86.12,3175.92
527,4742.053923,204,1180702,85.97,3175.92
528,4860.313490,191,1180893,85.83,3175.92
529,4664.747579,226,1181119,85.84,3175.92
530,4631.105219,251,1181370,85.80,3175.92
531,4522.455376,204,1181574,85.63,3175.92
532,4444.420023,262,1181836,85.48,3175.92
533,4382.087164,220,1182056,85.34,3175.92
534,4364.049255,247,1182303,85.20,3175.92
535,4265.194561,260,1182563,85.06,3175.92
536,4208.948094,207,1182770,84.93,3175.92
537,4233.407549,190,1182960,84.79,3175.92
538,4274.317968,224,1183184,84.78,3175.92
539,4317.149511,258,1183442,84.90,3176.42
540,4357.492796,257,1183699,84.76,3176.42
541,4392.588085,195,1183894,84.65,3176.42
542,4405.891975,205,1184099,84.58,3176.42
543,4331.706961,334,1184433,84.51,3176.42
544,4420.361621,197,1184630,84.55,3176.42
545,4321.787609,208,1184838,84.48,3176.42
546,4296.600080,220,1185058,84.41,3176.42
547,4217.808740,311,1185369,84.34,3176.42
548,4247.363109,195,1185564,84.46,3176.50
549,4295.349756,204,1185768,84.36,3176.50
550,4685.025687,193,1185961,84.32,3176.50
551,0.000000,0,1185961,84.20,3176.50
552,0.000000,0,1185961,84.08,3176.50
553,0.000000,0,1185961,83.94,3176.50
554,0.000000,0,1185961,83.80,3176.50
555,0.000000,0,1185961,83.67,3176.50
556,8049.898184,910,1186871,83.55,3176.50
557,0.000000,0,1186871,83.41,3176.50
558,0.000000,0,1186871,83.38,3176.50
559,0.000000,0,1186871,83.24,3176.50
560,0.000000,0,1186871,83.10,3176.50
561,0.000000,0,1186871,82.95,3176.50
562,0.000000,0,1186871,82.81,3176.50
563,0.000000,0,1186871,82.67,3176.50
564,12347.689285,131,1187002,82.52,3176.50
565,0.000000,0,1187002,82.41,3176.50
566,10133.483339,260,1187262,82.30,3176.50
567,10732.939941,585,1187847,82.18,3176.50
568,1952.081238,908,1188755,82.12,3176.50
569,1335.938216,521,1189276,82.08,3176.50
570,1489.961501,865,1190141,82.00,3176.50
571,1501.582205,630,1190771,82.02,3176.50
572,1409.953111,715,1191486,81.91,3176.50
573,1354.254868,780,1192266,81.92,3176.50
574,1423.643837,454,1192720,81.82,3176.50
575,1438.064904,714,1193434,81.71,3176.50
576,1681.795629,520,1193954,81.71,3176.51
577,2263.923243,455,1194409,81.59,3176.51
578,2298.549794,391,1194800,81.47,3176.51
579,2242.358393,455,1195255,81.35,3176.51
580,2315.999834,351,1195606,81.23,3176.51
581,2524.839679,452,1196058,81.11,3176.51
582,2555.692725,264,1196322,81.10,3176.51
583,2779.110643,413,1196735,80.98,3176.51
584,2803.862517,388,1197123,80.98,3176.51
585,2847.603341,201,1197324,80.98,3176.51
586,3081.736344,348,1197672,80.86,3176.51
587,3103.883513,323,1197995,80.75,3176.51
588,3303.205131,326,1198321,80.63,3176.51
589,3321.624151,221,1198542,80.51,3176.51
590,3351.912577,388,1198930,80.40,3176.51
591,3299.707266,325,1199255,80.40,3176.51
592,3324.555529,260,1199515,80.29,3176.51
593,3280.295316,293,1199808,80.29,3151.18
594,3304.774744,316,1200124,80.29,3149.27
595,3285.149917,201,1200325,80.18,3149.27
596,3280.650938,411,1200736,80.07,3149.27
597,3269.932943,324,1201060,79.96,3149.45
598,3289.488880,262,1201322,79.85,3149.45
599,3347.691706,284,1201606,79.74,3149.45
600,3413.575955,264,1201870,79.63,3149.45
601,3486.306502,383,1202253,79.68,3149.45
602,3570.626673,138,1202391,79.63,3149.45
603,3579.074177,347,1202738,79.62,3149.45
604,3605.516448,261,1202999,79.51,3149.45
605,3615.300497,260,1203259,79.40,3149.45
606,3642.453662,258,1203517,79.29,3149.45
607,3625.739889,350,1203867,79.18,3149.45
608,3579.986876,252,1204119,79.07,3149.45
609,3630.761673,207,1204326,78.96,3149.45
