2016-04-16 16:58:59.770168 I | etcdmain: etcd Version: 2.3.0+git
2016-04-16 16:58:59.770263 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-16 16:58:59.770270 I | etcdmain: Go Version: go1.6
2016-04-16 16:58:59.770285 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-16 16:58:59.770295 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-16 16:58:59.770376 I | etcdmain: listening for peers on http://10.240.0.17:2380
2016-04-16 16:58:59.770404 I | etcdmain: listening for client requests on 10.240.0.17:2379
2016-04-16 16:58:59.776047 I | etcdserver: name = etcd-2
2016-04-16 16:58:59.776075 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-16 16:58:59.776092 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-16 16:58:59.776098 I | etcdserver: heartbeat = 100ms
2016-04-16 16:58:59.776103 I | etcdserver: election = 1000ms
2016-04-16 16:58:59.776108 I | etcdserver: snapshot count = 10000
2016-04-16 16:58:59.776124 I | etcdserver: advertise client URLs = http://10.240.0.17:2379
2016-04-16 16:58:59.776132 I | etcdserver: initial advertise peer URLs = http://10.240.0.17:2380
2016-04-16 16:58:59.776167 I | etcdserver: initial cluster = etcd-1=http://10.240.0.16:2380,etcd-2=http://10.240.0.17:2380,etcd-3=http://10.240.0.18:2380
2016-04-16 16:58:59.778735 I | etcdserver: starting member 8b1cff98eebdba1d in cluster 8ad6201056aec31e
2016-04-16 16:58:59.778807 I | raft: 8b1cff98eebdba1d became follower at term 0
2016-04-16 16:58:59.778840 I | raft: newRaft 8b1cff98eebdba1d [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-16 16:58:59.778853 I | raft: 8b1cff98eebdba1d became follower at term 1
2016-04-16 16:58:59.793146 I | rafthttp: the connection with 336bc18147870c09 became active
2016-04-16 16:58:59.793423 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-16 16:58:59.794376 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-16 16:58:59.794416 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-16 16:58:59.795165 N | etcdmain: serving insecure client requests on 10.240.0.17:2379, this is strongly discouraged!
