2016-04-12 10:03:20.736608 I | etcdmain: etcd Version: 2.3.0+git
2016-04-12 10:03:20.736763 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-12 10:03:20.736777 I | etcdmain: Go Version: go1.6
2016-04-12 10:03:20.736791 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-12 10:03:20.736812 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-12 10:03:20.737490 I | etcdmain: listening for peers on http://10.240.0.14:2380
2016-04-12 10:03:20.737544 I | etcdmain: listening for client requests on 10.240.0.14:2379
2016-04-12 10:03:20.745100 I | etcdserver: name = etcd-2
2016-04-12 10:03:20.745137 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-12 10:03:20.745147 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-12 10:03:20.745154 I | etcdserver: heartbeat = 100ms
2016-04-12 10:03:20.745160 I | etcdserver: election = 1000ms
2016-04-12 10:03:20.745166 I | etcdserver: snapshot count = 10000
2016-04-12 10:03:20.745178 I | etcdserver: advertise client URLs = http://10.240.0.14:2379
2016-04-12 10:03:20.745186 I | etcdserver: initial advertise peer URLs = http://10.240.0.14:2380
2016-04-12 10:03:20.745201 I | etcdserver: initial cluster = etcd-1=http://10.240.0.13:2380,etcd-2=http://10.240.0.14:2380,etcd-3=http://10.240.0.15:2380
2016-04-12 10:03:20.749679 I | etcdserver: starting member f9e96ef8c0d0e08c in cluster 3c1022ef339089ca
2016-04-12 10:03:20.749771 I | raft: f9e96ef8c0d0e08c became follower at term 0
2016-04-12 10:03:20.749806 I | raft: newRaft f9e96ef8c0d0e08c [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-12 10:03:20.749817 I | raft: f9e96ef8c0d0e08c became follower at term 1
2016-04-12 10:03:20.773848 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-12 10:03:20.774923 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-12 10:03:20.774953 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-12 10:03:20.776220 N | etcdmain: serving insecure client requests on 10.240.0.14:2379, this is strongly discouraged!
2016-04-12 10:03:20.776868 I | rafthttp: the connection with cfc6e2e1de0e7922 became active
2016-04-12 10:03:20.777157 N | etcdserver: added member 1eb6406549e3d4e [http://10.240.0.15:2380] to cluster 3c1022ef339089ca
2016-04-12 10:03:20.777278 N | etcdserver: added member cfc6e2e1de0e7922 [http://10.240.0.13:2380] to cluster 3c1022ef339089ca
2016-04-12 10:03:20.777373 N | etcdserver: added local member f9e96ef8c0d0e08c [http://10.240.0.14:2380] to cluster 3c1022ef339089ca
2016-04-12 10:03:21.245530 I | raft: f9e96ef8c0d0e08c [term: 1] received a MsgVote message with higher term from cfc6e2e1de0e7922 [term: 3]
2016-04-12 10:03:21.245649 I | raft: f9e96ef8c0d0e08c became follower at term 3
2016-04-12 10:03:21.245708 I | raft: f9e96ef8c0d0e08c [logterm: 1, index: 3, vote: 0] voted for cfc6e2e1de0e7922 [logterm: 1, index: 3] at term 3
2016-04-12 10:03:21.248190 I | raft: raft.node: f9e96ef8c0d0e08c elected leader cfc6e2e1de0e7922 at term 3
2016-04-12 10:03:21.252426 I | etcdserver: published {Name:etcd-2 ClientURLs:[http://10.240.0.14:2379]} to cluster 3c1022ef339089ca
2016-04-12 10:03:21.254193 N | membership: set the initial cluster version to 2.2
2016-04-12 10:03:21.274701 I | v2http: enabled capabilities for version 2.2.0
2016-04-12 10:03:21.756714 I | rafthttp: the connection with 1eb6406549e3d4e became active
2016-04-12 10:03:25.255991 N | membership: updated the cluster version from 2.2 to 2.3
2016-04-12 10:03:25.276222 I | v2http: enabled capabilities for version 2.3.0
2016-04-12 10:03:28.147403 I | etcdserver: start to snapshot (applied: 10088, lastsnap: 0)
2016-04-12 10:03:28.253713 I | etcdserver: saved snapshot at index 10088
2016-04-12 10:03:28.254044 I | etcdserver: compacted raft log at 5088
2016-04-12 10:03:28.514416 I | etcdserver: start to snapshot (applied: 20106, lastsnap: 10088)
2016-04-12 10:03:28.689143 I | etcdserver: saved snapshot at index 20106
2016-04-12 10:03:28.689497 I | etcdserver: compacted raft log at 15106
2016-04-12 10:03:28.888040 I | etcdserver: start to snapshot (applied: 30138, lastsnap: 20106)
2016-04-12 10:03:29.204839 I | etcdserver: saved snapshot at index 30138
2016-04-12 10:03:29.205217 I | etcdserver: compacted raft log at 25138
2016-04-12 10:03:29.284480 I | etcdserver: start to snapshot (applied: 40145, lastsnap: 30138)
2016-04-12 10:03:29.755895 I | etcdserver: start to snapshot (applied: 50221, lastsnap: 40145)
2016-04-12 10:03:29.760981 I | etcdserver: saved snapshot at index 40145
2016-04-12 10:03:29.761447 I | etcdserver: compacted raft log at 35145
2016-04-12 10:03:30.256195 I | etcdserver: start to snapshot (applied: 60866, lastsnap: 50221)
2016-04-12 10:03:30.347101 I | etcdserver: saved snapshot at index 50221
2016-04-12 10:03:30.355105 I | etcdserver: compacted raft log at 45221
2016-04-12 10:03:30.723477 I | etcdserver: start to snapshot (applied: 70913, lastsnap: 60866)
2016-04-12 10:03:31.029924 I | etcdserver: saved snapshot at index 60866
2016-04-12 10:03:31.030614 I | etcdserver: compacted raft log at 55866
2016-04-12 10:03:31.261644 I | etcdserver: start to snapshot (applied: 81036, lastsnap: 70913)
2016-04-12 10:03:31.609871 I | etcdserver: saved snapshot at index 70913
2016-04-12 10:03:31.610520 I | etcdserver: compacted raft log at 65913
2016-04-12 10:03:31.849951 I | etcdserver: start to snapshot (applied: 91144, lastsnap: 81036)
2016-04-12 10:03:32.262438 I | etcdserver: saved snapshot at index 81036
2016-04-12 10:03:32.263444 I | etcdserver: compacted raft log at 76036
2016-04-12 10:03:32.403707 I | etcdserver: start to snapshot (applied: 101297, lastsnap: 91144)
2016-04-12 10:03:32.970830 I | etcdserver: saved snapshot at index 91144
2016-04-12 10:03:32.983601 I | etcdserver: compacted raft log at 86144
2016-04-12 10:03:33.467006 I | etcdserver: saved snapshot at index 101297
2016-04-12 10:03:33.467283 I | etcdserver: compacted raft log at 96297
2016-04-12 10:03:35.761921 I | etcdserver: start to snapshot (applied: 111298, lastsnap: 101297)
2016-04-12 10:03:36.759734 I | etcdserver: saved snapshot at index 111298
2016-04-12 10:03:36.759969 I | etcdserver: compacted raft log at 106298
2016-04-12 10:03:44.042969 I | etcdserver: start to snapshot (applied: 121303, lastsnap: 111298)
2016-04-12 10:03:45.147114 I | etcdserver: saved snapshot at index 121303
2016-04-12 10:03:45.147291 I | etcdserver: compacted raft log at 116303
2016-04-12 10:03:50.774952 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000003-0000000000002768.snap successfully
2016-04-12 10:03:50.776258 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000003-0000000000004e8a.snap successfully
2016-04-12 10:03:50.777813 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000003-00000000000075ba.snap successfully
2016-04-12 10:03:50.779920 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000003-0000000000009cd1.snap successfully
2016-04-12 10:03:50.782602 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000003-000000000000c42d.snap successfully
2016-04-12 10:03:50.785733 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000003-000000000000edc2.snap successfully
2016-04-12 10:03:50.789590 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000003-0000000000011501.snap successfully
2016-04-12 10:04:28.360832 I | etcdserver: start to snapshot (applied: 131309, lastsnap: 121303)
2016-04-12 10:04:28.895993 I | etcdserver: start to snapshot (applied: 141451, lastsnap: 131309)
2016-04-12 10:04:29.530940 I | etcdserver: start to snapshot (applied: 151653, lastsnap: 141451)
2016-04-12 10:04:29.724478 I | etcdserver: saved snapshot at index 131309
2016-04-12 10:04:29.725337 I | etcdserver: compacted raft log at 126309
2016-04-12 10:04:30.216856 I | etcdserver: start to snapshot (applied: 161900, lastsnap: 151653)
2016-04-12 10:04:30.667770 I | etcdserver: saved snapshot at index 141451
2016-04-12 10:04:30.668633 I | etcdserver: compacted raft log at 136451
2016-04-12 10:04:30.984553 I | etcdserver: start to snapshot (applied: 171910, lastsnap: 161900)
2016-04-12 10:04:31.390586 I | etcdserver: saved snapshot at index 151653
