unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1460454474,13.365671,11231,11231,7.61,55.38,8.12,64.06,9.32,54.80,8.35,58.08
1460454475,13.304581,24356,35587,45.63,174.81,74.35,242.14,57.83,174.69,59.27,197.21
1460454476,13.092149,25320,60907,67.40,349.84,124.70,447.18,86.03,342.88,92.71,379.97
1460454477,10.613573,28235,89142,84.77,459.36,156.03,714.30,104.77,461.45,115.19,545.04
1460454478,11.427904,26202,115344,101.58,727.01,182.61,778.82,126.15,731.24,136.78,745.69
1460454479,9.375081,24500,139844,112.50,827.51,208.89,1103.38,133.91,831.75,151.77,920.88
1460454480,16.160738,22820,162664,115.94,946.30,231.60,1216.02,136.49,927.04,161.34,1029.79
1460454481,11.493145,25974,188638,132.69,1178.55,238.51,1216.02,155.79,1186.42,175.66,1193.66
1460454482,10.406318,28866,217504,141.99,1301.13,254.22,1655.42,164.60,1310.92,186.94,1422.49
1460454483,18.398963,16239,233743,147.95,1301.13,268.12,1655.42,166.69,1310.92,194.25,1422.49
1460454484,15.658591,15993,249736,150.11,1372.81,286.46,1762.47,167.33,1323.30,201.30,1486.19
1460454485,12.042961,28923,278659,165.50,1693.96,283.01,1762.47,186.63,1695.65,211.71,1717.36
1460454486,9.446369,30974,309633,166.72,1693.96,296.38,1822.07,188.64,1695.65,217.25,1737.23
1460454487,11.269696,27131,336764,173.09,1820.04,305.08,1822.07,193.07,1819.74,223.75,1820.62
1460454488,10.360832,28524,365288,177.85,1820.04,313.28,1822.96,197.66,1819.74,229.60,1820.91
1460454489,11.389146,26673,391961,186.79,1878.93,320.52,1865.21,202.56,1871.68,236.62,1871.94
1460454490,12.383063,6622,398583,192.07,1962.59,326.38,1865.21,203.58,1871.68,240.68,1899.83
1460454491,19.164221,25889,424472,185.74,1962.59,339.85,1986.25,200.56,1871.68,242.05,1940.17
1460454492,12.389565,25827,450299,187.85,2017.22,340.52,1986.25,211.75,2026.27,246.71,2009.91
1460454493,10.676845,27649,477948,187.79,2017.22,342.38,1986.25,220.97,2027.81,250.38,2010.43
1460454494,10.073118,28836,506784,191.50,2019.42,346.92,1990.75,222.35,2028.60,253.59,2012.92
1460454495,10.915118,24987,531771,194.30,2019.42,353.33,2096.36,220.89,2028.88,256.17,2048.22
1460454496,18.810976,17646,549417,205.31,2212.60,355.41,2096.36,223.82,2104.12,261.51,2137.69
1460454497,16.456290,18181,567598,213.01,2246.91,352.76,2096.61,221.75,2104.12,262.51,2149.21
1460454498,10.818596,24477,592075,212.82,2246.91,353.79,2096.61,221.63,2104.12,262.75,2149.21
