2016-04-25 13:30:39.758465 I | etcdmain: etcd Version: 2.3.0+git
2016-04-25 13:30:39.758526 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-25 13:30:39.758533 I | etcdmain: Go Version: devel +093ac15 Mon Apr 25 06:00:15 2016 +0000
2016-04-25 13:30:39.758538 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-25 13:30:39.758544 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-25 13:30:39.758604 I | etcdmain: listening for peers on http://10.240.0.23:2380
2016-04-25 13:30:39.758628 I | etcdmain: listening for client requests on 10.240.0.23:2379
2016-04-25 13:30:39.764601 I | etcdserver: name = etcd-3
2016-04-25 13:30:39.764618 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-25 13:30:39.764625 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-25 13:30:39.764630 I | etcdserver: heartbeat = 100ms
2016-04-25 13:30:39.764635 I | etcdserver: election = 1000ms
2016-04-25 13:30:39.764640 I | etcdserver: snapshot count = 10000
2016-04-25 13:30:39.764649 I | etcdserver: advertise client URLs = http://10.240.0.23:2379
2016-04-25 13:30:39.764663 I | etcdserver: initial advertise peer URLs = http://10.240.0.23:2380
2016-04-25 13:30:39.764683 I | etcdserver: initial cluster = etcd-1=http://10.240.0.21:2380,etcd-2=http://10.240.0.22:2380,etcd-3=http://10.240.0.23:2380
2016-04-25 13:30:39.766972 I | etcdserver: starting member 3e07e8086be420d2 in cluster e05fb31d21672c21
2016-04-25 13:30:39.767024 I | raft: 3e07e8086be420d2 became follower at term 0
2016-04-25 13:30:39.767037 I | raft: newRaft 3e07e8086be420d2 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-25 13:30:39.767043 I | raft: 3e07e8086be420d2 became follower at term 1
2016-04-25 13:30:39.767175 I | etcdserver: no compression enabled
2016-04-25 13:30:39.779751 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-25 13:30:39.779867 I | rafthttp: the connection with 2087a91b2ccc6d93 became active
2016-04-25 13:30:39.781114 I | rafthttp: the connection with 21d3c625100d5241 became active
2016-04-25 13:30:39.781631 N | etcdserver: added member 2087a91b2ccc6d93 [http://10.240.0.21:2380] to cluster e05fb31d21672c21
2016-04-25 13:30:39.781737 N | etcdserver: added member 21d3c625100d5241 [http://10.240.0.22:2380] to cluster e05fb31d21672c21
2016-04-25 13:30:39.781855 N | etcdserver: added local member 3e07e8086be420d2 [http://10.240.0.23:2380] to cluster e05fb31d21672c21
