2016-04-25 12:35:00.302414 I | etcdmain: etcd Version: 2.3.0+git
2016-04-25 12:35:00.302473 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-25 12:35:00.302480 I | etcdmain: Go Version: devel +093ac15 Mon Apr 25 06:00:15 2016 +0000
2016-04-25 12:35:00.302485 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-25 12:35:00.302491 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-25 12:35:00.302545 I | etcdmain: listening for peers on http://10.240.0.22:2380
2016-04-25 12:35:00.302574 I | etcdmain: listening for client requests on 10.240.0.22:2379
2016-04-25 12:35:00.307555 I | etcdserver: name = etcd-2
2016-04-25 12:35:00.307572 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-25 12:35:00.307579 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-25 12:35:00.307584 I | etcdserver: heartbeat = 100ms
2016-04-25 12:35:00.307589 I | etcdserver: election = 1000ms
2016-04-25 12:35:00.307594 I | etcdserver: snapshot count = 10000
2016-04-25 12:35:00.307604 I | etcdserver: advertise client URLs = http://10.240.0.22:2379
2016-04-25 12:35:00.307610 I | etcdserver: initial advertise peer URLs = http://10.240.0.22:2380
2016-04-25 12:35:00.307652 I | etcdserver: initial cluster = etcd-1=http://10.240.0.21:2380,etcd-2=http://10.240.0.22:2380,etcd-3=http://10.240.0.23:2380
2016-04-25 12:35:00.309806 I | etcdserver: starting member 21d3c625100d5241 in cluster e05fb31d21672c21
2016-04-25 12:35:00.309852 I | raft: 21d3c625100d5241 became follower at term 0
2016-04-25 12:35:00.309864 I | raft: newRaft 21d3c625100d5241 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-25 12:35:00.309873 I | raft: 21d3c625100d5241 became follower at term 1
2016-04-25 12:35:00.310000 I | etcdserver: no compression enabled
2016-04-25 12:35:00.322084 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-25 12:35:00.322218 I | rafthttp: the connection with 2087a91b2ccc6d93 became active
2016-04-25 12:35:00.323420 N | etcdserver: added member 2087a91b2ccc6d93 [http://10.240.0.21:2380] to cluster e05fb31d21672c21
2016-04-25 12:35:00.323609 N | etcdserver: added local member 21d3c625100d5241 [http://10.240.0.22:2380] to cluster e05fb31d21672c21
2016-04-25 12:35:00.323714 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-25 12:35:00.323732 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-25 12:35:00.323776 N | etcdserver: added member 3e07e8086be420d2 [http://10.240.0.23:2380] to cluster e05fb31d21672c21
2016-04-25 12:35:00.323912 N | etcdmain: serving insecure client requests on 10.240.0.22:2379, this is strongly discouraged!
2016-04-25 12:35:00.810174 I | raft: 21d3c625100d5241 is starting a new election at term 1
2016-04-25 12:35:00.810244 I | raft: 21d3c625100d5241 became candidate at term 2
2016-04-25 12:35:00.810253 I | raft: 21d3c625100d5241 received vote from 21d3c625100d5241 at term 2
2016-04-25 12:35:00.810264 I | raft: 21d3c625100d5241 [logterm: 1, index: 3] sent vote request to 2087a91b2ccc6d93 at term 2
2016-04-25 12:35:00.810273 I | raft: 21d3c625100d5241 [logterm: 1, index: 3] sent vote request to 3e07e8086be420d2 at term 2
2016-04-25 12:35:00.812072 I | raft: 21d3c625100d5241 received vote rejection from 2087a91b2ccc6d93 at term 2
2016-04-25 12:35:00.812088 I | raft: 21d3c625100d5241 [quorum:2] has received 1 votes and 1 vote rejections
2016-04-25 12:35:01.321577 I | rafthttp: the connection with 3e07e8086be420d2 became active
2016-04-25 12:35:01.511179 I | raft: 21d3c625100d5241 [term: 2] received a MsgVote message with higher term from 2087a91b2ccc6d93 [term: 3]
2016-04-25 12:35:01.511249 I | raft: 21d3c625100d5241 became follower at term 3
2016-04-25 12:35:01.511262 I | raft: 21d3c625100d5241 [logterm: 1, index: 3, vote: 0] voted for 2087a91b2ccc6d93 [logterm: 1, index: 3] at term 3
2016-04-25 12:35:01.512892 I | raft: raft.node: 21d3c625100d5241 elected leader 2087a91b2ccc6d93 at term 3
2016-04-25 12:35:01.515780 I | etcdserver: published {Name:etcd-2 ClientURLs:[http://10.240.0.22:2379]} to cluster e05fb31d21672c21
2016-04-25 12:35:01.517501 N | membership: set the initial cluster version to 2.3
2016-04-25 12:35:01.822780 I | v2http: enabled capabilities for version 2.3.0
2016-04-25 12:35:07.678051 I | etcdserver: start to snapshot (applied: 10115, lastsnap: 0)
2016-04-25 12:35:07.688156 I | etcdserver: saved snapshot at index 10115
2016-04-25 12:35:07.688333 I | etcdserver: compacted raft log at 5115
2016-04-25 12:35:07.969783 I | etcdserver: start to snapshot (applied: 20611, lastsnap: 10115)
2016-04-25 12:35:07.985363 I | etcdserver: saved snapshot at index 20611
2016-04-25 12:35:07.985614 I | etcdserver: compacted raft log at 15611
2016-04-25 12:35:08.265786 I | etcdserver: start to snapshot (applied: 30621, lastsnap: 20611)
2016-04-25 12:35:08.275437 I | etcdserver: saved snapshot at index 30621
2016-04-25 12:35:08.275599 I | etcdserver: compacted raft log at 25621
2016-04-25 12:35:08.559830 I | etcdserver: start to snapshot (applied: 40627, lastsnap: 30621)
2016-04-25 12:35:08.585024 I | etcdserver: saved snapshot at index 40627
2016-04-25 12:35:08.585909 I | etcdserver: compacted raft log at 35627
2016-04-25 12:35:08.891044 I | etcdserver: start to snapshot (applied: 50766, lastsnap: 40627)
2016-04-25 12:35:08.907260 I | etcdserver: saved snapshot at index 50766
2016-04-25 12:35:08.907432 I | etcdserver: compacted raft log at 45766
2016-04-25 12:35:09.222116 I | etcdserver: start to snapshot (applied: 60985, lastsnap: 50766)
2016-04-25 12:35:09.237999 I | etcdserver: saved snapshot at index 60985
2016-04-25 12:35:09.238410 I | etcdserver: compacted raft log at 55985
2016-04-25 12:35:09.578103 I | etcdserver: start to snapshot (applied: 71287, lastsnap: 60985)
2016-04-25 12:35:09.595328 I | etcdserver: saved snapshot at index 71287
2016-04-25 12:35:09.595699 I | etcdserver: compacted raft log at 66287
2016-04-25 12:35:09.915681 I | etcdserver: start to snapshot (applied: 81404, lastsnap: 71287)
2016-04-25 12:35:09.944348 I | etcdserver: saved snapshot at index 81404
2016-04-25 12:35:09.944561 I | etcdserver: compacted raft log at 76404
2016-04-25 12:35:10.300136 I | etcdserver: start to snapshot (applied: 91566, lastsnap: 81404)
2016-04-25 12:35:10.308199 I | etcdserver: saved snapshot at index 91566
2016-04-25 12:35:10.308387 I | etcdserver: compacted raft log at 86566
2016-04-25 12:35:10.642537 I | etcdserver: start to snapshot (applied: 101640, lastsnap: 91566)
2016-04-25 12:35:10.650176 I | etcdserver: saved snapshot at index 101640
2016-04-25 12:35:10.650490 I | etcdserver: compacted raft log at 96640
2016-04-25 12:35:10.816376 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000001-000000000001a3b1.wal is created
2016-04-25 12:35:10.983781 I | etcdserver: start to snapshot (applied: 111732, lastsnap: 101640)
2016-04-25 12:35:10.991334 I | etcdserver: saved snapshot at index 111732
2016-04-25 12:35:10.991506 I | etcdserver: compacted raft log at 106732
2016-04-25 12:35:11.353395 I | etcdserver: start to snapshot (applied: 122076, lastsnap: 111732)
2016-04-25 12:35:11.365981 I | etcdserver: saved snapshot at index 122076
2016-04-25 12:35:11.366178 I | etcdserver: compacted raft log at 117076
2016-04-25 12:35:11.694674 I | etcdserver: start to snapshot (applied: 132132, lastsnap: 122076)
2016-04-25 12:35:11.713640 I | etcdserver: saved snapshot at index 132132
2016-04-25 12:35:11.713945 I | etcdserver: compacted raft log at 127132
2016-04-25 12:35:12.055641 I | etcdserver: start to snapshot (applied: 142596, lastsnap: 132132)
2016-04-25 12:35:12.075460 I | etcdserver: saved snapshot at index 142596
2016-04-25 12:35:12.075622 I | etcdserver: compacted raft log at 137596
2016-04-25 12:35:12.387277 I | etcdserver: start to snapshot (applied: 152663, lastsnap: 142596)
2016-04-25 12:35:12.403800 I | etcdserver: saved snapshot at index 152663
2016-04-25 12:35:12.404003 I | etcdserver: compacted raft log at 147663
2016-04-25 12:35:12.739657 I | etcdserver: start to snapshot (applied: 162710, lastsnap: 152663)
2016-04-25 12:35:12.753025 I | etcdserver: saved snapshot at index 162710
2016-04-25 12:35:12.753177 I | etcdserver: compacted raft log at 157710
2016-04-25 12:35:13.085784 I | etcdserver: start to snapshot (applied: 172722, lastsnap: 162710)
2016-04-25 12:35:13.098683 I | etcdserver: saved snapshot at index 172722
2016-04-25 12:35:13.098893 I | etcdserver: compacted raft log at 167722
2016-04-25 12:35:13.434584 I | etcdserver: start to snapshot (applied: 182835, lastsnap: 172722)
2016-04-25 12:35:13.451107 I | etcdserver: saved snapshot at index 182835
2016-04-25 12:35:13.451407 I | etcdserver: compacted raft log at 177835
2016-04-25 12:35:13.803072 I | etcdserver: start to snapshot (applied: 192896, lastsnap: 182835)
2016-04-25 12:35:13.818241 I | etcdserver: saved snapshot at index 192896
2016-04-25 12:35:13.818450 I | etcdserver: compacted raft log at 187896
2016-04-25 12:35:14.166120 I | etcdserver: start to snapshot (applied: 202954, lastsnap: 192896)
2016-04-25 12:35:14.189038 I | etcdserver: saved snapshot at index 202954
2016-04-25 12:35:14.189205 I | etcdserver: compacted raft log at 197954
2016-04-25 12:35:14.523153 I | etcdserver: start to snapshot (applied: 213253, lastsnap: 202954)
2016-04-25 12:35:14.537946 I | etcdserver: saved snapshot at index 213253
2016-04-25 12:35:14.538267 I | etcdserver: compacted raft log at 208253
2016-04-25 12:35:14.562763 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000002-000000000003475a.wal is created
2016-04-25 12:35:14.902253 I | etcdserver: start to snapshot (applied: 223283, lastsnap: 213253)
2016-04-25 12:35:14.920308 I | etcdserver: saved snapshot at index 223283
2016-04-25 12:35:14.920515 I | etcdserver: compacted raft log at 218283
2016-04-25 12:35:15.328816 I | etcdserver: start to snapshot (applied: 233476, lastsnap: 223283)
2016-04-25 12:35:15.345996 I | etcdserver: saved snapshot at index 233476
2016-04-25 12:35:15.346207 I | etcdserver: compacted raft log at 228476
2016-04-25 12:35:15.701249 I | etcdserver: start to snapshot (applied: 243555, lastsnap: 233476)
2016-04-25 12:35:15.715711 I | etcdserver: saved snapshot at index 243555
2016-04-25 12:35:15.715907 I | etcdserver: compacted raft log at 238555
2016-04-25 12:35:16.081851 I | etcdserver: start to snapshot (applied: 253564, lastsnap: 243555)
2016-04-25 12:35:16.099723 I | etcdserver: saved snapshot at index 253564
2016-04-25 12:35:16.099901 I | etcdserver: compacted raft log at 248564
2016-04-25 12:35:16.445470 I | etcdserver: start to snapshot (applied: 263778, lastsnap: 253564)
2016-04-25 12:35:16.462412 I | etcdserver: saved snapshot at index 263778
2016-04-25 12:35:16.462633 I | etcdserver: compacted raft log at 258778
2016-04-25 12:35:16.828432 I | etcdserver: start to snapshot (applied: 273843, lastsnap: 263778)
2016-04-25 12:35:16.836954 I | etcdserver: saved snapshot at index 273843
2016-04-25 12:35:16.837116 I | etcdserver: compacted raft log at 268843
2016-04-25 12:35:17.176408 I | etcdserver: start to snapshot (applied: 283860, lastsnap: 273843)
2016-04-25 12:35:17.187344 I | etcdserver: saved snapshot at index 283860
2016-04-25 12:35:17.187572 I | etcdserver: compacted raft log at 278860
2016-04-25 12:35:17.543644 I | etcdserver: start to snapshot (applied: 294026, lastsnap: 283860)
2016-04-25 12:35:17.555079 I | etcdserver: saved snapshot at index 294026
