2016-04-25 13:10:57.578325 I | etcdmain: etcd Version: 2.3.0+git
2016-04-25 13:10:57.578395 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-25 13:10:57.578407 I | etcdmain: Go Version: devel +093ac15 Mon Apr 25 06:00:15 2016 +0000
2016-04-25 13:10:57.578415 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-25 13:10:57.578421 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-25 13:10:57.578490 I | etcdmain: listening for peers on http://10.240.0.28:2380
2016-04-25 13:10:57.578518 I | etcdmain: listening for client requests on 10.240.0.28:2379
2016-04-25 13:10:57.584359 I | etcdserver: name = etcd-3
2016-04-25 13:10:57.584375 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-25 13:10:57.584382 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-25 13:10:57.584388 I | etcdserver: heartbeat = 100ms
2016-04-25 13:10:57.584393 I | etcdserver: election = 1000ms
2016-04-25 13:10:57.584398 I | etcdserver: snapshot count = 10000
2016-04-25 13:10:57.584407 I | etcdserver: advertise client URLs = http://10.240.0.28:2379
2016-04-25 13:10:57.584413 I | etcdserver: initial advertise peer URLs = http://10.240.0.28:2380
2016-04-25 13:10:57.584426 I | etcdserver: initial cluster = etcd-1=http://10.240.0.25:2380,etcd-2=http://10.240.0.27:2380,etcd-3=http://10.240.0.28:2380
2016-04-25 13:10:57.587972 I | etcdserver: starting member 8cda4bbd5d1feaab in cluster adacd1b4ae27d481
2016-04-25 13:10:57.588033 I | raft: 8cda4bbd5d1feaab became follower at term 0
2016-04-25 13:10:57.588046 I | raft: newRaft 8cda4bbd5d1feaab [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-25 13:10:57.588053 I | raft: 8cda4bbd5d1feaab became follower at term 1
2016-04-25 13:10:57.588225 I | etcdserver: enabling compression snappy
2016-04-25 13:10:57.604287 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-25 13:10:57.604457 I | rafthttp: the connection with 36850f32386ac2a became active
2016-04-25 13:10:57.604650 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-25 13:10:57.604665 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-25 13:10:57.604792 N | etcdmain: serving insecure client requests on 10.240.0.28:2379, this is strongly discouraged!
2016-04-25 13:10:57.605536 N | etcdserver: added member 36850f32386ac2a [http://10.240.0.27:2380] to cluster adacd1b4ae27d481
2016-04-25 13:10:57.605993 I | raft: 8cda4bbd5d1feaab [term: 1] received a MsgVote message with higher term from 36850f32386ac2a [term: 2]
2016-04-25 13:10:57.606025 I | raft: 8cda4bbd5d1feaab became follower at term 2
2016-04-25 13:10:57.606040 I | raft: 8cda4bbd5d1feaab [logterm: 1, index: 3, vote: 0] voted for 36850f32386ac2a [logterm: 1, index: 3] at term 2
2016-04-25 13:10:57.606136 N | etcdserver: added local member 8cda4bbd5d1feaab [http://10.240.0.28:2380] to cluster adacd1b4ae27d481
2016-04-25 13:10:57.606295 N | etcdserver: added member 902178d022a9e690 [http://10.240.0.25:2380] to cluster adacd1b4ae27d481
2016-04-25 13:10:57.606316 I | rafthttp: the connection with 902178d022a9e690 became active
2016-04-25 13:10:57.608878 I | raft: raft.node: 8cda4bbd5d1feaab elected leader 36850f32386ac2a at term 2
2016-04-25 13:10:57.613549 I | etcdserver: published {Name:etcd-3 ClientURLs:[http://10.240.0.28:2379]} to cluster adacd1b4ae27d481
2016-04-25 13:10:57.613706 N | membership: set the initial cluster version to 2.3
2016-04-25 13:10:58.104733 I | v2http: enabled capabilities for version 2.3.0
2016-04-25 13:11:20.761886 I | etcdserver: start to snapshot (applied: 10009, lastsnap: 0)
2016-04-25 13:11:20.779222 I | etcdserver: saved snapshot at index 10009
2016-04-25 13:11:20.779567 I | etcdserver: compacted raft log at 5009
2016-04-25 13:11:22.420127 I | etcdserver: start to snapshot (applied: 20019, lastsnap: 10009)
2016-04-25 13:11:22.430498 I | etcdserver: saved snapshot at index 20019
2016-04-25 13:11:22.430735 I | etcdserver: compacted raft log at 15019
2016-04-25 13:11:24.103970 I | etcdserver: start to snapshot (applied: 30032, lastsnap: 20019)
2016-04-25 13:11:24.113852 I | etcdserver: saved snapshot at index 30032
2016-04-25 13:11:24.114088 I | etcdserver: compacted raft log at 25032
2016-04-25 13:11:25.771411 I | etcdserver: start to snapshot (applied: 40033, lastsnap: 30032)
2016-04-25 13:11:25.793836 I | etcdserver: saved snapshot at index 40033
2016-04-25 13:11:25.794195 I | etcdserver: compacted raft log at 35033
2016-04-25 13:11:27.433955 I | etcdserver: start to snapshot (applied: 50044, lastsnap: 40033)
2016-04-25 13:11:27.453930 I | etcdserver: saved snapshot at index 50044
2016-04-25 13:11:27.454146 I | etcdserver: compacted raft log at 45044
2016-04-25 13:11:29.097111 I | etcdserver: start to snapshot (applied: 60054, lastsnap: 50044)
2016-04-25 13:11:29.111201 I | etcdserver: saved snapshot at index 60054
2016-04-25 13:11:29.111479 I | etcdserver: compacted raft log at 55054
2016-04-25 13:11:30.766453 I | etcdserver: start to snapshot (applied: 70060, lastsnap: 60054)
2016-04-25 13:11:30.779165 I | etcdserver: saved snapshot at index 70060
2016-04-25 13:11:30.779347 I | etcdserver: compacted raft log at 65060
2016-04-25 13:11:30.976373 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000001-000000000001166f.wal is created
2016-04-25 13:11:32.443643 I | etcdserver: start to snapshot (applied: 80072, lastsnap: 70060)
2016-04-25 13:11:32.455322 I | etcdserver: saved snapshot at index 80072
2016-04-25 13:11:32.455545 I | etcdserver: compacted raft log at 75072
2016-04-25 13:11:34.104139 I | etcdserver: start to snapshot (applied: 90086, lastsnap: 80072)
2016-04-25 13:11:34.122178 I | etcdserver: saved snapshot at index 90086
2016-04-25 13:11:34.132634 I | etcdserver: compacted raft log at 85086
2016-04-25 13:11:35.794299 I | etcdserver: start to snapshot (applied: 100177, lastsnap: 90086)
2016-04-25 13:11:35.805210 I | etcdserver: saved snapshot at index 100177
2016-04-25 13:11:35.805401 I | etcdserver: compacted raft log at 95177
2016-04-25 13:11:37.479589 I | etcdserver: start to snapshot (applied: 110197, lastsnap: 100177)
2016-04-25 13:11:37.517323 I | etcdserver: saved snapshot at index 110197
2016-04-25 13:11:37.517748 I | etcdserver: compacted raft log at 105197
2016-04-25 13:11:39.164674 I | etcdserver: start to snapshot (applied: 120205, lastsnap: 110197)
2016-04-25 13:11:39.170407 I | etcdserver: saved snapshot at index 120205
2016-04-25 13:11:39.170700 I | etcdserver: compacted raft log at 115205
2016-04-25 13:11:40.817460 I | etcdserver: start to snapshot (applied: 130215, lastsnap: 120205)
2016-04-25 13:11:40.827935 I | etcdserver: saved snapshot at index 130215
2016-04-25 13:11:40.828223 I | etcdserver: compacted raft log at 125215
2016-04-25 13:11:42.509502 I | etcdserver: start to snapshot (applied: 140218, lastsnap: 130215)
2016-04-25 13:11:42.513270 I | etcdserver: saved snapshot at index 140218
2016-04-25 13:11:42.513438 I | etcdserver: compacted raft log at 135218
2016-04-25 13:11:42.886890 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000002-0000000000022cb5.wal is created
2016-04-25 13:11:44.185336 I | etcdserver: start to snapshot (applied: 150219, lastsnap: 140218)
2016-04-25 13:11:44.201846 I | etcdserver: saved snapshot at index 150219
2016-04-25 13:11:44.202077 I | etcdserver: compacted raft log at 145219
2016-04-25 13:11:45.871302 I | etcdserver: start to snapshot (applied: 160225, lastsnap: 150219)
2016-04-25 13:11:45.929059 I | etcdserver: saved snapshot at index 160225
2016-04-25 13:11:45.929254 I | etcdserver: compacted raft log at 155225
2016-04-25 13:11:47.549604 I | etcdserver: start to snapshot (applied: 170232, lastsnap: 160225)
2016-04-25 13:11:47.558477 I | etcdserver: saved snapshot at index 170232
2016-04-25 13:11:47.558654 I | etcdserver: compacted raft log at 165232
2016-04-25 13:11:49.245839 I | etcdserver: start to snapshot (applied: 180249, lastsnap: 170232)
2016-04-25 13:11:49.254481 I | etcdserver: saved snapshot at index 180249
2016-04-25 13:11:49.254664 I | etcdserver: compacted raft log at 175249
2016-04-25 13:11:50.931672 I | etcdserver: start to snapshot (applied: 190256, lastsnap: 180249)
2016-04-25 13:11:50.964069 I | etcdserver: saved snapshot at index 190256
2016-04-25 13:11:50.964270 I | etcdserver: compacted raft log at 185256
2016-04-25 13:11:52.635406 I | etcdserver: start to snapshot (applied: 200257, lastsnap: 190256)
2016-04-25 13:11:52.654189 I | etcdserver: saved snapshot at index 200257
2016-04-25 13:11:52.654366 I | etcdserver: compacted raft log at 195257
2016-04-25 13:11:54.311601 I | etcdserver: start to snapshot (applied: 210258, lastsnap: 200257)
2016-04-25 13:11:54.325405 I | etcdserver: saved snapshot at index 210258
2016-04-25 13:11:54.325565 I | etcdserver: compacted raft log at 205258
2016-04-25 13:11:54.905668 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000003-0000000000034339.wal is created
2016-04-25 13:11:55.972108 I | etcdserver: start to snapshot (applied: 220280, lastsnap: 210258)
2016-04-25 13:11:56.009675 I | etcdserver: saved snapshot at index 220280
2016-04-25 13:11:56.009874 I | etcdserver: compacted raft log at 215280
2016-04-25 13:11:57.605032 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000002-0000000000002719.snap successfully
2016-04-25 13:11:57.605103 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000002-0000000000004e33.snap successfully
2016-04-25 13:11:57.605148 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000002-0000000000007550.snap successfully
