2016-04-25 13:30:36.681495 I | etcdmain: etcd Version: 2.3.0+git
2016-04-25 13:30:36.681556 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-25 13:30:36.681568 I | etcdmain: Go Version: devel +093ac15 Mon Apr 25 06:00:15 2016 +0000
2016-04-25 13:30:36.681574 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-25 13:30:36.681579 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-25 13:30:36.681668 I | etcdmain: listening for peers on http://10.240.0.25:2380
2016-04-25 13:30:36.681705 I | etcdmain: listening for client requests on 10.240.0.25:2379
2016-04-25 13:30:36.687064 I | etcdserver: name = etcd-1
2016-04-25 13:30:36.687078 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-25 13:30:36.687085 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-25 13:30:36.687090 I | etcdserver: heartbeat = 100ms
2016-04-25 13:30:36.687094 I | etcdserver: election = 1000ms
2016-04-25 13:30:36.687099 I | etcdserver: snapshot count = 10000
2016-04-25 13:30:36.687146 I | etcdserver: advertise client URLs = http://10.240.0.25:2379
2016-04-25 13:30:36.687166 I | etcdserver: initial advertise peer URLs = http://10.240.0.25:2380
2016-04-25 13:30:36.687192 I | etcdserver: initial cluster = etcd-1=http://10.240.0.25:2380,etcd-2=http://10.240.0.26:2380,etcd-3=http://10.240.0.27:2380
2016-04-25 13:30:36.689543 I | etcdserver: starting member 902178d022a9e690 in cluster 955473fb1bac9a64
2016-04-25 13:30:36.689590 I | raft: 902178d022a9e690 became follower at term 0
2016-04-25 13:30:36.689601 I | raft: newRaft 902178d022a9e690 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-25 13:30:36.689607 I | raft: 902178d022a9e690 became follower at term 1
2016-04-25 13:30:36.689743 I | etcdserver: enabling compression snappy
2016-04-25 13:30:36.702351 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-25 13:30:36.702943 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-25 13:30:36.702957 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-25 13:30:36.703023 N | etcdmain: serving insecure client requests on 10.240.0.25:2379, this is strongly discouraged!
2016-04-25 13:30:36.703080 N | etcdserver: added member 36850f32386ac2a [http://10.240.0.27:2380] to cluster 955473fb1bac9a64
2016-04-25 13:30:36.703197 N | etcdserver: added member 420a9eb91bb9fcb8 [http://10.240.0.26:2380] to cluster 955473fb1bac9a64
2016-04-25 13:30:36.703342 N | etcdserver: added local member 902178d022a9e690 [http://10.240.0.25:2380] to cluster 955473fb1bac9a64
2016-04-25 13:30:37.689942 I | raft: 902178d022a9e690 is starting a new election at term 1
2016-04-25 13:30:37.690008 I | raft: 902178d022a9e690 became candidate at term 2
2016-04-25 13:30:37.690023 I | raft: 902178d022a9e690 received vote from 902178d022a9e690 at term 2
2016-04-25 13:30:37.690033 I | raft: 902178d022a9e690 [logterm: 1, index: 3] sent vote request to 36850f32386ac2a at term 2
2016-04-25 13:30:37.690041 I | raft: 902178d022a9e690 [logterm: 1, index: 3] sent vote request to 420a9eb91bb9fcb8 at term 2
2016-04-25 13:30:37.703414 I | rafthttp: the connection with 420a9eb91bb9fcb8 became active
2016-04-25 13:30:37.705984 I | raft: 902178d022a9e690 received vote from 420a9eb91bb9fcb8 at term 2
2016-04-25 13:30:37.706005 I | raft: 902178d022a9e690 [quorum:2] has received 2 votes and 0 vote rejections
2016-04-25 13:30:37.706035 I | raft: 902178d022a9e690 became leader at term 2
2016-04-25 13:30:37.706057 I | raft: raft.node: 902178d022a9e690 elected leader 902178d022a9e690 at term 2
2016-04-25 13:30:37.708846 W | etcdserver: failed to reach the peerURL(http://10.240.0.27:2380) of member 36850f32386ac2a (Get http://10.240.0.27:2380/version: dial tcp 10.240.0.27:2380: getsockopt: connection refused)
2016-04-25 13:30:37.708872 W | etcdserver: cannot get the version of member 36850f32386ac2a (Get http://10.240.0.27:2380/version: dial tcp 10.240.0.27:2380: getsockopt: connection refused)
2016-04-25 13:30:37.709877 I | etcdserver: setting up the initial cluster version to 2.2
2016-04-25 13:30:37.710068 I | etcdserver: published {Name:etcd-1 ClientURLs:[http://10.240.0.25:2379]} to cluster 955473fb1bac9a64
2016-04-25 13:30:37.711143 N | membership: set the initial cluster version to 2.2
2016-04-25 13:30:38.203129 I | v2http: enabled capabilities for version 2.2.0
2016-04-25 13:30:38.709311 I | rafthttp: the connection with 36850f32386ac2a became active
2016-04-25 13:30:41.711498 I | etcdserver: updating the cluster version from 2.2 to 2.3
2016-04-25 13:30:41.713546 N | membership: updated the cluster version from 2.2 to 2.3
2016-04-25 13:30:42.204675 I | v2http: enabled capabilities for version 2.3.0
2016-04-25 13:31:04.891731 I | etcdserver: start to snapshot (applied: 10001, lastsnap: 0)
2016-04-25 13:31:04.895699 I | etcdserver: saved snapshot at index 10001
2016-04-25 13:31:04.895982 I | etcdserver: compacted raft log at 5001
2016-04-25 13:31:25.115125 I | etcdserver: start to snapshot (applied: 20002, lastsnap: 10001)
2016-04-25 13:31:25.119392 I | etcdserver: saved snapshot at index 20002
2016-04-25 13:31:25.119643 I | etcdserver: compacted raft log at 15002
2016-04-25 13:31:47.661067 I | etcdserver: start to snapshot (applied: 30003, lastsnap: 20002)
2016-04-25 13:31:47.664779 I | etcdserver: saved snapshot at index 30003
2016-04-25 13:31:47.665010 I | etcdserver: compacted raft log at 25003
2016-04-25 13:32:07.479030 I | etcdserver: start to snapshot (applied: 40004, lastsnap: 30003)
2016-04-25 13:32:07.483535 I | etcdserver: saved snapshot at index 40004
2016-04-25 13:32:07.483758 I | etcdserver: compacted raft log at 35004
2016-04-25 13:32:27.840750 I | etcdserver: start to snapshot (applied: 50005, lastsnap: 40004)
2016-04-25 13:32:27.845204 I | etcdserver: saved snapshot at index 50005
2016-04-25 13:32:27.845419 I | etcdserver: compacted raft log at 45005
2016-04-25 13:32:38.790765 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000001-000000000000d657.wal is created
2016-04-25 13:32:50.827212 I | etcdserver: start to snapshot (applied: 60006, lastsnap: 50005)
2016-04-25 13:32:50.831780 I | etcdserver: saved snapshot at index 60006
2016-04-25 13:32:50.831913 I | etcdserver: compacted raft log at 55006
2016-04-25 13:33:06.703685 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000002-0000000000002711.snap successfully
2016-04-25 13:33:10.949283 I | etcdserver: start to snapshot (applied: 70007, lastsnap: 60006)
2016-04-25 13:33:10.953695 I | etcdserver: saved snapshot at index 70007
2016-04-25 13:33:10.953916 I | etcdserver: compacted raft log at 65007
2016-04-25 13:33:31.148579 I | etcdserver: start to snapshot (applied: 80008, lastsnap: 70007)
2016-04-25 13:33:31.152211 I | etcdserver: saved snapshot at index 80008
2016-04-25 13:33:31.152402 I | etcdserver: compacted raft log at 75008
2016-04-25 13:33:36.703939 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000002-0000000000004e22.snap successfully
2016-04-25 13:33:36.703994 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000002-0000000000007533.snap successfully
2016-04-25 13:33:53.242639 I | etcdserver: start to snapshot (applied: 90009, lastsnap: 80008)
2016-04-25 13:33:53.248429 I | etcdserver: saved snapshot at index 90009
2016-04-25 13:33:53.248647 I | etcdserver: compacted raft log at 85009
2016-04-25 13:34:06.704289 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000002-0000000000009c44.snap successfully
2016-04-25 13:34:13.740329 I | etcdserver: start to snapshot (applied: 100010, lastsnap: 90009)
2016-04-25 13:34:13.744304 I | etcdserver: saved snapshot at index 100010
2016-04-25 13:34:13.744469 I | etcdserver: compacted raft log at 95010
2016-04-25 13:34:34.220003 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000002-000000000001ac7e.wal is created
2016-04-25 13:34:34.904748 I | etcdserver: start to snapshot (applied: 110011, lastsnap: 100010)
2016-04-25 13:34:34.908648 I | etcdserver: saved snapshot at index 110011
2016-04-25 13:34:34.908780 I | etcdserver: compacted raft log at 105011
2016-04-25 13:34:36.704577 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000002-000000000000c355.snap successfully
2016-04-25 13:34:36.704621 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000002-000000000000ea66.snap successfully
2016-04-25 13:34:57.394721 I | etcdserver: start to snapshot (applied: 120012, lastsnap: 110011)
2016-04-25 13:34:57.398245 I | etcdserver: saved snapshot at index 120012
2016-04-25 13:34:57.398468 I | etcdserver: compacted raft log at 115012
2016-04-25 13:35:06.704890 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000002-0000000000011177.snap successfully
2016-04-25 13:35:18.192700 I | etcdserver: start to snapshot (applied: 130014, lastsnap: 120012)
2016-04-25 13:35:18.197273 I | etcdserver: saved snapshot at index 130014
2016-04-25 13:35:18.197416 I | etcdserver: compacted raft log at 125014
2016-04-25 13:35:36.705139 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000002-0000000000013888.snap successfully
2016-04-25 13:35:40.131388 I | etcdserver: start to snapshot (applied: 140015, lastsnap: 130014)
2016-04-25 13:35:40.137009 I | etcdserver: saved snapshot at index 140015
2016-04-25 13:35:40.137139 I | etcdserver: compacted raft log at 135015
2016-04-25 13:36:01.420737 I | etcdserver: start to snapshot (applied: 150016, lastsnap: 140015)
2016-04-25 13:36:01.425243 I | etcdserver: saved snapshot at index 150016
2016-04-25 13:36:01.425506 I | etcdserver: compacted raft log at 145016
2016-04-25 13:36:06.705441 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000002-0000000000015f99.snap successfully
2016-04-25 13:36:06.705495 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000002-00000000000186aa.snap successfully
2016-04-25 13:36:21.298306 I | etcdserver: start to snapshot (applied: 160017, lastsnap: 150016)
2016-04-25 13:36:21.302156 I | etcdserver: saved snapshot at index 160017
2016-04-25 13:36:21.302307 I | etcdserver: compacted raft log at 155017
2016-04-25 13:36:30.749300 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000003-00000000000282a7.wal is created
2016-04-25 13:36:36.705879 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000002-000000000001adbb.snap successfully
2016-04-25 13:36:44.140500 I | etcdserver: start to snapshot (applied: 170018, lastsnap: 160017)
2016-04-25 13:36:44.146419 I | etcdserver: saved snapshot at index 170018
2016-04-25 13:36:44.146638 I | etcdserver: compacted raft log at 165018
2016-04-25 13:37:05.410413 I | etcdserver: start to snapshot (applied: 180019, lastsnap: 170018)
2016-04-25 13:37:05.414820 I | etcdserver: saved snapshot at index 180019
2016-04-25 13:37:05.414950 I | etcdserver: compacted raft log at 175019
2016-04-25 13:37:06.706209 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000002-000000000001d4cc.snap successfully
2016-04-25 13:37:06.706266 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000002-000000000001fbde.snap successfully
2016-04-25 13:37:25.693978 I | etcdserver: start to snapshot (applied: 190020, lastsnap: 180019)
2016-04-25 13:37:25.697443 I | etcdserver: saved snapshot at index 190020
2016-04-25 13:37:25.697691 I | etcdserver: compacted raft log at 185020
2016-04-25 13:37:36.706508 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000002-00000000000222ef.snap successfully
2016-04-25 13:37:48.470303 I | etcdserver: start to snapshot (applied: 200021, lastsnap: 190020)
2016-04-25 13:37:48.474942 I | etcdserver: saved snapshot at index 200021
2016-04-25 13:37:48.475077 I | etcdserver: compacted raft log at 195021
2016-04-25 13:38:06.706770 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000002-0000000000024a00.snap successfully
2016-04-25 13:38:08.639379 I | etcdserver: start to snapshot (applied: 210022, lastsnap: 200021)
2016-04-25 13:38:08.643250 I | etcdserver: saved snapshot at index 210022
2016-04-25 13:38:08.643396 I | etcdserver: compacted raft log at 205022
2016-04-25 13:38:27.849258 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000004-00000000000358d1.wal is created
2016-04-25 13:38:29.265144 I | etcdserver: start to snapshot (applied: 220023, lastsnap: 210022)
2016-04-25 13:38:29.268869 I | etcdserver: saved snapshot at index 220023
2016-04-25 13:38:29.269005 I | etcdserver: compacted raft log at 215023
2016-04-25 13:38:36.707034 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000002-0000000000027111.snap successfully
2016-04-25 13:38:36.707083 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000002-0000000000029822.snap successfully
2016-04-25 13:38:52.274630 I | etcdserver: start to snapshot (applied: 230024, lastsnap: 220023)
2016-04-25 13:38:52.279003 I | etcdserver: saved snapshot at index 230024
2016-04-25 13:38:52.279232 I | etcdserver: compacted raft log at 225024
2016-04-25 13:39:06.707316 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000002-000000000002bf33.snap successfully
2016-04-25 13:39:12.239610 I | etcdserver: start to snapshot (applied: 240025, lastsnap: 230024)
2016-04-25 13:39:12.243868 I | etcdserver: saved snapshot at index 240025
2016-04-25 13:39:12.244027 I | etcdserver: compacted raft log at 235025
2016-04-25 13:39:32.641600 I | etcdserver: start to snapshot (applied: 250026, lastsnap: 240025)
2016-04-25 13:39:32.646515 I | etcdserver: saved snapshot at index 250026
2016-04-25 13:39:32.646654 I | etcdserver: compacted raft log at 245026
2016-04-25 13:39:36.707603 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000002-000000000002e644.snap successfully
2016-04-25 13:39:36.707648 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000002-0000000000030d55.snap successfully
2016-04-25 13:39:54.322333 I | etcdserver: start to snapshot (applied: 260027, lastsnap: 250026)
2016-04-25 13:39:54.326483 I | etcdserver: saved snapshot at index 260027
2016-04-25 13:39:54.326719 I | etcdserver: compacted raft log at 255027
2016-04-25 13:40:06.707900 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000002-0000000000033466.snap successfully
2016-04-25 13:40:15.016878 I | etcdserver: start to snapshot (applied: 270028, lastsnap: 260027)
2016-04-25 13:40:15.021741 I | etcdserver: saved snapshot at index 270028
2016-04-25 13:40:15.021883 I | etcdserver: compacted raft log at 265028
2016-04-25 13:40:23.657511 I | wal: segmented wal file /home/gyuho/data.etcd/member/wal/0000000000000005-0000000000042ef8.wal is created
2016-04-25 13:40:36.392180 I | etcdserver: start to snapshot (applied: 280029, lastsnap: 270028)
2016-04-25 13:40:36.396695 I | etcdserver: saved snapshot at index 280029
2016-04-25 13:40:36.396833 I | etcdserver: compacted raft log at 275029
2016-04-25 13:40:36.709885 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000002-0000000000035b77.snap successfully
2016-04-25 13:40:36.709938 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000002-0000000000038288.snap successfully
2016-04-25 13:40:36.715403 I | fileutil: purged file /home/gyuho/data.etcd/member/wal/0000000000000000-0000000000000000.wal successfully
2016-04-25 13:40:58.512447 I | etcdserver: start to snapshot (applied: 290030, lastsnap: 280029)
2016-04-25 13:40:58.517032 I | etcdserver: saved snapshot at index 290030
2016-04-25 13:40:58.517351 I | etcdserver: compacted raft log at 285030
2016-04-25 13:41:06.710235 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000002-000000000003a999.snap successfully
2016-04-25 13:41:18.848339 I | etcdserver: start to snapshot (applied: 300031, lastsnap: 290030)
2016-04-25 13:41:18.852248 I | etcdserver: saved snapshot at index 300031
2016-04-25 13:41:18.852423 I | etcdserver: compacted raft log at 295031
2016-04-25 13:41:36.710513 I | fileutil: purged file /home/gyuho/data.etcd/member/snap/0000000000000002-000000000003d0aa.snap successfully
2016-04-25 13:41:40.606195 I | etcdserver: start to snapshot (applied: 310032, lastsnap: 300031)
2016-04-25 13:41:40.612021 I | etcdserver: saved snapshot at index 310032
2016-04-25 13:41:40.612340 I | etcdserver: compacted raft log at 305032
2016-04-25 13:42:01.968284 I | etcdserver: start to snapshot (applied: 320033, lastsnap: 310032)
2016-04-25 13:42:01.972867 I | etcdserver: saved snapshot at index 320033
2016-04-25 13:42:01.973081 I | etcdserver: compacted raft log at 315033
