2016-04-25 12:16:07.351283 I | etcdmain: etcd Version: 2.3.0+git
2016-04-25 12:16:07.351367 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-25 12:16:07.351374 I | etcdmain: Go Version: devel +093ac15 Mon Apr 25 06:00:15 2016 +0000
2016-04-25 12:16:07.351380 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-25 12:16:07.351385 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-25 12:16:07.351474 I | etcdmain: listening for peers on http://10.240.0.23:2380
2016-04-25 12:16:07.351515 I | etcdmain: listening for client requests on 10.240.0.23:2379
2016-04-25 12:16:07.357122 I | etcdserver: name = etcd-2
2016-04-25 12:16:07.357144 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-25 12:16:07.357156 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-25 12:16:07.357165 I | etcdserver: heartbeat = 100ms
2016-04-25 12:16:07.357172 I | etcdserver: election = 1000ms
2016-04-25 12:16:07.357180 I | etcdserver: snapshot count = 10000
2016-04-25 12:16:07.357195 I | etcdserver: advertise client URLs = http://10.240.0.23:2379
2016-04-25 12:16:07.357205 I | etcdserver: initial advertise peer URLs = http://10.240.0.23:2380
2016-04-25 12:16:07.357224 I | etcdserver: initial cluster = etcd-1=http://10.240.0.22:2380,etcd-2=http://10.240.0.23:2380,etcd-3=http://10.240.0.25:2380
2016-04-25 12:16:07.360513 I | etcdserver: starting member 3e07e8086be420d2 in cluster d3e3cbef221b7829
2016-04-25 12:16:07.360565 I | raft: 3e07e8086be420d2 became follower at term 0
2016-04-25 12:16:07.360582 I | raft: newRaft 3e07e8086be420d2 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-25 12:16:07.360592 I | raft: 3e07e8086be420d2 became follower at term 1
2016-04-25 12:16:07.360769 I | etcdserver: enabling compression snappy
2016-04-25 12:16:07.376137 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-25 12:16:07.376308 I | rafthttp: the connection with 21d3c625100d5241 became active
2016-04-25 12:16:07.376823 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-25 12:16:07.376844 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-25 12:16:07.377945 N | etcdmain: serving insecure client requests on 10.240.0.23:2379, this is strongly discouraged!
2016-04-25 12:16:07.378042 N | etcdserver: added member 21d3c625100d5241 [http://10.240.0.22:2380] to cluster d3e3cbef221b7829
