unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1461586589,180.632209,498,498,2.30,25.60,2.09,28.81,2.14,28.80,2.18,27.74
1461586590,183.349307,5911,6409,4.99,55.10,4.38,64.23,4.81,62.07,4.73,60.47
1461586591,168.723733,5790,12199,9.62,70.23,8.56,79.91,9.41,81.42,9.20,77.19
1461586592,167.875917,6028,18227,14.23,77.73,12.65,86.63,14.13,86.48,13.67,83.61
1461586593,168.502238,5936,24163,18.51,95.54,16.39,100.24,18.23,98.66,17.71,98.15
1461586594,168.458799,5758,29921,22.48,95.54,19.84,101.02,22.13,104.08,21.48,100.21
1461586595,169.728880,5975,35896,26.18,100.68,23.01,109.64,25.70,106.33,24.96,105.55
1461586596,168.078546,5961,41857,29.89,100.68,26.25,110.80,29.17,107.26,28.44,106.25
1461586597,168.021785,5993,47850,33.24,106.30,29.27,116.22,32.43,118.82,31.65,113.78
1461586598,167.529730,5942,53792,36.38,108.98,32.02,116.96,35.44,118.82,34.61,114.92
1461586599,168.252330,5956,59748,39.42,117.43,34.61,119.19,38.21,120.10,37.41,118.91
1461586600,168.541527,5901,65649,42.33,119.56,37.15,123.70,40.73,124.82,40.07,122.69
1461586601,167.291640,5979,71628,45.03,119.56,39.41,125.26,43.19,125.59,42.54,123.47
1461586602,167.543687,5972,77600,47.63,123.28,41.82,130.52,45.67,128.94,45.04,127.58
1461586603,168.065846,5974,83574,49.93,124.65,43.82,131.86,47.89,131.30,47.21,129.27
1461586604,167.791661,5911,89485,52.38,128.22,45.97,137.00,50.17,135.90,49.51,133.71
1461586605,167.808994,5960,95445,54.63,136.38,47.91,144.04,52.35,136.16,51.63,138.86
1461586606,167.296478,5906,101351,56.98,137.88,49.78,145.17,54.21,136.88,53.66,139.98
1461586607,168.389523,6061,107412,59.05,143.40,51.53,147.06,56.10,145.64,55.56,145.37
1461586608,168.526171,5844,113256,61.01,144.89,53.30,147.58,57.82,146.16,57.38,146.21
1461586609,168.128166,5960,119216,62.86,154.31,54.94,154.53,59.61,154.25,59.14,154.36
1461586610,168.763261,5907,125123,64.63,157.20,56.54,156.67,61.21,155.28,60.79,156.38
1461586611,168.241354,5944,131067,66.36,158.76,58.05,158.06,62.76,155.28,62.39,157.37
1461586612,168.297742,5907,136974,68.13,165.07,59.29,163.83,64.40,159.96,63.94,162.95
1461586613,167.480950,6008,142982,69.80,165.98,60.72,164.46,65.54,161.08,65.35,163.84
1461586614,168.601221,5921,148903,71.41,171.78,62.17,167.91,67.04,164.63,66.87,168.11
1461586615,168.607832,5882,154785,72.81,173.00,63.44,173.30,68.41,171.77,68.22,172.69
1461586616,169.290857,6005,160790,74.49,183.26,64.85,178.65,69.71,173.70,69.68,178.54
1461586617,169.113826,5796,166586,75.91,185.24,66.00,184.97,71.09,178.22,71.00,182.81
1461586618,170.627466,5896,172482,77.50,186.43,67.00,187.83,72.08,180.00,72.19,184.75
1461586619,169.630312,5961,178443,78.76,191.16,68.34,189.98,73.08,185.59,73.39,188.91
1461586620,170.578389,5860,184303,80.26,195.05,69.39,190.41,74.18,188.86,74.61,191.44
1461586621,169.987815,5934,190237,81.45,195.34,70.37,190.41,75.32,190.22,75.71,191.99
1461586622,170.977052,5693,195930,82.75,199.09,71.67,194.08,76.32,196.31,76.91,196.49
1461586623,171.354533,5918,201848,84.25,201.11,72.62,194.66,77.20,196.84,78.02,197.54
1461586624,170.537806,5910,207758,85.47,205.75,73.52,198.84,78.11,203.13,79.03,202.57
1461586625,169.119196,5798,213556,86.77,207.03,74.53,201.87,79.03,204.56,80.11,204.49
1461586626,170.662552,6012,219568,87.70,211.16,75.48,210.40,79.86,204.56,81.01,208.71
1461586627,169.661392,5763,225331,88.64,213.35,76.50,211.31,80.74,205.61,81.96,210.09
1461586628,169.234976,6014,231345,89.61,217.17,77.33,213.86,81.59,213.93,82.84,214.99
1461586629,169.946762,5786,237131,90.85,220.07,78.13,214.12,82.43,214.91,83.80,216.37
1461586630,169.942415,5905,243036,91.67,224.52,78.91,214.48,83.18,217.06,84.59,218.69
1461586631,169.749104,5830,248866,92.71,225.39,79.63,224.58,83.91,218.34,85.42,222.77
1461586632,171.350758,5963,254829,93.29,231.17,80.08,226.17,84.64,222.59,86.00,226.64
1461586633,168.887383,5832,260661,94.15,235.04,80.86,229.62,85.46,235.51,86.82,233.39
1461586634,170.216427,5860,266521,94.99,237.12,81.57,232.60,86.27,239.02,87.61,236.25
1461586635,172.659654,5864,272385,95.72,238.83,82.23,234.49,86.94,240.68,88.30,238.00
1461586636,169.988063,5753,278138,96.52,240.72,83.00,242.59,87.39,243.77,88.97,242.36
1461586637,169.837498,5998,284136,97.33,248.86,83.40,244.57,88.15,246.29,89.63,246.57
1461586638,169.643389,5792,289928,98.09,249.13,84.15,246.58,88.85,251.40,90.36,249.04
