2016-04-25 12:35:00.033172 I | etcdmain: etcd Version: 2.3.0+git
2016-04-25 12:35:00.033422 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-25 12:35:00.033429 I | etcdmain: Go Version: devel +093ac15 Mon Apr 25 06:00:15 2016 +0000
2016-04-25 12:35:00.033434 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-25 12:35:00.033440 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-25 12:35:00.033510 I | etcdmain: listening for peers on http://10.240.0.27:2380
2016-04-25 12:35:00.033534 I | etcdmain: listening for client requests on 10.240.0.27:2379
2016-04-25 12:35:00.039512 I | etcdserver: name = etcd-3
2016-04-25 12:35:00.039540 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-25 12:35:00.039548 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-25 12:35:00.039553 I | etcdserver: heartbeat = 100ms
2016-04-25 12:35:00.039558 I | etcdserver: election = 1000ms
2016-04-25 12:35:00.039563 I | etcdserver: snapshot count = 10000
2016-04-25 12:35:00.039573 I | etcdserver: advertise client URLs = http://10.240.0.27:2379
2016-04-25 12:35:00.039578 I | etcdserver: initial advertise peer URLs = http://10.240.0.27:2380
2016-04-25 12:35:00.039590 I | etcdserver: initial cluster = etcd-1=http://10.240.0.25:2380,etcd-2=http://10.240.0.26:2380,etcd-3=http://10.240.0.27:2380
2016-04-25 12:35:00.042466 I | etcdserver: starting member 36850f32386ac2a in cluster 955473fb1bac9a64
2016-04-25 12:35:00.042525 I | raft: 36850f32386ac2a became follower at term 0
2016-04-25 12:35:00.042539 I | raft: newRaft 36850f32386ac2a [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-25 12:35:00.042545 I | raft: 36850f32386ac2a became follower at term 1
2016-04-25 12:35:00.042706 I | etcdserver: enabling compression snappy
2016-04-25 12:35:00.056763 I | rafthttp: the connection with 420a9eb91bb9fcb8 became active
2016-04-25 12:35:00.056835 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-25 12:35:00.059095 I | rafthttp: the connection with 902178d022a9e690 became active
2016-04-25 12:35:00.059135 N | etcdserver: added local member 36850f32386ac2a [http://10.240.0.27:2380] to cluster 955473fb1bac9a64
2016-04-25 12:35:00.059167 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-25 12:35:00.059184 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-25 12:35:00.059364 I | raft: 36850f32386ac2a [term: 1] received a MsgApp message with higher term from 902178d022a9e690 [term: 2]
2016-04-25 12:35:00.059397 I | raft: 36850f32386ac2a became follower at term 2
2016-04-25 12:35:00.059430 I | raft: raft.node: 36850f32386ac2a elected leader 902178d022a9e690 at term 2
2016-04-25 12:35:00.059444 N | etcdmain: serving insecure client requests on 10.240.0.27:2379, this is strongly discouraged!
2016-04-25 12:35:00.060034 N | etcdserver: added member 420a9eb91bb9fcb8 [http://10.240.0.26:2380] to cluster 955473fb1bac9a64
2016-04-25 12:35:00.060193 N | etcdserver: added member 902178d022a9e690 [http://10.240.0.25:2380] to cluster 955473fb1bac9a64
2016-04-25 12:35:00.060369 N | membership: set the initial cluster version to 2.2
