2016-04-25 13:30:37.679339 I | etcdmain: etcd Version: 2.3.0+git
2016-04-25 13:30:37.679401 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-25 13:30:37.679408 I | etcdmain: Go Version: devel +093ac15 Mon Apr 25 06:00:15 2016 +0000
2016-04-25 13:30:37.679413 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-25 13:30:37.679419 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-25 13:30:37.679471 I | etcdmain: listening for peers on http://10.240.0.26:2380
2016-04-25 13:30:37.679494 I | etcdmain: listening for client requests on 10.240.0.26:2379
2016-04-25 13:30:37.684274 I | etcdserver: name = etcd-2
2016-04-25 13:30:37.684288 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-25 13:30:37.684296 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-25 13:30:37.684301 I | etcdserver: heartbeat = 100ms
2016-04-25 13:30:37.684306 I | etcdserver: election = 1000ms
2016-04-25 13:30:37.684311 I | etcdserver: snapshot count = 10000
2016-04-25 13:30:37.684320 I | etcdserver: advertise client URLs = http://10.240.0.26:2379
2016-04-25 13:30:37.684326 I | etcdserver: initial advertise peer URLs = http://10.240.0.26:2380
2016-04-25 13:30:37.684337 I | etcdserver: initial cluster = etcd-1=http://10.240.0.25:2380,etcd-2=http://10.240.0.26:2380,etcd-3=http://10.240.0.27:2380
2016-04-25 13:30:37.686742 I | etcdserver: starting member 420a9eb91bb9fcb8 in cluster 955473fb1bac9a64
2016-04-25 13:30:37.686784 I | raft: 420a9eb91bb9fcb8 became follower at term 0
2016-04-25 13:30:37.686795 I | raft: newRaft 420a9eb91bb9fcb8 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-25 13:30:37.686801 I | raft: 420a9eb91bb9fcb8 became follower at term 1
2016-04-25 13:30:37.686952 I | etcdserver: enabling compression snappy
2016-04-25 13:30:37.700766 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-25 13:30:37.701433 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-25 13:30:37.701452 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-25 13:30:37.701634 N | etcdmain: serving insecure client requests on 10.240.0.26:2379, this is strongly discouraged!
2016-04-25 13:30:37.701682 N | etcdserver: added member 36850f32386ac2a [http://10.240.0.27:2380] to cluster 955473fb1bac9a64
2016-04-25 13:30:37.701773 I | raft: 420a9eb91bb9fcb8 [term: 1] received a MsgVote message with higher term from 902178d022a9e690 [term: 2]
2016-04-25 13:30:37.701795 I | raft: 420a9eb91bb9fcb8 became follower at term 2
