2016-04-25 12:59:50.806024 I | etcdmain: etcd Version: 2.3.0+git
2016-04-25 12:59:50.806090 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-25 12:59:50.806097 I | etcdmain: Go Version: devel +093ac15 Mon Apr 25 06:00:15 2016 +0000
2016-04-25 12:59:50.806102 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-25 12:59:50.806108 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-25 12:59:50.806162 I | etcdmain: listening for peers on http://10.240.0.23:2380
2016-04-25 12:59:50.806191 I | etcdmain: listening for client requests on 10.240.0.23:2379
2016-04-25 12:59:50.812111 I | etcdserver: name = etcd-3
2016-04-25 12:59:50.812136 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-25 12:59:50.812143 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-25 12:59:50.812148 I | etcdserver: heartbeat = 100ms
2016-04-25 12:59:50.812153 I | etcdserver: election = 1000ms
2016-04-25 12:59:50.812158 I | etcdserver: snapshot count = 10000
2016-04-25 12:59:50.812167 I | etcdserver: advertise client URLs = http://10.240.0.23:2379
2016-04-25 12:59:50.812173 I | etcdserver: initial advertise peer URLs = http://10.240.0.23:2380
2016-04-25 12:59:50.812187 I | etcdserver: initial cluster = etcd-1=http://10.240.0.21:2380,etcd-2=http://10.240.0.22:2380,etcd-3=http://10.240.0.23:2380
2016-04-25 12:59:50.814700 I | etcdserver: starting member 3e07e8086be420d2 in cluster e05fb31d21672c21
2016-04-25 12:59:50.814738 I | raft: 3e07e8086be420d2 became follower at term 0
2016-04-25 12:59:50.814756 I | raft: newRaft 3e07e8086be420d2 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-25 12:59:50.814762 I | raft: 3e07e8086be420d2 became follower at term 1
2016-04-25 12:59:50.814902 I | etcdserver: no compression enabled
2016-04-25 12:59:50.827608 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-25 12:59:50.827809 I | rafthttp: the connection with 2087a91b2ccc6d93 became active
2016-04-25 12:59:50.828868 N | etcdserver: added member 2087a91b2ccc6d93 [http://10.240.0.21:2380] to cluster e05fb31d21672c21
2016-04-25 12:59:50.828994 N | etcdserver: added member 21d3c625100d5241 [http://10.240.0.22:2380] to cluster e05fb31d21672c21
2016-04-25 12:59:50.829097 N | etcdserver: added local member 3e07e8086be420d2 [http://10.240.0.23:2380] to cluster e05fb31d21672c21
2016-04-25 12:59:50.829757 I | rafthttp: the connection with 21d3c625100d5241 became active
2016-04-25 12:59:50.830331 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-25 12:59:50.830350 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-25 12:59:50.830434 N | etcdmain: serving insecure client requests on 10.240.0.23:2379, this is strongly discouraged!
2016-04-25 12:59:51.021942 I | raft: 3e07e8086be420d2 [term: 1] received a MsgVote message with higher term from 2087a91b2ccc6d93 [term: 3]
2016-04-25 12:59:51.022017 I | raft: 3e07e8086be420d2 became follower at term 3
2016-04-25 12:59:51.022035 I | raft: 3e07e8086be420d2 [logterm: 1, index: 3, vote: 0] voted for 2087a91b2ccc6d93 [logterm: 1, index: 3] at term 3
2016-04-25 12:59:51.024044 I | raft: raft.node: 3e07e8086be420d2 elected leader 2087a91b2ccc6d93 at term 3
2016-04-25 12:59:51.027222 I | etcdserver: published {Name:etcd-3 ClientURLs:[http://10.240.0.23:2379]} to cluster e05fb31d21672c21
2016-04-25 12:59:51.028647 N | membership: set the initial cluster version to 2.3
2016-04-25 12:59:51.328696 I | v2http: enabled capabilities for version 2.3.0
2016-04-25 12:59:57.195030 I | etcdserver: start to snapshot (applied: 10314, lastsnap: 0)
2016-04-25 12:59:57.203421 I | etcdserver: saved snapshot at index 10314
2016-04-25 12:59:57.203653 I | etcdserver: compacted raft log at 5314
2016-04-25 12:59:57.513390 I | etcdserver: start to snapshot (applied: 20552, lastsnap: 10314)
2016-04-25 12:59:57.530688 I | etcdserver: saved snapshot at index 20552
