unix_ts,avg_latency_ms,throughput
1461586251,36.732554,8450
1461586252,37.761492,26411
1461586253,39.976217,24811
1461586254,41.296983,24197
1461586255,42.241408,23514
1461586256,44.588977,22527
1461586257,44.087445,22571
1461586258,44.133671,22252
1461586259,45.500344,22027
1461586260,43.755852,22626
1461586261,43.201275,22912
1461586262,43.168622,23493
1461586263,43.789806,22235
1461586264,44.113100,23078
1461586265,40.888858,24018
1461586266,43.482883,23362
1461586267,40.961445,24272
1461586268,42.326255,23245
1461586269,44.781799,22597
1461586270,43.221496,23000
1461586271,42.098574,23167
1461586272,43.992414,22602
1461586273,43.374358,23024
1461586274,42.245992,24206
1461586275,41.453467,23716
1461586276,44.307989,21717
1461586277,88.098295,10214
1461586278,118.984337,8668
1461586279,120.111417,8769
1461586280,105.911495,8381
1461586281,133.564957,8700
1461586282,109.012747,8594
1461586283,106.710634,9519
1461586284,119.732166,8257
1461586285,106.107333,9819
1461586286,116.215385,8318
1461586287,114.085798,8712
1461586288,109.575231,8652
1461586289,108.775136,10149
1461586290,119.782579,7793
1461586291,109.277155,9578
1461586292,104.358813,8900
1461586293,121.030983,8457
1461586294,111.557318,9021
1461586295,114.685966,9200
1461586296,107.062455,8596
1461586297,113.337510,9119
1461586298,107.469481,9081
1461586299,114.018949,8753
1461586300,111.894149,9141
1461586301,104.051098,9452
1461586302,119.894125,8424
1461586303,112.326499,8917
1461586304,110.459290,8930
1461586305,111.438914,9230
1461586306,111.483112,8826
1461586307,108.224698,9344
1461586308,113.135999,8919
1461586309,110.192264,8906
1461586310,116.347833,8495
1461586311,112.175204,8948
1461586312,105.958928,9047
1461586313,111.815900,8926
1461586314,112.485635,9197
1461586315,109.435647,8887
1461586316,111.068950,9403
1461586317,116.906145,8492
1461586318,109.838440,9378
1461586319,110.872598,8353
1461586320,106.560093,9221
1461586321,112.816389,9395
1461586322,115.429334,6889
