2016-04-25 12:16:06.326077 I | etcdmain: etcd Version: 2.3.0+git
2016-04-25 12:16:06.326140 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-25 12:16:06.326147 I | etcdmain: Go Version: devel +093ac15 Mon Apr 25 06:00:15 2016 +0000
2016-04-25 12:16:06.326153 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-25 12:16:06.326158 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-25 12:16:06.326223 I | etcdmain: listening for peers on http://10.240.0.22:2380
2016-04-25 12:16:06.326251 I | etcdmain: listening for client requests on 10.240.0.22:2379
2016-04-25 12:16:06.331862 I | etcdserver: name = etcd-1
2016-04-25 12:16:06.331883 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-25 12:16:06.331896 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-25 12:16:06.331906 I | etcdserver: heartbeat = 100ms
2016-04-25 12:16:06.331914 I | etcdserver: election = 1000ms
2016-04-25 12:16:06.331931 I | etcdserver: snapshot count = 10000
2016-04-25 12:16:06.331944 I | etcdserver: advertise client URLs = http://10.240.0.22:2379
2016-04-25 12:16:06.331951 I | etcdserver: initial advertise peer URLs = http://10.240.0.22:2380
2016-04-25 12:16:06.331964 I | etcdserver: initial cluster = etcd-1=http://10.240.0.22:2380,etcd-2=http://10.240.0.23:2380,etcd-3=http://10.240.0.25:2380
2016-04-25 12:16:06.334728 I | etcdserver: starting member 21d3c625100d5241 in cluster d3e3cbef221b7829
2016-04-25 12:16:06.334768 I | raft: 21d3c625100d5241 became follower at term 0
2016-04-25 12:16:06.334783 I | raft: newRaft 21d3c625100d5241 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-25 12:16:06.334790 I | raft: 21d3c625100d5241 became follower at term 1
2016-04-25 12:16:06.334923 I | etcdserver: enabling compression snappy
2016-04-25 12:16:06.348848 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-25 12:16:06.349909 N | etcdserver: added local member 21d3c625100d5241 [http://10.240.0.22:2380] to cluster d3e3cbef221b7829
2016-04-25 12:16:06.349945 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-25 12:16:06.349982 N | etcdmain: serving insecure client requests on 10.240.0.22:2379, this is strongly discouraged!
2016-04-25 12:16:06.350008 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-25 12:16:06.350020 N | etcdserver: added member 3e07e8086be420d2 [http://10.240.0.23:2380] to cluster d3e3cbef221b7829
2016-04-25 12:16:06.350130 N | etcdserver: added member 902178d022a9e690 [http://10.240.0.25:2380] to cluster d3e3cbef221b7829
2016-04-25 12:16:06.835102 I | raft: 21d3c625100d5241 is starting a new election at term 1
2016-04-25 12:16:06.835165 I | raft: 21d3c625100d5241 became candidate at term 2
2016-04-25 12:16:06.835174 I | raft: 21d3c625100d5241 received vote from 21d3c625100d5241 at term 2
2016-04-25 12:16:06.835184 I | raft: 21d3c625100d5241 [logterm: 1, index: 3] sent vote request to 902178d022a9e690 at term 2
2016-04-25 12:16:06.835194 I | raft: 21d3c625100d5241 [logterm: 1, index: 3] sent vote request to 3e07e8086be420d2 at term 2
2016-04-25 12:16:07.371574 I | rafthttp: the connection with 3e07e8086be420d2 became active
2016-04-25 12:16:07.758416 I | raft: 21d3c625100d5241 [logterm: 1, index: 3, vote: 21d3c625100d5241] rejected vote from 3e07e8086be420d2 [logterm: 1, index: 3] at term 2
2016-04-25 12:16:08.358719 I | rafthttp: the connection with 902178d022a9e690 became active
2016-04-25 12:16:08.735163 I | raft: 21d3c625100d5241 is starting a new election at term 2
2016-04-25 12:16:08.735246 I | raft: 21d3c625100d5241 became candidate at term 3
2016-04-25 12:16:08.735256 I | raft: 21d3c625100d5241 received vote from 21d3c625100d5241 at term 3
2016-04-25 12:16:08.735267 I | raft: 21d3c625100d5241 [logterm: 1, index: 3] sent vote request to 3e07e8086be420d2 at term 3
2016-04-25 12:16:08.735276 I | raft: 21d3c625100d5241 [logterm: 1, index: 3] sent vote request to 902178d022a9e690 at term 3
2016-04-25 12:16:08.739159 I | raft: 21d3c625100d5241 received vote from 902178d022a9e690 at term 3
2016-04-25 12:16:08.739185 I | raft: 21d3c625100d5241 [quorum:2] has received 2 votes and 0 vote rejections
2016-04-25 12:16:08.739215 I | raft: 21d3c625100d5241 became leader at term 3
2016-04-25 12:16:08.739229 I | raft: raft.node: 21d3c625100d5241 elected leader 21d3c625100d5241 at term 3
2016-04-25 12:16:08.743672 I | etcdserver: published {Name:etcd-1 ClientURLs:[http://10.240.0.22:2379]} to cluster d3e3cbef221b7829
2016-04-25 12:16:08.744077 I | etcdserver: setting up the initial cluster version to 2.3
2016-04-25 12:16:08.745344 N | membership: set the initial cluster version to 2.3
2016-04-25 12:16:08.850213 I | v2http: enabled capabilities for version 2.3.0
