unix_ts,avg_latency_ms,throughput,cumulative_throughput,cpu_1,memory_mb_1,cpu_2,memory_mb_2,cpu_3,memory_mb_3,avg_cpu,avg_memory_mb
1461591045,2.112483,117,117,2.99,29.94,2.85,25.17,2.33,18.88,2.72,24.66
1461591046,2.137505,466,583,10.20,39.67,7.60,32.39,7.55,25.17,8.45,32.41
1461591047,2.121860,470,1053,15.65,44.14,11.41,36.50,11.72,30.00,12.93,36.88
1461591048,2.040390,488,1541,20.31,46.37,14.46,40.24,15.08,35.13,16.62,40.58
1461591049,2.061590,483,2024,23.77,49.11,17.14,43.70,17.76,43.20,19.56,45.34
1461591050,2.112177,472,2496,26.78,51.08,19.27,44.46,20.13,45.96,22.06,47.17
1461591051,2.110537,472,2968,29.37,51.70,21.01,46.82,21.95,48.32,24.11,48.95
1461591052,2.035249,488,3456,31.52,53.21,22.36,55.00,23.25,49.21,25.71,52.47
1461591053,2.156919,462,3918,33.73,54.81,23.67,55.80,24.31,50.98,27.24,53.86
1461591054,2.150534,462,4380,35.74,59.20,24.80,58.36,25.13,51.84,28.56,56.47
1461591055,2.141996,466,4846,37.34,61.88,25.69,58.69,26.06,53.84,29.70,58.14
1461591056,2.129246,467,5313,38.74,62.15,26.70,62.07,26.88,57.38,30.77,60.53
1461591057,2.112407,472,5785,40.05,64.20,27.35,62.48,27.72,58.13,31.71,61.60
1461591058,2.196919,454,6239,41.24,66.01,28.22,65.72,28.29,60.12,32.58,63.95
1461591059,2.081259,479,6718,42.02,66.89,29.01,66.26,28.88,61.44,33.30,64.86
1461591060,2.162110,460,7178,42.97,68.90,29.65,67.92,29.20,63.41,33.94,66.74
1461591061,2.259964,441,7619,44.01,72.22,30.26,68.34,29.60,64.90,34.62,68.49
1461591062,2.278406,438,8057,44.73,73.11,30.87,72.09,29.92,66.22,35.17,70.47
1461591063,2.179926,457,8514,45.51,75.25,31.43,72.58,30.30,69.56,35.75,72.46
1461591064,2.221607,449,8963,46.14,75.69,31.68,73.93,30.63,69.56,36.15,73.06
1461591065,2.173254,458,9421,46.92,78.26,32.03,76.64,30.99,73.49,36.65,76.13
1461591066,2.199908,453,9874,47.40,79.10,32.26,76.64,31.25,73.49,36.97,76.41
1461591067,2.115733,471,10345,47.92,82.25,32.63,80.64,31.56,76.93,37.37,79.94
1461591068,2.123600,469,10814,48.26,85.09,32.91,80.64,31.89,77.96,37.69,81.23
