2016-04-25 12:35:01.302685 I | etcdmain: etcd Version: 2.3.0+git
2016-04-25 12:35:01.302745 I | etcdmain: Git SHA: Not provided (use ./build instead of go build)
2016-04-25 12:35:01.302751 I | etcdmain: Go Version: devel +093ac15 Mon Apr 25 06:00:15 2016 +0000
2016-04-25 12:35:01.302757 I | etcdmain: Go OS/Arch: linux/amd64
2016-04-25 12:35:01.302762 I | etcdmain: setting maximum number of CPUs to 8, total number of available CPUs is 8
2016-04-25 12:35:01.302818 I | etcdmain: listening for peers on http://10.240.0.23:2380
2016-04-25 12:35:01.302841 I | etcdmain: listening for client requests on 10.240.0.23:2379
2016-04-25 12:35:01.308079 I | etcdserver: name = etcd-3
2016-04-25 12:35:01.308104 I | etcdserver: data dir = /home/gyuho/data.etcd
2016-04-25 12:35:01.308111 I | etcdserver: member dir = /home/gyuho/data.etcd/member
2016-04-25 12:35:01.308116 I | etcdserver: heartbeat = 100ms
2016-04-25 12:35:01.308121 I | etcdserver: election = 1000ms
2016-04-25 12:35:01.308126 I | etcdserver: snapshot count = 10000
2016-04-25 12:35:01.308136 I | etcdserver: advertise client URLs = http://10.240.0.23:2379
2016-04-25 12:35:01.308142 I | etcdserver: initial advertise peer URLs = http://10.240.0.23:2380
2016-04-25 12:35:01.308154 I | etcdserver: initial cluster = etcd-1=http://10.240.0.21:2380,etcd-2=http://10.240.0.22:2380,etcd-3=http://10.240.0.23:2380
2016-04-25 12:35:01.310579 I | etcdserver: starting member 3e07e8086be420d2 in cluster e05fb31d21672c21
2016-04-25 12:35:01.310642 I | raft: 3e07e8086be420d2 became follower at term 0
2016-04-25 12:35:01.310663 I | raft: newRaft 3e07e8086be420d2 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2016-04-25 12:35:01.310674 I | raft: 3e07e8086be420d2 became follower at term 1
2016-04-25 12:35:01.310814 I | etcdserver: no compression enabled
2016-04-25 12:35:01.323024 I | etcdserver: starting server... [version: 2.3.0+git, cluster version: to_be_decided]
2016-04-25 12:35:01.323536 I | rafthttp: the connection with 2087a91b2ccc6d93 became active
2016-04-25 12:35:01.324445 E | etcdmain: failed to notify systemd for readiness: No socket
2016-04-25 12:35:01.324463 E | etcdmain: forgot to set Type=notify in systemd service file?
2016-04-25 12:35:01.324628 N | etcdmain: serving insecure client requests on 10.240.0.23:2379, this is strongly discouraged!
2016-04-25 12:35:01.324640 I | rafthttp: the connection with 21d3c625100d5241 became active
2016-04-25 12:35:01.326261 N | etcdserver: added member 2087a91b2ccc6d93 [http://10.240.0.21:2380] to cluster e05fb31d21672c21
2016-04-25 12:35:01.326357 N | etcdserver: added member 21d3c625100d5241 [http://10.240.0.22:2380] to cluster e05fb31d21672c21
2016-04-25 12:35:01.326431 N | etcdserver: added local member 3e07e8086be420d2 [http://10.240.0.23:2380] to cluster e05fb31d21672c21
2016-04-25 12:35:01.514080 I | raft: 3e07e8086be420d2 [term: 1] received a MsgVote message with higher term from 2087a91b2ccc6d93 [term: 3]
2016-04-25 12:35:01.514142 I | raft: 3e07e8086be420d2 became follower at term 3
2016-04-25 12:35:01.514154 I | raft: 3e07e8086be420d2 [logterm: 1, index: 3, vote: 0] voted for 2087a91b2ccc6d93 [logterm: 1, index: 3] at term 3
2016-04-25 12:35:01.515915 I | raft: raft.node: 3e07e8086be420d2 elected leader 2087a91b2ccc6d93 at term 3
2016-04-25 12:35:01.518537 I | etcdserver: published {Name:etcd-3 ClientURLs:[http://10.240.0.23:2379]} to cluster e05fb31d21672c21
2016-04-25 12:35:01.520434 N | membership: set the initial cluster version to 2.3
2016-04-25 12:35:01.824532 I | v2http: enabled capabilities for version 2.3.0
2016-04-25 12:35:07.678019 I | etcdserver: start to snapshot (applied: 10115, lastsnap: 0)
2016-04-25 12:35:07.690532 I | etcdserver: saved snapshot at index 10115
2016-04-25 12:35:07.690904 I | etcdserver: compacted raft log at 5115
2016-04-25 12:35:07.973068 I | etcdserver: start to snapshot (applied: 20611, lastsnap: 10115)
2016-04-25 12:35:07.995486 I | etcdserver: saved snapshot at index 20611
2016-04-25 12:35:07.995752 I | etcdserver: compacted raft log at 15611
2016-04-25 12:35:08.268437 I | etcdserver: start to snapshot (applied: 30621, lastsnap: 20611)
